'Time','II','III','AVR','V','RESP','PLETH','ABP'
'[13:13:45.976]',0.215,-,0.516,0.795,0.510,0.288,129.270
'[13:13:45.984]',0.215,-,0.516,0.795,0.512,0.285,129.270
'[13:13:45.992]',0.215,-,0.516,0.795,0.514,0.283,128.879
'[13:13:46.000]',0.211,-,0.520,0.805,0.515,0.279,128.292
'[13:13:46.008]',0.205,-,0.520,0.805,0.517,0.276,127.119
'[13:13:46.016]',0.211,-,0.520,0.799,0.519,0.272,125.554
'[13:13:46.024]',0.211,-,0.516,0.805,0.522,0.269,123.599
'[13:13:46.032]',0.211,-,0.520,0.811,0.525,0.266,121.252
'[13:13:46.040]',0.215,-,0.516,0.811,0.529,0.265,118.514
'[13:13:46.048]',0.205,-,0.520,0.805,0.533,0.265,115.385
'[13:13:46.056]',0.201,-,0.520,0.799,0.536,0.265,111.864
'[13:13:46.064]',0.201,-,0.525,0.785,0.540,0.267,108.344
'[13:13:46.072]',0.201,-,0.525,0.779,0.543,0.271,104.433
'[13:13:46.080]',0.201,-,0.525,0.789,0.545,0.279,100.913
'[13:13:46.088]',0.195,-,0.525,0.799,0.549,0.291,97.393
'[13:13:46.096]',0.201,-,0.525,0.811,0.553,0.309,94.655
'[13:13:46.104]',0.195,-,0.529,0.814,0.558,0.331,92.503
'[13:13:46.112]',0.195,-,0.520,0.824,0.562,0.358,91.134
'[13:13:46.120]',0.195,-,0.520,0.814,0.567,0.387,90.352
'[13:13:46.128]',0.189,-,0.525,0.811,0.573,0.417,89.961
'[13:13:46.136]',0.189,-,0.520,0.805,0.578,0.449,90.157
'[13:13:46.144]',0.195,-,0.520,0.789,0.584,0.474,90.548
'[13:13:46.152]',0.195,-,0.520,0.775,0.588,0.498,91.134
'[13:13:46.160]',0.195,-,0.525,0.766,0.593,0.523,91.917
'[13:13:46.168]',0.189,-,0.525,0.754,0.598,0.548,92.308
'[13:13:46.176]',0.189,-,0.525,0.744,0.603,0.575,92.503
'[13:13:46.184]',0.189,-,0.520,0.740,0.609,0.599,92.699
'[13:13:46.192]',0.195,-,0.525,0.734,0.615,0.624,92.699
'[13:13:46.200]',0.205,-,0.510,0.734,0.622,0.649,92.894
'[13:13:46.208]',0.225,-,0.500,0.740,0.629,0.673,92.894
'[13:13:46.216]',0.234,-,0.490,0.730,0.633,0.696,92.894
'[13:13:46.224]',0.240,-,0.480,0.721,0.639,0.717,92.503
'[13:13:46.232]',0.256,-,0.471,0.709,0.643,0.737,92.112
'[13:13:46.240]',0.256,-,0.465,0.686,0.648,0.754,91.917
'[13:13:46.248]',0.270,-,0.455,0.680,0.653,0.765,91.721
'[13:13:46.256]',0.279,-,0.449,0.686,0.659,0.773,91.330
'[13:13:46.264]',0.230,-,0.471,0.695,0.664,0.778,90.743
'[13:13:46.272]',0.211,-,0.480,0.730,0.669,0.780,90.157
'[13:13:46.280]',0.189,-,0.506,0.760,0.674,0.777,89.765
'[13:13:46.288]',0.166,-,0.520,0.785,0.678,0.769,89.570
'[13:13:46.296]',0.150,-,0.529,0.811,0.681,0.759,89.374
'[13:13:46.304]',0.125,-,0.551,0.830,0.685,0.745,88.983
'[13:13:46.312]',0.115,-,0.551,0.840,0.688,0.730,88.396
'[13:13:46.320]',0.111,-,0.561,0.855,0.691,0.715,87.614
'[13:13:46.328]',0.115,-,0.555,0.859,0.692,0.700,87.223
'[13:13:46.336]',0.111,-,0.555,0.844,0.694,0.685,86.832
'[13:13:46.344]',0.115,-,0.555,0.805,0.696,0.673,86.636
'[13:13:46.352]',0.115,-,0.555,0.779,0.697,0.661,86.245
'[13:13:46.360]',0.111,-,0.551,0.775,0.697,0.650,85.854
'[13:13:46.368]',0.080,-,0.574,0.824,0.698,0.640,85.072
'[13:13:46.376]',0.141,-,0.545,0.834,0.698,0.630,84.289
'[13:13:46.384]',0.381,-,0.400,0.676,0.698,0.622,83.898
'[13:13:46.392]',0.654,-,0.221,0.436,0.697,0.613,83.703
'[13:13:46.400]',0.830,-,0.086,0.186,0.696,0.604,83.898
'[13:13:46.408]',0.936,-,-0.004,0.041,0.694,0.596,83.898
'[13:13:46.416]',0.775,-,0.061,0.090,0.692,0.588,83.507
'[13:13:46.424]',0.346,-,0.291,0.275,0.690,0.581,82.921
'[13:13:46.432]',0.096,-,0.436,0.445,0.688,0.573,82.529
'[13:13:46.440]',-0.049,-,0.545,0.584,0.685,0.565,82.138
'[13:13:46.448]',-0.139,-,0.625,0.695,0.683,0.557,81.552
'[13:13:46.456]',-0.145,-,0.645,0.770,0.679,0.550,81.160
'[13:13:46.464]',-0.090,-,0.645,0.814,0.676,0.543,80.769
'[13:13:46.472]',-0.055,-,0.645,0.840,0.674,0.538,80.574
'[13:13:46.480]',-0.014,-,0.625,0.850,0.671,0.532,80.574
'[13:13:46.488]',0.031,-,0.615,0.855,0.668,0.526,80.769
'[13:13:46.496]',0.061,-,0.596,0.855,0.666,0.521,80.769
'[13:13:46.504]',0.076,-,0.590,0.855,0.664,0.515,80.965
'[13:13:46.512]',0.096,-,0.574,0.850,0.662,0.510,80.965
'[13:13:46.520]',0.105,-,0.574,0.850,0.660,0.504,80.769
'[13:13:46.528]',0.111,-,0.570,0.850,0.658,0.497,80.183
'[13:13:46.536]',0.111,-,0.574,0.850,0.657,0.489,79.791
'[13:13:46.544]',0.115,-,0.564,0.844,0.655,0.483,79.205
'[13:13:46.552]',0.121,-,0.564,0.844,0.654,0.477,78.814
'[13:13:46.560]',0.125,-,0.564,0.850,0.653,0.470,78.422
'[13:13:46.568]',0.125,-,0.561,0.850,0.651,0.462,78.227
'[13:13:46.576]',0.131,-,0.555,0.850,0.650,0.456,78.227
'[13:13:46.584]',0.141,-,0.551,0.855,0.649,0.449,78.227
'[13:13:46.592]',0.141,-,0.551,0.850,0.648,0.441,78.031
'[13:13:46.600]',0.141,-,0.551,0.855,0.647,0.435,77.640
'[13:13:46.608]',0.141,-,0.551,0.855,0.646,0.429,76.858
'[13:13:46.616]',0.150,-,0.539,0.850,0.645,0.423,76.271
'[13:13:46.624]',0.145,-,0.545,0.859,0.644,0.418,75.880
'[13:13:46.632]',0.150,-,0.535,0.859,0.643,0.412,75.685
'[13:13:46.640]',0.156,-,0.535,0.865,0.642,0.405,75.489
'[13:13:46.648]',0.156,-,0.539,0.869,0.641,0.399,75.293
'[13:13:46.656]',0.160,-,0.539,0.879,0.640,0.394,75.098
'[13:13:46.664]',0.166,-,0.535,0.885,0.639,0.388,74.707
'[13:13:46.672]',0.166,-,0.535,0.889,0.638,0.383,74.511
'[13:13:46.680]',0.176,-,0.529,0.900,0.637,0.378,74.511
'[13:13:46.688]',0.176,-,0.525,0.900,0.636,0.374,74.316
'[13:13:46.696]',0.186,-,0.520,0.904,0.635,0.370,74.316
'[13:13:46.704]',0.189,-,0.516,0.904,0.635,0.367,74.120
'[13:13:46.712]',0.211,-,0.500,0.900,0.634,0.363,74.120
'[13:13:46.720]',0.225,-,0.490,0.889,0.633,0.358,74.120
'[13:13:46.728]',0.240,-,0.480,0.875,0.631,0.352,74.511
'[13:13:46.736]',0.256,-,0.475,0.859,0.630,0.347,75.098
'[13:13:46.744]',0.260,-,0.461,0.834,0.629,0.344,76.271
'[13:13:46.752]',0.279,-,0.455,0.814,0.627,0.341,77.836
'[13:13:46.760]',0.279,-,0.455,0.795,0.624,0.336,79.791
'[13:13:46.768]',0.275,-,0.455,0.779,0.622,0.332,82.725
'[13:13:46.776]',0.260,-,0.461,0.766,0.618,0.327,86.245
'[13:13:46.784]',0.240,-,0.471,0.766,0.615,0.323,90.352
'[13:13:46.792]',0.221,-,0.480,0.760,0.612,0.320,94.850
'[13:13:46.800]',0.201,-,0.490,0.760,0.609,0.317,99.544
'[13:13:46.808]',0.186,-,0.506,0.760,0.607,0.314,104.237
'[13:13:46.816]',0.166,-,0.510,0.766,0.604,0.311,108.735
'[13:13:46.824]',0.156,-,0.525,0.760,0.601,0.307,113.038
'[13:13:46.832]',0.141,-,0.529,0.766,0.598,0.302,117.145
'[13:13:46.840]',0.141,-,0.539,0.766,0.594,0.298,120.469
'[13:13:46.848]',0.131,-,0.539,0.770,0.591,0.295,123.207
'[13:13:46.856]',0.131,-,0.551,0.775,0.587,0.291,125.554
'[13:13:46.864]',0.121,-,0.551,0.770,0.585,0.287,127.510
'[13:13:46.872]',0.115,-,0.551,0.775,0.581,0.283,128.879
'[13:13:46.880]',0.121,-,0.551,0.775,0.578,0.280,129.857
'[13:13:46.888]',0.125,-,0.551,0.779,0.574,0.278,130.248
'[13:13:46.896]',0.121,-,0.551,0.775,0.571,0.275,130.052
'[13:13:46.904]',0.121,-,0.551,0.775,0.567,0.272,129.661
'[13:13:46.912]',0.125,-,0.545,0.775,0.564,0.269,128.683
'[13:13:46.920]',0.125,-,0.545,0.775,0.561,0.267,127.314
'[13:13:46.928]',0.125,-,0.545,0.779,0.559,0.265,125.554
'[13:13:46.936]',0.131,-,0.545,0.770,0.557,0.263,123.403
'[13:13:46.944]',0.131,-,0.545,0.766,0.554,0.263,120.665
'[13:13:46.952]',0.131,-,0.551,0.766,0.552,0.263,117.145
'[13:13:46.960]',0.125,-,0.545,0.766,0.551,0.264,113.429
'[13:13:46.968]',0.135,-,0.539,0.766,0.549,0.264,109.713
'[13:13:46.976]',0.131,-,0.545,0.766,0.548,0.266,105.997
'[13:13:46.984]',0.131,-,0.545,0.760,0.547,0.271,102.282
'[13:13:46.992]',0.125,-,0.551,0.760,0.546,0.280,98.957
'[13:13:47.000]',0.131,-,0.545,0.766,0.546,0.293,96.024
'[13:13:47.008]',0.125,-,0.551,0.766,0.546,0.312,93.677
'[13:13:47.016]',0.131,-,0.551,0.766,0.545,0.334,91.917
'[13:13:47.024]',0.125,-,0.545,0.766,0.545,0.361,90.743
'[13:13:47.032]',0.131,-,0.545,0.766,0.545,0.389,90.157
'[13:13:47.040]',0.131,-,0.539,0.766,0.545,0.414,89.765
'[13:13:47.048]',0.125,-,0.545,0.766,0.545,0.439,89.961
'[13:13:47.056]',0.131,-,0.545,0.760,0.545,0.467,90.352
'[13:13:47.064]',0.125,-,0.545,0.766,0.545,0.495,90.743
'[13:13:47.072]',0.125,-,0.551,0.760,0.546,0.523,91.134
'[13:13:47.080]',0.131,-,0.539,0.760,0.546,0.550,91.525
'[13:13:47.088]',0.141,-,0.535,0.760,0.547,0.578,91.917
'[13:13:47.096]',0.145,-,0.529,0.760,0.547,0.603,91.917
'[13:13:47.104]',0.170,-,0.520,0.766,0.547,0.629,91.917
'[13:13:47.112]',0.186,-,0.510,0.760,0.547,0.654,91.917
'[13:13:47.120]',0.195,-,0.506,0.766,0.547,0.678,91.721
'[13:13:47.128]',0.205,-,0.494,0.744,0.546,0.703,91.525
'[13:13:47.136]',0.215,-,0.480,0.725,0.546,0.724,91.330
'[13:13:47.144]',0.234,-,0.465,0.715,0.544,0.741,91.134
'[13:13:47.152]',0.230,-,0.465,0.715,0.543,0.753,91.134
'[13:13:47.160]',0.211,-,0.480,0.721,0.542,0.752,90.939
'[13:13:47.168]',0.180,-,0.500,0.730,0.539,0.741,90.743
'[13:13:47.176]',0.160,-,0.525,0.744,0.537,0.736,90.548
'[13:13:47.184]',0.135,-,0.535,0.754,0.535,0.732,90.352
'[13:13:47.192]',0.115,-,0.551,0.754,0.533,0.724,89.961
'[13:13:47.200]',0.090,-,0.564,0.766,0.532,0.716,89.570
'[13:13:47.208]',0.086,-,0.574,0.766,0.529,0.704,89.179
'[13:13:47.216]',0.080,-,0.574,0.760,0.527,0.690,88.788
'[13:13:47.224]',0.086,-,0.574,0.766,0.523,0.674,88.201
'[13:13:47.232]',0.086,-,0.574,0.760,0.520,0.659,87.614
'[13:13:47.240]',0.090,-,0.574,0.760,0.517,0.645,87.027
'[13:13:47.248]',0.086,-,0.570,0.754,0.515,0.632,86.636
'[13:13:47.256]',0.096,-,0.564,0.760,0.513,0.621,86.245
'[13:13:47.264]',0.064,-,0.584,0.799,0.511,0.611,85.658
'[13:13:47.272]',0.061,-,0.596,0.834,0.509,0.602,85.267
'[13:13:47.280]',0.291,-,0.461,0.734,0.507,0.593,84.681
'[13:13:47.288]',0.570,-,0.285,0.539,0.505,0.586,84.289
'[13:13:47.296]',0.770,-,0.131,0.291,0.503,0.578,83.898
'[13:13:47.304]',0.889,-,0.020,0.090,0.502,0.570,83.507
'[13:13:47.312]',0.895,-,0.006,0.055,0.500,0.561,82.921
'[13:13:47.320]',0.400,-,0.256,0.240,0.500,0.551,82.725
'[13:13:47.328]',0.111,-,0.426,0.416,0.499,0.543,82.334
'[13:13:47.336]',-0.045,-,0.535,0.561,0.497,0.534,82.138
'[13:13:47.344]',-0.135,-,0.609,0.676,0.496,0.526,81.943
'[13:13:47.352]',-0.145,-,0.650,0.754,0.495,0.519,81.747
'[13:13:47.360]',-0.094,-,0.650,0.805,0.494,0.513,81.747
'[13:13:47.368]',-0.059,-,0.645,0.834,0.492,0.508,81.552
'[13:13:47.376]',-0.004,-,0.625,0.850,0.491,0.503,81.356
'[13:13:47.384]',0.035,-,0.609,0.855,0.490,0.499,80.769
'[13:13:47.392]',0.064,-,0.590,0.855,0.489,0.494,80.378
'[13:13:47.400]',0.080,-,0.584,0.855,0.488,0.488,80.378
'[13:13:47.408]',0.096,-,0.574,0.850,0.487,0.483,80.378
'[13:13:47.416]',0.100,-,0.574,0.855,0.486,0.477,80.378
'[13:13:47.424]',0.115,-,0.570,0.850,0.485,0.470,80.183
'[13:13:47.432]',0.121,-,0.570,0.844,0.484,0.464,79.596
'[13:13:47.440]',0.115,-,0.564,0.850,0.484,0.459,79.205
'[13:13:47.448]',0.131,-,0.555,0.840,0.484,0.454,78.814
'[13:13:47.456]',0.131,-,0.555,0.834,0.484,0.449,78.618
'[13:13:47.464]',0.131,-,0.551,0.840,0.484,0.442,78.814
'[13:13:47.472]',0.135,-,0.551,0.840,0.483,0.435,78.618
'[13:13:47.480]',0.141,-,0.551,0.844,0.483,0.429,78.422
'[13:13:47.488]',0.145,-,0.551,0.840,0.482,0.422,77.836
'[13:13:47.496]',0.150,-,0.539,0.840,0.482,0.416,77.445
'[13:13:47.504]',0.150,-,0.545,0.840,0.481,0.411,77.054
'[13:13:47.512]',0.160,-,0.529,0.834,0.481,0.404,76.662
'[13:13:47.520]',0.166,-,0.529,0.840,0.480,0.398,76.467
'[13:13:47.528]',0.166,-,0.529,0.840,0.479,0.391,76.076
'[13:13:47.536]',0.176,-,0.529,0.840,0.478,0.384,75.880
'[13:13:47.544]',0.176,-,0.529,0.844,0.478,0.378,75.685
'[13:13:47.552]',0.180,-,0.525,0.850,0.477,0.373,75.293
'[13:13:47.560]',0.176,-,0.525,0.855,0.477,0.368,75.098
'[13:13:47.568]',0.186,-,0.525,0.859,0.477,0.364,74.707
'[13:13:47.576]',0.189,-,0.520,0.865,0.477,0.360,74.316
'[13:13:47.584]',0.201,-,0.506,0.865,0.477,0.356,74.120
'[13:13:47.592]',0.211,-,0.506,0.869,0.477,0.353,73.924
'[13:13:47.600]',0.221,-,0.494,0.875,0.477,0.350,73.924
'[13:13:47.608]',0.230,-,0.484,0.869,0.477,0.346,73.924
'[13:13:47.616]',0.250,-,0.475,0.859,0.477,0.343,73.924
'[13:13:47.624]',0.266,-,0.461,0.850,0.476,0.339,73.924
'[13:13:47.632]',0.285,-,0.449,0.834,0.476,0.335,74.120
'[13:13:47.640]',0.291,-,0.436,0.820,0.475,0.331,74.902
'[13:13:47.648]',0.311,-,0.426,0.795,0.474,0.328,75.685
'[13:13:47.656]',0.320,-,0.426,0.770,0.473,0.325,77.054
'[13:13:47.664]',0.311,-,0.426,0.766,0.472,0.322,78.814
'[13:13:47.672]',0.295,-,0.436,0.760,0.470,0.318,81.160
'[13:13:47.680]',0.275,-,0.449,0.754,0.469,0.315,84.289
'[13:13:47.688]',0.256,-,0.465,0.754,0.466,0.311,87.810
'[13:13:47.696]',0.234,-,0.480,0.754,0.464,0.308,91.917
'[13:13:47.704]',0.221,-,0.480,0.754,0.462,0.304,96.219
'[13:13:47.712]',0.201,-,0.494,0.766,0.460,0.300,100.717
'[13:13:47.720]',0.189,-,0.506,0.770,0.457,0.297,105.020
'[13:13:47.728]',0.180,-,0.510,0.770,0.455,0.293,109.127
'[13:13:47.736]',0.170,-,0.516,0.775,0.453,0.290,113.038
'[13:13:47.744]',0.166,-,0.525,0.775,0.450,0.287,116.167
'[13:13:47.752]',0.160,-,0.520,0.785,0.447,0.284,118.905
'[13:13:47.760]',0.160,-,0.525,0.779,0.444,0.281,121.056
'[13:13:47.768]',0.156,-,0.525,0.775,0.441,0.277,122.816
'[13:13:47.776]',0.156,-,0.525,0.775,0.438,0.273,124.185
'[13:13:47.784]',0.160,-,0.520,0.775,0.435,0.269,124.967
'[13:13:47.792]',0.166,-,0.525,0.770,0.432,0.265,125.163
'[13:13:47.800]',0.156,-,0.520,0.760,0.429,0.262,124.967
'[13:13:47.808]',0.160,-,0.525,0.750,0.426,0.260,124.576
'[13:13:47.816]',0.166,-,0.520,0.744,0.423,0.259,123.990
'[13:13:47.824]',0.166,-,0.525,0.760,0.420,0.258,122.621
'[13:13:47.832]',0.156,-,0.525,0.766,0.417,0.258,120.469
'[13:13:47.840]',0.160,-,0.520,0.766,0.414,0.258,117.731
'[13:13:47.848]',0.150,-,0.525,0.766,0.412,0.259,114.602
'[13:13:47.856]',0.150,-,0.525,0.766,0.409,0.259,111.278
'[13:13:47.864]',0.156,-,0.525,0.766,0.406,0.258,107.953
'[13:13:47.872]',0.145,-,0.525,0.760,0.403,0.258,104.237
'[13:13:47.880]',0.141,-,0.525,0.760,0.400,0.258,100.522
'[13:13:47.888]',0.141,-,0.525,0.760,0.398,0.261,97.001
'[13:13:47.896]',0.145,-,0.525,0.760,0.396,0.268,94.068
'[13:13:47.904]',0.145,-,0.525,0.750,0.394,0.279,91.917
'[13:13:47.912]',0.141,-,0.529,0.750,0.392,0.293,90.157
'[13:13:47.920]',0.141,-,0.529,0.754,0.390,0.312,88.788
'[13:13:47.928]',0.141,-,0.529,0.760,0.389,0.333,88.005
'[13:13:47.936]',0.141,-,0.525,0.754,0.388,0.357,87.614
'[13:13:47.944]',0.145,-,0.525,0.750,0.387,0.378,87.810
'[13:13:47.952]',0.141,-,0.525,0.750,0.386,0.399,88.201
'[13:13:47.960]',0.145,-,0.520,0.750,0.386,0.422,88.396
'[13:13:47.968]',0.145,-,0.525,0.750,0.386,0.446,88.396
'[13:13:47.976]',0.150,-,0.520,0.754,0.386,0.470,88.396
'[13:13:47.984]',0.150,-,0.520,0.760,0.386,0.493,88.592
'[13:13:47.992]',0.170,-,0.506,0.760,0.386,0.515,88.788
'[13:13:48.000]',0.186,-,0.500,0.766,0.385,0.537,89.179
'[13:13:48.008]',0.211,-,0.480,0.750,0.385,0.557,89.570
'[13:13:48.016]',0.221,-,0.471,0.754,0.386,0.578,89.765
'[13:13:48.024]',0.225,-,0.465,0.730,0.386,0.596,89.570
'[13:13:48.032]',0.246,-,0.455,0.715,0.387,0.614,89.374
'[13:13:48.040]',0.260,-,0.439,0.709,0.388,0.628,89.179
'[13:13:48.048]',0.260,-,0.436,0.709,0.389,0.639,88.983
'[13:13:48.056]',0.230,-,0.461,0.709,0.390,0.650,88.983
'[13:13:48.064]',0.211,-,0.475,0.715,0.391,0.659,88.788
'[13:13:48.072]',0.186,-,0.506,0.734,0.392,0.665,88.592
'[13:13:48.080]',0.166,-,0.510,0.740,0.393,0.667,88.396
'[13:13:48.088]',0.141,-,0.529,0.744,0.393,0.665,88.201
'[13:13:48.096]',0.125,-,0.539,0.760,0.393,0.660,88.005
'[13:13:48.104]',0.121,-,0.551,0.760,0.394,0.652,87.614
'[13:13:48.112]',0.115,-,0.551,0.760,0.394,0.641,87.223
'[13:13:48.120]',0.121,-,0.551,0.760,0.394,0.629,86.636
'[13:13:48.128]',0.121,-,0.545,0.754,0.394,0.615,86.050
'[13:13:48.136]',0.121,-,0.545,0.760,0.394,0.601,85.658
'[13:13:48.144]',0.125,-,0.539,0.760,0.394,0.590,85.072
'[13:13:48.152]',0.125,-,0.539,0.754,0.393,0.580,84.681
'[13:13:48.160]',0.090,-,0.570,0.799,0.393,0.570,84.094
'[13:13:48.168]',0.135,-,0.539,0.824,0.392,0.560,83.507
'[13:13:48.176]',0.359,-,0.410,0.699,0.391,0.551,82.921
'[13:13:48.184]',0.625,-,0.234,0.500,0.390,0.543,82.921
'[13:13:48.192]',0.824,-,0.086,0.234,0.388,0.537,82.921
'[13:13:48.200]',0.936,-,-0.014,0.051,0.387,0.530,82.921
'[13:13:48.208]',0.805,-,0.031,0.031,0.386,0.524,82.529
'[13:13:48.216]',0.371,-,0.266,0.246,0.385,0.517,81.552
'[13:13:48.224]',0.100,-,0.426,0.416,0.384,0.511,80.965
'[13:13:48.232]',-0.039,-,0.525,0.561,0.382,0.505,80.574
'[13:13:48.240]',-0.129,-,0.615,0.680,0.381,0.500,80.378
'[13:13:48.248]',-0.135,-,0.635,0.754,0.379,0.496,79.596
'[13:13:48.256]',-0.070,-,0.641,0.799,0.377,0.492,78.227
'[13:13:48.264]',-0.035,-,0.629,0.820,0.376,0.487,77.445
'[13:13:48.272]',0.010,-,0.615,0.834,0.375,0.481,78.618
'[13:13:48.280]',0.051,-,0.596,0.840,0.375,0.475,81.160
'[13:13:48.288]',0.080,-,0.580,0.834,0.374,0.470,83.312
'[13:13:48.296]',0.100,-,0.570,0.840,0.374,0.464,83.507
'[13:13:48.304]',0.121,-,0.564,0.840,0.374,0.458,81.943
'[13:13:48.312]',0.125,-,0.561,0.840,0.373,0.452,79.400
'[13:13:48.320]',0.131,-,0.555,0.844,0.373,0.447,77.249
'[13:13:48.328]',0.141,-,0.551,0.840,0.373,0.442,76.467
'[13:13:48.336]',0.141,-,0.551,0.834,0.373,0.436,76.662
'[13:13:48.344]',0.145,-,0.551,0.834,0.374,0.431,77.054
'[13:13:48.352]',0.145,-,0.551,0.834,0.375,0.426,77.054
'[13:13:48.360]',0.145,-,0.545,0.834,0.375,0.420,76.858
'[13:13:48.368]',0.156,-,0.539,0.830,0.376,0.415,76.467
'[13:13:48.376]',0.156,-,0.539,0.834,0.377,0.411,76.271
'[13:13:48.384]',0.160,-,0.535,0.834,0.379,0.407,76.271
'[13:13:48.392]',0.166,-,0.539,0.834,0.380,0.402,76.467
'[13:13:48.400]',0.166,-,0.529,0.834,0.381,0.397,76.858
'[13:13:48.408]',0.176,-,0.529,0.834,0.382,0.390,77.249
'[13:13:48.416]',0.180,-,0.529,0.834,0.384,0.384,76.662
'[13:13:48.424]',0.180,-,0.525,0.834,0.385,0.378,75.098
'[13:13:48.432]',0.189,-,0.520,0.840,0.386,0.372,73.338
'[13:13:48.440]',0.189,-,0.520,0.844,0.387,0.369,72.947
'[13:13:48.448]',0.189,-,0.520,0.855,0.387,0.366,73.924
'[13:13:48.456]',0.189,-,0.516,0.859,0.388,0.362,75.098
'[13:13:48.464]',0.205,-,0.510,0.859,0.389,0.358,75.293
'[13:13:48.472]',0.215,-,0.506,0.869,0.390,0.353,74.316
'[13:13:48.480]',0.215,-,0.494,0.875,0.391,0.349,73.142
'[13:13:48.488]',0.225,-,0.494,0.879,0.392,0.344,72.360
'[13:13:48.496]',0.234,-,0.480,0.879,0.393,0.340,72.360
'[13:13:48.504]',0.246,-,0.475,0.879,0.393,0.336,72.555
'[13:13:48.512]',0.266,-,0.461,0.869,0.393,0.332,72.751
'[13:13:48.520]',0.285,-,0.449,0.859,0.393,0.329,73.142
'[13:13:48.528]',0.305,-,0.436,0.840,0.393,0.326,73.533
'[13:13:48.536]',0.311,-,0.430,0.820,0.392,0.323,74.316
'[13:13:48.544]',0.320,-,0.420,0.799,0.391,0.321,75.880
'[13:13:48.552]',0.330,-,0.420,0.779,0.390,0.319,77.836
'[13:13:48.560]',0.311,-,0.426,0.766,0.389,0.318,79.791
'[13:13:48.568]',0.301,-,0.436,0.760,0.388,0.315,81.747
'[13:13:48.576]',0.279,-,0.449,0.754,0.387,0.312,84.485
'[13:13:48.584]',0.260,-,0.461,0.744,0.385,0.309,88.396
'[13:13:48.592]',0.240,-,0.471,0.750,0.384,0.306,93.481
'[13:13:48.600]',0.221,-,0.480,0.750,0.382,0.302,98.370
'[13:13:48.608]',0.205,-,0.494,0.750,0.381,0.299,102.868
'[13:13:48.616]',0.195,-,0.500,0.750,0.379,0.296,106.780
'[13:13:48.624]',0.186,-,0.510,0.760,0.377,0.293,110.887
'[13:13:48.632]',0.180,-,0.516,0.766,0.374,0.289,114.798
'[13:13:48.640]',0.180,-,0.516,0.766,0.372,0.286,117.927
'[13:13:48.648]',0.176,-,0.520,0.766,0.370,0.284,119.687
'[13:13:48.656]',0.170,-,0.525,0.766,0.368,0.282,120.861
'[13:13:48.664]',0.170,-,0.525,0.766,0.366,0.278,122.034
'[13:13:48.672]',0.170,-,0.525,0.766,0.363,0.274,123.794
'[13:13:48.680]',0.166,-,0.525,0.766,0.360,0.270,125.359
'[13:13:48.688]',0.166,-,0.525,0.766,0.357,0.267,126.141
'[13:13:48.696]',0.166,-,0.525,0.766,0.353,0.265,125.750
'[13:13:48.704]',0.176,-,0.520,0.766,0.350,0.263,124.772
'[13:13:48.712]',0.176,-,0.520,0.766,0.347,0.262,123.403
'[13:13:48.720]',0.176,-,0.525,0.760,0.344,0.260,121.643
'[13:13:48.728]',0.166,-,0.525,0.760,0.341,0.259,119.296
'[13:13:48.736]',0.166,-,0.520,0.760,0.339,0.259,116.558
'[13:13:48.744]',0.166,-,0.525,0.760,0.337,0.259,113.820
'[13:13:48.752]',0.156,-,0.525,0.754,0.335,0.259,110.887
'[13:13:48.760]',0.160,-,0.525,0.754,0.334,0.259,107.366
'[13:13:48.768]',0.166,-,0.520,0.754,0.332,0.260,103.455
'[13:13:48.776]',0.160,-,0.529,0.754,0.331,0.262,99.544
'[13:13:48.784]',0.156,-,0.525,0.760,0.330,0.268,96.219
'[13:13:48.792]',0.150,-,0.529,0.760,0.329,0.277,93.481
'[13:13:48.800]',0.156,-,0.529,0.754,0.328,0.288,91.330
'[13:13:48.808]',0.150,-,0.529,0.754,0.328,0.305,89.961
'[13:13:48.816]',0.150,-,0.529,0.754,0.329,0.324,88.983
'[13:13:48.824]',0.145,-,0.529,0.754,0.330,0.345,88.592
'[13:13:48.832]',0.156,-,0.529,0.754,0.331,0.369,88.201
'[13:13:48.840]',0.150,-,0.529,0.760,0.333,0.390,88.005
'[13:13:48.848]',0.150,-,0.529,0.754,0.336,0.411,88.005
'[13:13:48.856]',0.150,-,0.529,0.754,0.338,0.435,88.201
'[13:13:48.864]',0.160,-,0.529,0.750,0.341,0.459,88.592
'[13:13:48.872]',0.160,-,0.529,0.750,0.343,0.483,88.983
'[13:13:48.880]',0.160,-,0.525,0.760,0.345,0.505,89.374
'[13:13:48.888]',0.166,-,0.516,0.766,0.346,0.528,89.765
'[13:13:48.896]',0.189,-,0.500,0.766,0.348,0.548,89.961
'[13:13:48.904]',0.211,-,0.484,0.760,0.349,0.569,89.765
'[13:13:48.912]',0.221,-,0.480,0.754,0.351,0.589,89.570
'[13:13:48.920]',0.230,-,0.471,0.740,0.352,0.609,89.374
'[13:13:48.928]',0.240,-,0.455,0.715,0.354,0.627,89.374
'[13:13:48.936]',0.260,-,0.439,0.709,0.355,0.641,89.374
'[13:13:48.944]',0.260,-,0.439,0.709,0.356,0.651,89.374
'[13:13:48.952]',0.230,-,0.455,0.715,0.357,0.662,89.179
'[13:13:48.960]',0.215,-,0.471,0.725,0.358,0.671,88.983
'[13:13:48.968]',0.186,-,0.490,0.740,0.358,0.677,88.592
'[13:13:48.976]',0.166,-,0.506,0.750,0.359,0.680,88.396
'[13:13:48.984]',0.141,-,0.525,0.754,0.359,0.679,88.005
