"'Time','II','AVR','V','RESP','PLETH','ABP'"
"'[14:18:32.926]',0.200,0.535,0.830,0.870,-,-"
"'[14:18:32.934]',0.200,0.540,0.835,0.871,-,-"
"'[14:18:32.942]',0.205,0.525,0.845,0.872,-,-"
"'[14:18:32.950]',0.200,0.530,0.855,0.872,-,-"
"'[14:18:32.958]',0.205,0.515,0.855,0.873,-,-"
"'[14:18:32.966]',0.200,0.520,0.865,0.873,-,-"
"'[14:18:32.974]',0.210,0.505,0.875,0.873,-,-"
"'[14:18:32.982]',0.205,0.515,0.875,0.872,-,-"
"'[14:18:32.990]',0.220,0.505,0.895,0.872,-,-"
"'[14:18:32.998]',0.210,0.515,0.905,0.870,-,-"
"'[14:18:33.006]',0.225,0.505,0.915,0.869,-,-"
"'[14:18:33.014]',0.235,0.510,0.925,0.867,-,-"
"'[14:18:33.022]',0.245,0.515,0.925,0.865,-,-"
"'[14:18:33.030]',0.240,0.525,0.920,0.862,-,-"
"'[14:18:33.038]',0.235,0.530,0.905,0.860,-,-"
"'[14:18:33.046]',0.225,0.535,0.900,0.855,-,-"
"'[14:18:33.054]',0.225,0.550,0.875,0.851,-,-"
"'[14:18:33.062]',0.210,0.555,0.860,0.845,-,-"
"'[14:18:33.070]',0.215,0.550,0.855,0.839,-,-"
"'[14:18:33.078]',0.200,0.560,0.855,0.833,-,-"
"'[14:18:33.086]',0.195,0.565,0.845,0.826,-,-"
"'[14:18:33.094]',0.200,0.560,0.855,0.819,-,-"
"'[14:18:33.102]',0.205,0.565,0.855,0.812,-,-"
"'[14:18:33.110]',0.215,0.550,0.855,0.803,-,-"
"'[14:18:33.118]',0.205,0.560,0.860,0.794,-,-"
"'[14:18:33.126]',0.220,0.550,0.865,0.783,-,-"
"'[14:18:33.134]',0.205,0.555,0.865,0.773,-,-"
"'[14:18:33.142]',0.215,0.550,0.865,0.761,-,-"
"'[14:18:33.150]',0.205,0.555,0.865,0.750,-,-"
"'[14:18:33.158]',0.210,0.555,0.865,0.738,-,-"
"'[14:18:33.166]',0.200,0.560,0.860,0.727,-,-"
"'[14:18:33.174]',0.210,0.550,0.855,0.716,-,-"
"'[14:18:33.182]',0.200,0.560,0.855,0.705,-,-"
"'[14:18:33.190]',0.200,0.555,0.845,0.695,-,-"
"'[14:18:33.198]',0.185,0.565,0.835,0.684,-,-"
"'[14:18:33.206]',0.190,0.560,0.830,0.675,-,-"
"'[14:18:33.214]',0.175,0.575,0.820,0.665,-,-"
"'[14:18:33.222]',0.190,0.570,0.815,0.656,-,-"
"'[14:18:33.230]',0.175,0.575,0.805,0.646,-,-"
"'[14:18:33.238]',0.180,0.575,0.805,0.638,-,-"
"'[14:18:33.246]',0.160,0.585,0.800,0.630,-,-"
"'[14:18:33.254]',0.165,0.580,0.795,0.624,-,-"
"'[14:18:33.262]',0.160,0.575,0.785,0.617,-,-"
"'[14:18:33.270]',0.170,0.575,0.785,0.610,-,-"
"'[14:18:33.278]',0.160,0.575,0.785,0.604,-,-"
"'[14:18:33.286]',0.155,0.585,0.775,0.597,-,-"
"'[14:18:33.294]',0.160,0.580,0.770,0.591,-,-"
"'[14:18:33.302]',0.160,0.580,0.765,0.585,-,-"
"'[14:18:33.310]',0.165,0.585,0.770,0.579,-,-"
"'[14:18:33.318]',0.150,0.590,0.765,0.573,-,-"
"'[14:18:33.326]',0.160,0.580,0.765,0.567,-,-"
"'[14:18:33.334]',0.150,0.590,0.760,0.561,-,-"
"'[14:18:33.342]',0.165,0.580,0.760,0.555,-,-"
"'[14:18:33.350]',0.155,0.585,0.760,0.549,-,-"
"'[14:18:33.358]',0.160,0.575,0.760,0.543,-,-"
"'[14:18:33.366]',0.155,0.585,0.760,0.537,-,-"
"'[14:18:33.374]',0.175,0.575,0.755,0.530,-,-"
"'[14:18:33.382]',0.160,0.580,0.755,0.522,-,-"
"'[14:18:33.390]',0.175,0.570,0.755,0.515,-,-"
"'[14:18:33.398]',0.160,0.580,0.750,0.507,-,-"
"'[14:18:33.406]',0.175,0.575,0.750,0.499,-,-"
"'[14:18:33.414]',0.165,0.575,0.755,0.491,-,-"
"'[14:18:33.422]',0.175,0.570,0.745,0.483,-,-"
"'[14:18:33.430]',0.175,0.575,0.755,0.475,-,-"
"'[14:18:33.438]',0.195,0.555,0.765,0.468,-,-"
"'[14:18:33.446]',0.230,0.545,0.795,0.460,-,-"
"'[14:18:33.454]',0.245,0.530,0.800,0.452,-,-"
"'[14:18:33.462]',0.240,0.525,0.805,0.444,-,-"
"'[14:18:33.470]',0.260,0.515,0.805,0.437,-,-"
"'[14:18:33.478]',0.275,0.500,0.805,0.429,-,-"
"'[14:18:33.486]',0.270,0.500,0.800,0.422,-,-"
"'[14:18:33.494]',0.250,0.515,0.790,0.415,-,-"
"'[14:18:33.502]',0.205,0.555,0.780,0.409,-,-"
"'[14:18:33.510]',0.165,0.575,0.755,0.403,-,-"
"'[14:18:33.518]',0.140,0.595,0.735,0.397,-,-"
"'[14:18:33.526]',0.135,0.595,0.735,0.393,-,-"
"'[14:18:33.534]',0.130,0.590,0.725,0.388,-,-"
"'[14:18:33.542]',0.140,0.590,0.725,0.385,-,-"
"'[14:18:33.550]',0.135,0.595,0.735,0.382,-,-"
"'[14:18:33.558]',0.140,0.590,0.730,0.379,-,-"
"'[14:18:33.566]',0.105,0.610,0.790,0.376,-,-"
"'[14:18:33.574]',0.075,0.580,1.005,0.374,-,-"
"'[14:18:33.582]',0.375,0.375,1.205,0.372,-,-"
"'[14:18:33.590]',1.080,0.080,0.070,0.371,-,-"
"'[14:18:33.598]',1.165,0.075,-0.500,0.369,-,-"
"'[14:18:33.606]',0.100,0.690,-0.500,0.368,-,-"
"'[14:18:33.614]',-0.175,0.840,-0.235,0.366,-,-"
"'[14:18:33.622]',0.050,0.655,0.475,0.365,-,-"
"'[14:18:33.630]',0.125,0.605,0.735,0.364,-,-"
"'[14:18:33.638]',0.120,0.595,0.795,0.363,-,-"
"'[14:18:33.646]',0.115,0.605,0.810,0.363,-,-"
"'[14:18:33.654]',0.110,0.610,0.810,0.362,-,-"
"'[14:18:33.662]',0.120,0.600,0.825,0.361,-,-"
"'[14:18:33.670]',0.115,0.595,0.820,0.360,-,-"
"'[14:18:33.678]',0.130,0.595,0.815,0.360,-,-"
"'[14:18:33.686]',0.135,0.600,0.820,0.359,-,-"
"'[14:18:33.694]',0.140,0.590,0.825,0.359,-,-"
"'[14:18:33.702]',0.135,0.595,0.825,0.358,-,-"
"'[14:18:33.710]',0.150,0.590,0.825,0.358,-,-"
"'[14:18:33.718]',0.145,0.590,0.820,0.357,-,-"
"'[14:18:33.726]',0.155,0.580,0.825,0.357,-,-"
"'[14:18:33.734]',0.150,0.575,0.820,0.356,-,-"
"'[14:18:33.742]',0.170,0.565,0.815,0.356,-,-"
"'[14:18:33.750]',0.175,0.565,0.815,0.355,-,-"
"'[14:18:33.758]',0.190,0.555,0.820,0.354,-,-"
"'[14:18:33.766]',0.190,0.555,0.810,0.353,-,-"
"'[14:18:33.774]',0.205,0.545,0.815,0.352,-,-"
"'[14:18:33.782]',0.215,0.540,0.815,0.351,-,-"
"'[14:18:33.790]',0.225,0.525,0.820,0.350,-,-"
"'[14:18:33.798]',0.215,0.530,0.830,0.349,-,-"
"'[14:18:33.806]',0.225,0.525,0.830,0.348,-,-"
"'[14:18:33.814]',0.215,0.525,0.835,0.347,-,-"
"'[14:18:33.822]',0.225,0.505,0.840,0.346,-,-"
"'[14:18:33.830]',0.220,0.515,0.850,0.346,-,-"
"'[14:18:33.838]',0.225,0.510,0.855,0.345,-,-"
"'[14:18:33.846]',0.220,0.510,0.860,0.344,-,-"
"'[14:18:33.854]',0.220,0.500,0.870,0.343,-,-"
"'[14:18:33.862]',0.225,0.500,0.875,0.342,-,-"
"'[14:18:33.870]',0.235,0.495,0.885,0.340,-,-"
"'[14:18:33.878]',0.245,0.490,0.895,0.339,-,-"
"'[14:18:33.886]',0.245,0.500,0.900,0.338,-,-"
"'[14:18:33.894]',0.265,0.495,0.905,0.337,-,-"
"'[14:18:33.902]',0.260,0.505,0.910,0.336,-,-"
"'[14:18:33.910]',0.270,0.510,0.900,0.333,-,-"
"'[14:18:33.918]',0.250,0.530,0.890,0.331,-,-"
"'[14:18:33.926]',0.255,0.530,0.875,0.327,-,-"
"'[14:18:33.934]',0.245,0.540,0.865,0.323,-,-"
"'[14:18:33.942]',0.250,0.535,0.860,0.318,-,-"
"'[14:18:33.950]',0.235,0.540,0.855,0.313,-,-"
"'[14:18:33.958]',0.240,0.535,0.855,0.307,-,-"
"'[14:18:33.966]',0.235,0.545,0.850,0.301,-,-"
"'[14:18:33.974]',0.245,0.540,0.855,0.294,-,-"
"'[14:18:33.982]',0.245,0.545,0.855,0.288,-,-"
"'[14:18:33.990]',0.245,0.535,0.855,0.281,-,-"
"'[14:18:33.998]',0.240,0.540,0.855,0.274,-,-"
"'[14:18:34.006]',0.245,0.535,0.855,0.267,-,-"
"'[14:18:34.014]',0.235,0.545,0.855,0.260,-,-"
"'[14:18:34.022]',0.245,0.535,0.855,0.252,-,-"
"'[14:18:34.030]',0.235,0.540,0.855,0.245,-,-"
"'[14:18:34.038]',0.240,0.535,0.855,0.238,-,-"
"'[14:18:34.046]',0.225,0.550,0.845,0.231,-,-"
"'[14:18:34.054]',0.230,0.545,0.835,0.225,-,-"
"'[14:18:34.062]',0.220,0.550,0.830,0.219,-,-"
"'[14:18:34.070]',0.215,0.550,0.820,0.213,-,-"
"'[14:18:34.078]',0.225,0.545,0.815,0.208,-,-"
"'[14:18:34.086]',0.205,0.555,0.805,0.203,-,-"
"'[14:18:34.094]',0.210,0.550,0.800,0.198,-,-"
"'[14:18:34.102]',0.200,0.555,0.790,0.194,-,-"
"'[14:18:34.110]',0.200,0.560,0.785,0.189,-,-"
"'[14:18:34.118]',0.195,0.565,0.775,0.186,-,-"
"'[14:18:34.126]',0.205,0.550,0.780,0.183,-,-"
"'[14:18:34.134]',0.200,0.565,0.770,0.181,-,-"
"'[14:18:34.142]',0.200,0.555,0.765,0.178,-,-"
"'[14:18:34.150]',0.180,0.575,0.760,0.177,-,-"
"'[14:18:34.158]',0.185,0.575,0.755,0.176,-,-"
"'[14:18:34.166]',0.175,0.575,0.760,0.175,-,-"
"'[14:18:34.174]',0.190,0.570,0.755,0.174,-,-"
"'[14:18:34.182]',0.175,0.580,0.760,0.173,-,-"
"'[14:18:34.190]',0.195,0.570,0.755,0.173,-,-"
"'[14:18:34.198]',0.185,0.575,0.750,0.173,-,-"
"'[14:18:34.206]',0.195,0.565,0.745,0.173,-,-"
"'[14:18:34.214]',0.190,0.570,0.740,0.174,-,-"
"'[14:18:34.222]',0.200,0.555,0.750,0.174,-,-"
"'[14:18:34.230]',0.190,0.570,0.745,0.173,-,-"
"'[14:18:34.238]',0.195,0.570,0.745,0.173,-,-"
"'[14:18:34.246]',0.185,0.575,0.740,0.172,-,-"
"'[14:18:34.254]',0.195,0.560,0.740,0.171,-,-"
"'[14:18:34.262]',0.195,0.565,0.750,0.169,-,-"
"'[14:18:34.270]',0.195,0.570,0.740,0.167,-,-"
"'[14:18:34.278]',0.180,0.575,0.745,0.165,-,-"
"'[14:18:34.286]',0.190,0.560,0.740,0.163,-,-"
"'[14:18:34.294]',0.195,0.565,0.750,0.162,-,-"
"'[14:18:34.302]',0.190,0.565,0.745,0.161,-,-"
"'[14:18:34.310]',0.200,0.565,0.750,0.160,-,-"
"'[14:18:34.318]',0.210,0.555,0.760,0.160,-,-"
"'[14:18:34.326]',0.250,0.530,0.785,0.159,-,-"
"'[14:18:34.334]',0.265,0.525,0.795,0.159,-,-"
"'[14:18:34.342]',0.275,0.510,0.805,0.160,-,-"
"'[14:18:34.350]',0.290,0.500,0.795,0.160,-,-"
"'[14:18:34.358]',0.310,0.490,0.800,0.160,-,-"
"'[14:18:34.366]',0.300,0.485,0.795,0.161,-,-"
"'[14:18:34.374]',0.275,0.490,0.790,0.162,-,-"
"'[14:18:34.382]',0.235,0.535,0.775,0.163,-,-"
"'[14:18:34.390]',0.200,0.560,0.750,0.165,-,-"
"'[14:18:34.398]',0.165,0.585,0.730,0.167,-,-"
"'[14:18:34.406]',0.160,0.585,0.725,0.170,-,-"
"'[14:18:34.414]',0.150,0.595,0.720,0.172,-,-"
"'[14:18:34.422]',0.160,0.595,0.720,0.177,-,-"
"'[14:18:34.430]',0.150,0.600,0.725,0.181,-,-"
"'[14:18:34.438]',0.150,0.595,0.720,0.186,-,-"
"'[14:18:34.446]',0.155,0.590,0.765,0.191,-,-"
"'[14:18:34.454]',0.095,0.595,0.965,0.195,-,-"
"'[14:18:34.462]',0.250,0.445,1.255,0.200,-,-"
"'[14:18:34.470]',0.960,0.125,0.370,0.204,-,-"
"'[14:18:34.478]',1.145,0.070,-0.385,0.208,-,-"
"'[14:18:34.486]',0.250,0.605,-0.500,0.213,-,-"
"'[14:18:34.494]',-0.175,0.855,-0.325,0.217,-,-"
"'[14:18:34.502]',0.015,0.690,0.325,0.223,-,-"
"'[14:18:34.510]',0.130,0.610,0.690,0.228,-,-"
"'[14:18:34.518]',0.130,0.600,0.770,0.233,-,-"
"'[14:18:34.526]',0.135,0.595,0.790,0.238,-,-"
"'[14:18:34.534]',0.130,0.600,0.790,0.243,-,-"
"'[14:18:34.542]',0.145,0.595,0.805,0.248,-,-"
"'[14:18:34.550]',0.135,0.605,0.805,0.254,-,-"
"'[14:18:34.558]',0.150,0.585,0.810,0.259,-,-"
"'[14:18:34.566]',0.150,0.595,0.805,0.264,-,-"
"'[14:18:34.574]',0.150,0.590,0.805,0.269,-,-"
"'[14:18:34.582]',0.150,0.590,0.805,0.274,-,-"
"'[14:18:34.590]',0.165,0.575,0.805,0.279,-,-"
"'[14:18:34.598]',0.155,0.580,0.810,0.283,-,-"
"'[14:18:34.606]',0.175,0.565,0.800,0.288,-,-"
"'[14:18:34.614]',0.175,0.575,0.805,0.292,-,-"
"'[14:18:34.622]',0.180,0.555,0.805,0.297,-,-"
"'[14:18:34.630]',0.190,0.560,0.800,0.301,-,-"
"'[14:18:34.638]',0.200,0.545,0.800,0.305,-,-"
"'[14:18:34.646]',0.205,0.550,0.800,0.309,-,-"
"'[14:18:34.654]',0.200,0.545,0.800,0.314,-,-"
"'[14:18:34.662]',0.220,0.540,0.800,0.319,-,-"
"'[14:18:34.670]',0.225,0.525,0.805,0.324,-,-"
"'[14:18:34.678]',0.225,0.520,0.810,0.329,-,-"
"'[14:18:34.686]',0.225,0.525,0.805,0.333,-,-"
"'[14:18:34.694]',0.225,0.520,0.815,0.337,-,-"
"'[14:18:34.702]',0.225,0.515,0.820,0.342,-,-"
"'[14:18:34.710]',0.230,0.505,0.825,0.346,-,-"
"'[14:18:34.718]',0.230,0.500,0.825,0.351,-,-"
"'[14:18:34.726]',0.235,0.500,0.830,0.356,-,-"
"'[14:18:34.734]',0.225,0.500,0.830,0.361,-,-"
"'[14:18:34.742]',0.235,0.500,0.835,0.366,-,-"
"'[14:18:34.750]',0.230,0.500,0.840,0.371,-,-"
"'[14:18:34.758]',0.260,0.490,0.855,0.376,-,-"
"'[14:18:34.766]',0.255,0.500,0.860,0.381,-,-"
"'[14:18:34.774]',0.275,0.485,0.875,0.386,-,-"
"'[14:18:34.782]',0.270,0.500,0.880,0.390,-,-"
"'[14:18:34.790]',0.275,0.510,0.890,0.394,-,-"
"'[14:18:34.798]',0.260,0.525,0.875,0.397,-,-"
"'[14:18:34.806]',0.260,0.520,0.875,0.399,-,-"
"'[14:18:34.814]',0.245,0.535,0.870,0.402,-,-"
"'[14:18:34.822]',0.245,0.530,0.870,0.403,-,-"
"'[14:18:34.830]',0.240,0.540,0.860,0.404,-,-"
"'[14:18:34.838]',0.240,0.535,0.855,0.404,-,-"
"'[14:18:34.846]',0.230,0.545,0.865,0.404,-,-"
"'[14:18:34.854]',0.240,0.535,0.860,0.404,-,-"
"'[14:18:34.862]',0.230,0.545,0.855,0.403,-,-"
"'[14:18:34.870]',0.230,0.545,0.865,0.401,-,-"
"'[14:18:34.878]',0.240,0.545,0.860,0.400,-,-"
"'[14:18:34.886]',0.235,0.545,0.865,0.397,-,-"
"'[14:18:34.894]',0.225,0.545,0.860,0.395,-,-"
"'[14:18:34.902]',0.230,0.540,0.855,0.392,-,-"
"'[14:18:34.910]',0.235,0.535,0.855,0.389,-,-"
"'[14:18:34.918]',0.220,0.550,0.845,0.385,-,-"
"'[14:18:34.926]',0.225,0.540,0.845,0.382,-,-"
"'[14:18:34.934]',0.220,0.550,0.835,0.379,-,-"
"'[14:18:34.942]',0.225,0.545,0.830,0.376,-,-"
"'[14:18:34.950]',0.200,0.560,0.825,0.374,-,-"
"'[14:18:34.958]',0.215,0.550,0.815,0.372,-,-"
"'[14:18:34.966]',0.195,0.565,0.805,0.371,-,-"
"'[14:18:34.974]',0.200,0.560,0.800,0.371,-,-"
"'[14:18:34.982]',0.180,0.575,0.790,0.371,-,-"
"'[14:18:34.990]',0.185,0.565,0.790,0.372,-,-"
"'[14:18:34.998]',0.175,0.580,0.785,0.373,-,-"
"'[14:18:35.006]',0.185,0.570,0.780,0.374,-,-"
"'[14:18:35.014]',0.175,0.575,0.780,0.375,-,-"
"'[14:18:35.022]',0.180,0.565,0.775,0.377,-,-"
"'[14:18:35.030]',0.175,0.575,0.765,0.380,-,-"
"'[14:18:35.038]',0.175,0.575,0.765,0.383,-,-"
"'[14:18:35.046]',0.170,0.580,0.765,0.387,-,-"
"'[14:18:35.054]',0.160,0.590,0.760,0.392,-,-"
"'[14:18:35.062]',0.165,0.585,0.760,0.397,-,-"
"'[14:18:35.070]',0.175,0.575,0.755,0.401,-,-"
"'[14:18:35.078]',0.165,0.580,0.760,0.406,-,-"
"'[14:18:35.086]',0.175,0.575,0.750,0.410,-,-"
"'[14:18:35.094]',0.175,0.575,0.745,0.414,-,-"
"'[14:18:35.102]',0.170,0.575,0.745,0.419,-,-"
"'[14:18:35.110]',0.175,0.570,0.745,0.422,-,-"
"'[14:18:35.118]',0.175,0.575,0.745,0.426,-,-"
"'[14:18:35.126]',0.175,0.575,0.745,0.429,-,-"
"'[14:18:35.134]',0.170,0.575,0.750,0.432,-,-"
"'[14:18:35.142]',0.180,0.570,0.745,0.435,-,-"
"'[14:18:35.150]',0.160,0.585,0.745,0.438,-,-"
"'[14:18:35.158]',0.175,0.570,0.745,0.440,-,-"
"'[14:18:35.166]',0.170,0.575,0.740,0.442,-,-"
"'[14:18:35.174]',0.175,0.570,0.735,0.443,-,-"
"'[14:18:35.182]',0.165,0.575,0.750,0.445,-,-"
"'[14:18:35.190]',0.175,0.570,0.750,0.446,-,-"
"'[14:18:35.198]',0.185,0.565,0.755,0.447,-,-"
"'[14:18:35.206]',0.220,0.545,0.775,0.448,-,-"
"'[14:18:35.214]',0.240,0.545,0.790,0.449,-,-"
"'[14:18:35.222]',0.245,0.525,0.800,0.451,-,-"
"'[14:18:35.230]',0.265,0.510,0.805,0.452,-,-"
"'[14:18:35.238]',0.295,0.490,0.800,0.454,-,-"
"'[14:18:35.246]',0.285,0.485,0.795,0.457,-,-"
"'[14:18:35.254]',0.275,0.495,0.790,0.459,-,-"
"'[14:18:35.262]',0.235,0.530,0.785,0.461,-,-"
"'[14:18:35.270]',0.200,0.550,0.755,0.463,-,-"
"'[14:18:35.278]',0.155,0.585,0.735,0.465,-,-"
"'[14:18:35.286]',0.145,0.595,0.730,0.468,-,-"
"'[14:18:35.294]',0.150,0.585,0.730,0.471,-,-"
"'[14:18:35.302]',0.135,0.600,0.715,0.473,-,-"
"'[14:18:35.310]',0.155,0.590,0.720,0.477,-,-"
"'[14:18:35.318]',0.140,0.595,0.710,0.480,-,-"
"'[14:18:35.326]',0.150,0.590,0.730,0.484,-,-"
"'[14:18:35.334]',0.100,0.595,0.870,0.487,-,-"
"'[14:18:35.342]',0.150,0.510,1.185,0.491,-,-"
"'[14:18:35.350]',0.685,0.240,1.235,0.495,-,-"
"'[14:18:35.358]',1.110,0.090,-0.160,0.500,-,-"
"'[14:18:35.366]',0.485,0.465,-0.445,0.505,-,-"
"'[14:18:35.374]',-0.115,0.820,-0.495,0.510,-,-"
"'[14:18:35.382]',-0.170,0.840,0.120,0.514,-,-"
"'[14:18:35.390]',0.115,0.615,0.615,0.519,-,-"
"'[14:18:35.398]',0.130,0.600,0.750,0.524,-,-"
"'[14:18:35.406]',0.135,0.595,0.785,0.528,-,-"
"'[14:18:35.414]',0.130,0.605,0.790,0.533,-,-"
"'[14:18:35.422]',0.135,0.595,0.795,0.538,-,-"
"'[14:18:35.430]',0.125,0.605,0.805,0.542,-,-"
"'[14:18:35.438]',0.130,0.595,0.805,0.547,-,-"
"'[14:18:35.446]',0.130,0.600,0.805,0.551,-,-"
"'[14:18:35.454]',0.140,0.595,0.805,0.555,-,-"
"'[14:18:35.462]',0.130,0.595,0.810,0.559,-,-"
"'[14:18:35.470]',0.155,0.585,0.805,0.564,-,-"
"'[14:18:35.478]',0.150,0.580,0.805,0.567,-,-"
"'[14:18:35.486]',0.160,0.575,0.800,0.570,-,-"
"'[14:18:35.494]',0.165,0.575,0.800,0.573,-,-"
"'[14:18:35.502]',0.175,0.570,0.800,0.575,-,-"
"'[14:18:35.510]',0.185,0.565,0.805,0.578,-,-"
"'[14:18:35.518]',0.180,0.560,0.800,0.581,-,-"
"'[14:18:35.526]',0.195,0.560,0.805,0.584,-,-"
"'[14:18:35.534]',0.190,0.550,0.795,0.587,-,-"
"'[14:18:35.542]',0.210,0.545,0.800,0.590,-,-"
"'[14:18:35.550]',0.205,0.540,0.805,0.593,-,-"
"'[14:18:35.558]',0.220,0.530,0.800,0.597,-,-"
"'[14:18:35.566]',0.215,0.535,0.815,0.600,-,-"
"'[14:18:35.574]',0.225,0.520,0.805,0.603,-,-"
"'[14:18:35.582]',0.225,0.525,0.810,0.606,-,-"
"'[14:18:35.590]',0.220,0.515,0.815,0.609,-,-"
"'[14:18:35.598]',0.215,0.520,0.820,0.612,-,-"
"'[14:18:35.606]',0.225,0.510,0.820,0.614,-,-"
"'[14:18:35.614]',0.225,0.505,0.825,0.617,-,-"
"'[14:18:35.622]',0.245,0.495,0.830,0.619,-,-"
"'[14:18:35.630]',0.235,0.500,0.845,0.622,-,-"
"'[14:18:35.638]',0.245,0.495,0.855,0.624,-,-"
"'[14:18:35.646]',0.255,0.495,0.865,0.626,-,-"
"'[14:18:35.654]',0.270,0.495,0.870,0.628,-,-"
"'[14:18:35.662]',0.280,0.490,0.880,0.630,-,-"
"'[14:18:35.670]',0.265,0.510,0.885,0.630,-,-"
"'[14:18:35.678]',0.270,0.515,0.885,0.631,-,-"
"'[14:18:35.686]',0.250,0.520,0.875,0.631,-,-"
"'[14:18:35.694]',0.260,0.525,0.870,0.630,-,-"
"'[14:18:35.702]',0.245,0.535,0.870,0.628,-,-"
"'[14:18:35.710]',0.240,0.530,0.865,0.626,-,-"
"'[14:18:35.718]',0.245,0.540,0.855,0.623,-,-"
"'[14:18:35.726]',0.240,0.535,0.865,0.620,-,-"
"'[14:18:35.734]',0.235,0.545,0.855,0.615,-,-"
"'[14:18:35.742]',0.240,0.540,0.860,0.612,-,-"
"'[14:18:35.750]',0.230,0.550,0.860,0.607,-,-"
"'[14:18:35.758]',0.235,0.540,0.860,0.603,-,-"
"'[14:18:35.766]',0.225,0.550,0.855,0.598,-,-"
"'[14:18:35.774]',0.230,0.540,0.855,0.592,-,-"
"'[14:18:35.782]',0.225,0.550,0.845,0.587,-,-"
"'[14:18:35.790]',0.235,0.535,0.850,0.581,-,-"
"'[14:18:35.798]',0.225,0.545,0.845,0.576,-,-"
"'[14:18:35.806]',0.225,0.540,0.840,0.571,-,-"
"'[14:18:35.814]',0.220,0.550,0.840,0.566,-,-"
"'[14:18:35.822]',0.225,0.545,0.830,0.561,-,-"
"'[14:18:35.830]',0.210,0.555,0.820,0.557,-,-"
"'[14:18:35.838]',0.220,0.550,0.810,0.553,-,-"
"'[14:18:35.846]',0.200,0.555,0.810,0.549,-,-"
"'[14:18:35.854]',0.200,0.560,0.800,0.545,-,-"
"'[14:18:35.862]',0.185,0.555,0.790,0.542,-,-"
"'[14:18:35.870]',0.195,0.570,0.785,0.539,-,-"
"'[14:18:35.878]',0.175,0.575,0.780,0.538,-,-"
"'[14:18:35.886]',0.190,0.565,0.775,0.536,-,-"
"'[14:18:35.894]',0.180,0.570,0.770,0.536,-,-"
"'[14:18:35.902]',0.180,0.575,0.765,0.535,-,-"
"'[14:18:35.910]',0.175,0.575,0.760,0.535,-,-"
"'[14:18:35.918]',0.170,0.575,0.760,0.535,-,-"
"'[14:18:35.926]',0.160,0.585,0.760,0.536,-,-"
"'[14:18:35.934]',0.155,0.590,0.755,0.537,-,-"
"'[14:18:35.942]',0.170,0.575,0.760,0.538,-,-"
"'[14:18:35.950]',0.175,0.580,0.740,0.539,-,-"
"'[14:18:35.958]',0.180,0.575,0.745,0.540,-,-"
"'[14:18:35.966]',0.170,0.580,0.740,0.542,-,-"
"'[14:18:35.974]',0.175,0.575,0.750,0.542,-,-"
"'[14:18:35.982]',0.160,0.585,0.750,0.543,-,-"
"'[14:18:35.990]',0.170,0.580,0.750,0.544,-,-"
"'[14:18:35.998]',0.160,0.585,0.750,0.544,-,-"
"'[14:18:36.006]',0.165,0.575,0.750,0.545,-,-"
"'[14:18:36.014]',0.165,0.580,0.745,0.545,-,-"
"'[14:18:36.022]',0.175,0.575,0.745,0.545,-,-"
"'[14:18:36.030]',0.165,0.580,0.745,0.545,-,-"
"'[14:18:36.038]',0.180,0.575,0.740,0.545,-,-"
"'[14:18:36.046]',0.170,0.580,0.745,0.544,-,-"
"'[14:18:36.054]',0.175,0.575,0.745,0.544,-,-"
"'[14:18:36.062]',0.170,0.575,0.750,0.544,-,-"
"'[14:18:36.070]',0.175,0.570,0.740,0.544,-,-"
"'[14:18:36.078]',0.175,0.575,0.750,0.543,-,-"
"'[14:18:36.086]',0.195,0.555,0.760,0.543,-,-"
"'[14:18:36.094]',0.230,0.540,0.785,0.544,-,-"
"'[14:18:36.102]',0.245,0.525,0.790,0.544,-,-"
"'[14:18:36.110]',0.265,0.515,0.805,0.545,-,-"
"'[14:18:36.118]',0.260,0.520,0.800,0.545,-,-"
"'[14:18:36.126]',0.295,0.490,0.805,0.545,-,-"
"'[14:18:36.134]',0.285,0.485,0.795,0.545,-,-"
"'[14:18:36.142]',0.250,0.510,0.790,0.546,-,-"
"'[14:18:36.150]',0.215,0.545,0.775,0.547,-,-"
"'[14:18:36.158]',0.175,0.570,0.745,0.548,-,-"
"'[14:18:36.166]',0.150,0.595,0.730,0.549,-,-"
"'[14:18:36.174]',0.150,0.585,0.725,0.551,-,-"
"'[14:18:36.182]',0.140,0.600,0.720,0.553,-,-"
"'[14:18:36.190]',0.135,0.600,0.720,0.556,-,-"
"'[14:18:36.198]',0.140,0.595,0.725,0.559,-,-"
"'[14:18:36.206]',0.150,0.585,0.720,0.561,-,-"
"'[14:18:36.214]',0.115,0.600,0.785,0.564,-,-"
"'[14:18:36.222]',0.095,0.570,0.990,0.567,-,-"
"'[14:18:36.230]',0.335,0.390,1.215,0.569,-,-"
"'[14:18:36.238]',1.015,0.100,0.250,0.571,-,-"
"'[14:18:36.246]',1.100,0.095,-0.360,0.574,-,-"
"'[14:18:36.254]',0.115,0.685,-0.495,0.577,-,-"
"'[14:18:36.262]',-0.185,0.850,-0.230,0.580,-,-"
"'[14:18:36.270]',0.035,0.670,0.430,0.583,-,-"
"'[14:18:36.278]',0.120,0.605,0.710,0.586,-,-"
"'[14:18:36.286]',0.130,0.595,0.775,0.589,-,-"
"'[14:18:36.294]',0.125,0.600,0.790,0.591,-,-"
