"'Time','I','II','III','AVR','V','RESP','PLETH','ABP'"
"'[01:49:54.078]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.086]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.094]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.102]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.110]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.118]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.126]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.134]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.142]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.150]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.158]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.166]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.174]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.182]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.190]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.198]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.206]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.214]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.222]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.230]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.238]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.246]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.254]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.262]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.270]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.278]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.286]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.294]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.302]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.310]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.318]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.326]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.334]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.342]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.350]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.358]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.366]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.374]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.382]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.390]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.398]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.406]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.414]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.422]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.430]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.438]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.446]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.454]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.462]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.470]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.478]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.486]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.494]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.502]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.510]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.518]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.526]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.534]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.542]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.550]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.558]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.566]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.574]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.582]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.590]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.598]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.606]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.614]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.622]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.630]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.638]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.646]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.654]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.662]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.670]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.678]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.686]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.694]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.702]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.710]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.718]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.726]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.734]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.742]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.750]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.758]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.766]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.774]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.782]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.790]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.798]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.806]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.814]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.822]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.830]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.838]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.846]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.854]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.862]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.870]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.878]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.886]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.894]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.902]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.910]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.918]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.926]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.934]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.942]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.950]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.958]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.966]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.974]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.982]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.990]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:54.998]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.006]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.014]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.022]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.030]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.038]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.046]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.054]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.062]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.070]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.078]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.086]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.094]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.102]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.110]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.118]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.126]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.134]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.142]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.150]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.158]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.166]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.174]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.182]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.190]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.198]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.206]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.214]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.222]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.230]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.238]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.246]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.254]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.262]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.270]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.278]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.286]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.294]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.302]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.310]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.318]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.326]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.334]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.342]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.350]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.358]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.366]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.374]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.382]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.390]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.398]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.406]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.414]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.422]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.430]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.438]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.446]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.454]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.462]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.470]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.478]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.486]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.494]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.502]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.510]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.518]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.526]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.534]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.542]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.550]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.558]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.566]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.574]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.582]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.590]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.598]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.606]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.614]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.622]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.630]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.638]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.646]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.654]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.662]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.670]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.678]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.686]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.694]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.702]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.710]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.718]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.726]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.734]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.742]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.750]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.758]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.766]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.774]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.782]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.790]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.798]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.806]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.814]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.822]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.830]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.838]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.846]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.854]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.862]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.870]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.878]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.886]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.894]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.902]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.910]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.918]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.926]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.934]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.942]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.950]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.958]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.966]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.974]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.982]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.990]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:55.998]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.006]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.014]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.022]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.030]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.038]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.046]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.054]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.062]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.070]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.078]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.086]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.094]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.102]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.110]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.118]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.126]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.134]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.142]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.150]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.158]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.166]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.174]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.182]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.190]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.198]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.206]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.214]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.222]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.230]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.238]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.246]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.254]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.262]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.270]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.278]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.286]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.294]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.302]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.310]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.318]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.326]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.334]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.342]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.350]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.358]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.366]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.374]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.382]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.390]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.398]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.406]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.414]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.422]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.430]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.438]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.446]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.454]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.462]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.470]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.478]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.486]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.494]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.502]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.510]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.518]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.526]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.534]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.542]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.550]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.558]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.566]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.574]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.582]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.590]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.598]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.606]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.614]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.622]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.630]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.638]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.646]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.654]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.662]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.670]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.678]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.686]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.694]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.702]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.710]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.718]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
"'[01:49:56.726]',-,-0.498,-,-0.502,-0.502,0.249,0.500,-"
