'Time','II','III','V','RESP','PLETH','ABP'
'[17:57:01.645]',0.280,0.400,0.475,0.398,2.881,88.066
'[17:57:01.653]',0.275,0.400,0.475,0.400,2.935,87.187
'[17:57:01.661]',0.275,0.400,0.475,0.402,2.966,86.552
'[17:57:01.669]',0.275,0.400,0.470,0.404,2.979,85.966
'[17:57:01.677]',0.275,0.400,0.465,0.407,2.980,85.428
'[17:57:01.685]',0.270,0.400,0.465,0.409,2.970,84.793
'[17:57:01.693]',0.270,0.395,0.465,0.410,2.951,84.305
'[17:57:01.701]',0.265,0.395,0.470,0.412,2.931,84.012
'[17:57:01.709]',0.260,0.395,0.470,0.413,2.907,83.670
'[17:57:01.717]',0.255,0.395,0.470,0.414,2.882,83.377
'[17:57:01.725]',0.255,0.395,0.470,0.415,2.855,83.133
'[17:57:01.733]',0.255,0.400,0.470,0.416,2.828,82.840
'[17:57:01.741]',0.255,0.395,0.470,0.416,2.799,82.693
'[17:57:01.749]',0.255,0.395,0.470,0.416,2.768,82.547
'[17:57:01.757]',0.255,0.395,0.470,0.416,2.737,82.351
'[17:57:01.765]',0.255,0.390,0.465,0.415,2.704,82.156
'[17:57:01.773]',0.255,0.390,0.465,0.414,2.670,81.912
'[17:57:01.781]',0.260,0.390,0.465,0.413,2.634,81.667
'[17:57:01.789]',0.255,0.385,0.465,0.412,2.598,81.374
'[17:57:01.797]',0.255,0.380,0.465,0.410,2.560,81.130
'[17:57:01.805]',0.260,0.380,0.460,0.409,2.519,80.935
'[17:57:01.813]',0.260,0.380,0.455,0.405,2.475,80.690
'[17:57:01.821]',0.255,0.385,0.455,0.402,2.427,80.349
'[17:57:01.829]',0.255,0.390,0.460,0.398,2.376,80.104
'[17:57:01.837]',0.255,0.395,0.465,0.394,2.321,79.811
'[17:57:01.845]',0.255,0.385,0.455,0.390,2.261,79.469
'[17:57:01.853]',0.255,0.380,0.455,0.387,2.197,79.176
'[17:57:01.861]',0.255,0.380,0.460,0.383,2.130,78.883
'[17:57:01.869]',0.255,0.380,0.455,0.379,2.061,78.590
'[17:57:01.877]',0.255,0.380,0.450,0.375,1.991,78.297
'[17:57:01.885]',0.255,0.380,0.450,0.370,1.930,77.906
'[17:57:01.893]',0.255,0.380,0.450,0.365,1.874,77.467
'[17:57:01.901]',0.260,0.380,0.455,0.360,1.816,76.978
'[17:57:01.909]',0.280,0.385,0.470,0.355,1.761,76.539
'[17:57:01.917]',0.310,0.405,0.495,0.349,1.710,76.050
'[17:57:01.925]',0.330,0.425,0.515,0.344,1.665,75.611
'[17:57:01.933]',0.335,0.425,0.520,0.339,1.628,75.122
'[17:57:01.941]',0.320,0.415,0.495,0.334,1.598,74.683
'[17:57:01.949]',0.320,0.400,0.485,0.330,1.576,74.243
'[17:57:01.957]',0.315,0.385,0.470,0.325,1.560,73.803
'[17:57:01.965]',0.285,0.375,0.445,0.321,1.549,73.364
'[17:57:01.973]',0.270,0.365,0.430,0.317,1.543,72.875
'[17:57:01.981]',0.265,0.365,0.425,0.314,1.540,72.436
'[17:57:01.989]',0.260,0.365,0.425,0.310,1.539,71.996
'[17:57:01.997]',0.250,0.370,0.425,0.307,1.538,71.654
'[17:57:02.005]',0.230,0.365,0.415,0.303,1.537,71.361
'[17:57:02.013]',0.215,0.360,0.410,0.300,1.536,70.970
'[17:57:02.021]',0.210,0.355,0.410,0.297,1.535,70.677
'[17:57:02.029]',0.210,0.360,0.410,0.294,1.532,70.384
'[17:57:02.037]',0.215,0.365,0.415,0.291,1.527,70.042
'[17:57:02.045]',0.220,0.365,0.425,0.289,1.520,69.847
'[17:57:02.053]',0.225,0.375,0.430,0.287,1.512,69.652
'[17:57:02.061]',0.230,0.395,0.480,0.285,1.501,69.505
'[17:57:02.069]',0.265,0.465,0.610,0.283,1.490,69.310
'[17:57:02.077]',0.335,0.555,0.790,0.281,1.476,69.114
'[17:57:02.085]',0.455,0.565,0.820,0.279,1.464,68.870
'[17:57:02.093]',0.685,0.415,0.420,0.277,1.452,68.626
'[17:57:02.101]',0.935,0.270,-0.041,0.275,1.436,68.431
'[17:57:02.109]',0.970,0.065,-0.341,0.274,1.418,68.284
'[17:57:02.117]',0.530,-0.110,-0.406,0.272,1.399,68.186
'[17:57:02.125]',0.195,-0.120,-0.265,0.271,1.378,68.040
'[17:57:02.133]',0.105,0.130,-0.000,0.269,1.358,67.844
'[17:57:02.141]',0.135,0.280,0.240,0.268,1.337,67.600
'[17:57:02.149]',0.180,0.345,0.385,0.266,1.317,67.405
'[17:57:02.157]',0.190,0.365,0.445,0.264,1.296,67.258
'[17:57:02.165]',0.195,0.380,0.470,0.263,1.277,67.112
'[17:57:02.173]',0.195,0.385,0.490,0.262,1.257,66.965
'[17:57:02.181]',0.200,0.385,0.500,0.260,1.241,66.916
'[17:57:02.189]',0.200,0.395,0.505,0.259,1.228,66.819
'[17:57:02.197]',0.205,0.400,0.510,0.258,1.212,66.721
'[17:57:02.205]',0.195,0.390,0.505,0.257,1.196,66.672
'[17:57:02.213]',0.195,0.385,0.500,0.255,1.179,66.623
'[17:57:02.221]',0.205,0.385,0.500,0.254,1.162,66.526
'[17:57:02.229]',0.210,0.390,0.500,0.252,1.147,66.428
'[17:57:02.237]',0.210,0.395,0.500,0.251,1.132,66.281
'[17:57:02.245]',0.210,0.395,0.500,0.250,1.118,66.184
'[17:57:02.253]',0.215,0.390,0.500,0.249,1.107,66.037
'[17:57:02.261]',0.215,0.390,0.495,0.249,1.096,65.988
'[17:57:02.269]',0.225,0.385,0.490,0.248,1.086,65.940
'[17:57:02.277]',0.225,0.380,0.490,0.247,1.077,65.793
'[17:57:02.285]',0.225,0.380,0.485,0.247,1.071,65.598
'[17:57:02.293]',0.225,0.380,0.480,0.247,1.068,65.500
'[17:57:02.301]',0.225,0.380,0.475,0.247,1.065,65.353
'[17:57:02.309]',0.225,0.375,0.475,0.248,1.060,65.256
'[17:57:02.317]',0.230,0.375,0.470,0.249,1.056,65.060
'[17:57:02.325]',0.235,0.375,0.470,0.249,1.052,64.914
'[17:57:02.333]',0.240,0.370,0.465,0.250,1.048,64.914
'[17:57:02.341]',0.245,0.365,0.465,0.250,1.045,65.109
'[17:57:02.349]',0.250,0.360,0.460,0.250,1.042,65.598
'[17:57:02.357]',0.260,0.350,0.455,0.251,1.040,66.819
'[17:57:02.365]',0.270,0.340,0.450,0.251,1.039,69.261
'[17:57:02.373]',0.270,0.330,0.440,0.251,1.038,73.657
'[17:57:02.381]',0.275,0.320,0.435,0.251,1.041,80.446
'[17:57:02.389]',0.275,0.305,0.435,0.250,1.045,88.994
'[17:57:02.397]',0.280,0.290,0.425,0.249,1.047,98.030
'[17:57:02.405]',0.275,0.275,0.415,0.247,1.049,105.845
'[17:57:02.413]',0.270,0.265,0.410,0.246,1.051,111.169
'[17:57:02.421]',0.260,0.250,0.405,0.243,1.054,113.807
'[17:57:02.429]',0.250,0.250,0.410,0.240,1.057,114.637
'[17:57:02.437]',0.250,0.250,0.415,0.237,1.061,114.539
'[17:57:02.445]',0.250,0.265,0.425,0.234,1.065,114.344
'[17:57:02.453]',0.250,0.290,0.440,0.229,1.068,114.491
'[17:57:02.461]',0.250,0.310,0.455,0.225,1.072,114.784
'[17:57:02.469]',0.250,0.335,0.470,0.218,1.076,115.321
'[17:57:02.477]',0.250,0.360,0.480,0.212,1.081,115.809
'[17:57:02.485]',0.250,0.375,0.485,0.206,1.087,116.200
'[17:57:02.493]',0.250,0.385,0.490,0.200,1.094,116.444
'[17:57:02.501]',0.250,0.400,0.490,0.194,1.100,116.542
'[17:57:02.509]',0.250,0.400,0.485,0.188,1.106,116.542
'[17:57:02.517]',0.250,0.405,0.480,0.183,1.110,116.493
'[17:57:02.525]',0.245,0.400,0.480,0.177,1.115,116.298
'[17:57:02.533]',0.245,0.405,0.480,0.172,1.120,116.200
'[17:57:02.541]',0.250,0.405,0.475,0.168,1.124,116.005
'[17:57:02.549]',0.250,0.410,0.480,0.164,1.127,115.809
'[17:57:02.557]',0.255,0.410,0.475,0.160,1.127,115.467
'[17:57:02.565]',0.260,0.410,0.475,0.157,1.124,115.126
'[17:57:02.573]',0.255,0.410,0.480,0.154,1.119,114.539
'[17:57:02.581]',0.260,0.410,0.480,0.152,1.118,113.856
'[17:57:02.589]',0.265,0.420,0.485,0.151,1.125,112.976
'[17:57:02.597]',0.270,0.425,0.490,0.151,1.147,112.048
'[17:57:02.605]',0.275,0.430,0.495,0.151,1.196,110.974
'[17:57:02.613]',0.280,0.430,0.495,0.152,1.285,109.802
'[17:57:02.621]',0.290,0.435,0.495,0.154,1.419,108.385
'[17:57:02.629]',0.295,0.440,0.495,0.156,1.596,106.822
'[17:57:02.637]',0.295,0.435,0.495,0.159,1.805,105.064
'[17:57:02.645]',0.295,0.430,0.495,0.161,2.031,103.159
'[17:57:02.653]',0.300,0.430,0.495,0.164,2.254,101.107
'[17:57:02.661]',0.300,0.430,0.495,0.167,2.456,98.909
'[17:57:02.669]',0.295,0.420,0.490,0.170,2.625,96.614
'[17:57:02.677]',0.290,0.410,0.485,0.173,2.757,94.416
'[17:57:02.685]',0.285,0.410,0.485,0.176,2.844,92.364
'[17:57:02.693]',0.280,0.410,0.485,0.179,2.897,90.655
'[17:57:02.701]',0.280,0.405,0.480,0.182,2.937,89.434
'[17:57:02.709]',0.275,0.400,0.480,0.184,2.964,88.554
'[17:57:02.717]',0.280,0.400,0.475,0.187,2.978,87.822
'[17:57:02.725]',0.280,0.400,0.475,0.189,2.981,87.187
'[17:57:02.733]',0.275,0.400,0.470,0.191,2.978,86.601
'[17:57:02.741]',0.275,0.400,0.470,0.193,2.967,86.063
'[17:57:02.749]',0.270,0.400,0.470,0.195,2.952,85.624
'[17:57:02.757]',0.270,0.400,0.475,0.196,2.934,85.184
'[17:57:02.765]',0.270,0.395,0.475,0.198,2.912,84.793
'[17:57:02.773]',0.260,0.390,0.475,0.199,2.889,84.403
'[17:57:02.781]',0.255,0.385,0.475,0.201,2.862,84.110
'[17:57:02.789]',0.255,0.390,0.470,0.202,2.833,83.816
'[17:57:02.797]',0.265,0.395,0.470,0.203,2.804,83.475
'[17:57:02.805]',0.265,0.395,0.470,0.203,2.774,83.182
'[17:57:02.813]',0.260,0.395,0.470,0.204,2.743,82.840
'[17:57:02.821]',0.260,0.395,0.470,0.204,2.711,82.595
'[17:57:02.829]',0.255,0.390,0.470,0.204,2.676,82.351
'[17:57:02.837]',0.255,0.385,0.465,0.203,2.640,82.107
'[17:57:02.845]',0.250,0.385,0.465,0.202,2.601,81.814
'[17:57:02.853]',0.250,0.380,0.465,0.200,2.559,81.472
'[17:57:02.861]',0.250,0.380,0.460,0.199,2.513,81.130
'[17:57:02.869]',0.250,0.385,0.455,0.197,2.465,80.690
'[17:57:02.877]',0.250,0.380,0.455,0.196,2.413,80.300
'[17:57:02.885]',0.250,0.380,0.455,0.194,2.364,79.909
'[17:57:02.893]',0.255,0.380,0.455,0.193,2.312,79.567
'[17:57:02.901]',0.255,0.385,0.460,0.192,2.254,79.127
'[17:57:02.909]',0.255,0.375,0.455,0.190,2.192,78.688
'[17:57:02.917]',0.255,0.370,0.455,0.189,2.125,78.248
'[17:57:02.925]',0.250,0.365,0.455,0.187,2.058,77.809
'[17:57:02.933]',0.250,0.370,0.455,0.186,1.989,77.223
'[17:57:02.941]',0.250,0.375,0.455,0.185,1.923,76.783
'[17:57:02.949]',0.250,0.375,0.455,0.183,1.858,76.294
'[17:57:02.957]',0.265,0.375,0.465,0.182,1.800,75.855
'[17:57:02.965]',0.290,0.385,0.475,0.181,1.746,75.415
'[17:57:02.973]',0.315,0.400,0.505,0.180,1.699,74.976
'[17:57:02.981]',0.330,0.410,0.515,0.179,1.663,74.487
'[17:57:02.989]',0.320,0.405,0.495,0.177,1.634,73.999
'[17:57:02.997]',0.315,0.395,0.480,0.177,1.609,73.559
'[17:57:03.005]',0.315,0.385,0.475,0.176,1.588,73.120
'[17:57:03.013]',0.300,0.375,0.460,0.176,1.573,72.729
'[17:57:03.021]',0.275,0.365,0.430,0.176,1.561,72.289
'[17:57:03.029]',0.260,0.355,0.420,0.175,1.552,71.850
'[17:57:03.037]',0.255,0.355,0.415,0.175,1.546,71.508
'[17:57:03.045]',0.250,0.355,0.415,0.174,1.542,71.068
'[17:57:03.053]',0.235,0.360,0.415,0.174,1.538,70.677
'[17:57:03.061]',0.215,0.355,0.420,0.174,1.533,70.384
'[17:57:03.069]',0.205,0.350,0.415,0.174,1.528,70.091
'[17:57:03.077]',0.205,0.350,0.415,0.174,1.523,69.749
'[17:57:03.085]',0.205,0.355,0.415,0.174,1.519,69.407
'[17:57:03.093]',0.215,0.365,0.420,0.173,1.512,69.114
'[17:57:03.101]',0.225,0.365,0.425,0.173,1.504,68.821
'[17:57:03.109]',0.230,0.375,0.445,0.173,1.495,68.479
'[17:57:03.117]',0.250,0.415,0.520,0.173,1.483,68.186
'[17:57:03.125]',0.300,0.505,0.675,0.173,1.469,67.942
'[17:57:03.133]',0.375,0.555,0.795,0.173,1.455,67.698
'[17:57:03.141]',0.520,0.470,0.645,0.173,1.438,67.503
'[17:57:03.149]',0.765,0.310,0.235,0.173,1.421,67.258
'[17:57:03.157]',0.920,0.125,-0.171,0.174,1.403,66.965
'[17:57:03.165]',0.730,-0.086,-0.381,0.174,1.383,66.819
'[17:57:03.173]',0.335,-0.155,-0.396,0.175,1.364,66.526
'[17:57:03.181]',0.109,-0.000,-0.155,0.176,1.348,66.281
'[17:57:03.189]',0.085,0.200,0.115,0.177,1.333,66.135
'[17:57:03.197]',0.150,0.320,0.310,0.177,1.315,65.940
'[17:57:03.205]',0.185,0.360,0.410,0.178,1.295,65.744
'[17:57:03.213]',0.190,0.380,0.460,0.179,1.276,65.549
'[17:57:03.221]',0.190,0.385,0.480,0.180,1.256,65.402
'[17:57:03.229]',0.190,0.390,0.495,0.181,1.237,65.256
'[17:57:03.237]',0.190,0.400,0.500,0.182,1.218,65.109
'[17:57:03.245]',0.195,0.400,0.500,0.183,1.199,64.914
'[17:57:03.253]',0.200,0.395,0.505,0.184,1.182,64.718
'[17:57:03.261]',0.205,0.395,0.500,0.185,1.164,64.572
'[17:57:03.269]',0.205,0.395,0.500,0.186,1.148,64.425
'[17:57:03.277]',0.205,0.390,0.495,0.187,1.136,64.377
'[17:57:03.285]',0.210,0.385,0.500,0.188,1.126,64.230
'[17:57:03.293]',0.215,0.390,0.500,0.189,1.115,64.035
'[17:57:03.301]',0.215,0.395,0.500,0.190,1.104,63.937
'[17:57:03.309]',0.215,0.395,0.500,0.191,1.092,63.790
'[17:57:03.317]',0.210,0.395,0.500,0.193,1.080,63.693
'[17:57:03.325]',0.215,0.390,0.500,0.195,1.069,63.595
'[17:57:03.333]',0.215,0.385,0.495,0.197,1.060,63.497
'[17:57:03.341]',0.215,0.385,0.490,0.200,1.051,63.351
'[17:57:03.349]',0.220,0.395,0.485,0.203,1.043,63.253
'[17:57:03.357]',0.225,0.385,0.480,0.205,1.037,63.058
'[17:57:03.365]',0.215,0.375,0.475,0.208,1.032,62.862
'[17:57:03.373]',0.215,0.365,0.470,0.211,1.027,62.716
'[17:57:03.381]',0.220,0.365,0.470,0.214,1.026,62.569
'[17:57:03.389]',0.230,0.365,0.465,0.216,1.026,62.472
'[17:57:03.397]',0.235,0.360,0.465,0.219,1.024,62.716
'[17:57:03.405]',0.240,0.355,0.455,0.222,1.022,63.497
'[17:57:03.413]',0.245,0.345,0.450,0.224,1.021,65.353
'[17:57:03.421]',0.255,0.335,0.445,0.226,1.019,68.724
'[17:57:03.429]',0.255,0.320,0.440,0.228,1.014,74.243
'[17:57:03.437]',0.255,0.300,0.430,0.230,1.007,81.912
'[17:57:03.445]',0.255,0.280,0.425,0.231,1.005,91.045
'[17:57:03.453]',0.255,0.265,0.420,0.232,1.005,99.984
'[17:57:03.461]',0.255,0.255,0.410,0.233,1.006,107.066
'[17:57:03.469]',0.260,0.245,0.410,0.234,1.008,111.511
'[17:57:03.477]',0.240,0.235,0.415,0.234,1.012,113.514
'[17:57:03.485]',0.235,0.235,0.415,0.234,1.018,113.904
'[17:57:03.493]',0.245,0.250,0.420,0.233,1.022,113.807
'[17:57:03.501]',0.255,0.275,0.430,0.231,1.026,113.856
'[17:57:03.509]',0.250,0.295,0.450,0.229,1.030,114.246
'[17:57:03.517]',0.240,0.310,0.465,0.227,1.035,114.881
'[17:57:03.525]',0.240,0.340,0.475,0.225,1.039,115.663
'[17:57:03.533]',0.250,0.370,0.485,0.223,1.043,116.444
'[17:57:03.541]',0.250,0.385,0.495,0.220,1.047,117.128
'[17:57:03.549]',0.240,0.390,0.500,0.218,1.051,117.568
'[17:57:03.557]',0.240,0.395,0.495,0.216,1.055,117.665
'[17:57:03.565]',0.235,0.400,0.490,0.214,1.059,117.665
'[17:57:03.573]',0.235,0.405,0.485,0.213,1.063,117.470
'[17:57:03.581]',0.235,0.405,0.480,0.212,1.068,117.177
'[17:57:03.589]',0.240,0.405,0.480,0.212,1.074,116.689
'[17:57:03.597]',0.240,0.405,0.485,0.212,1.077,116.054
'[17:57:03.605]',0.235,0.400,0.485,0.213,1.078,115.419
'[17:57:03.613]',0.240,0.400,0.480,0.214,1.077,114.784
'[17:57:03.621]',0.245,0.400,0.475,0.215,1.073,114.051
'[17:57:03.629]',0.255,0.400,0.475,0.216,1.068,113.221
'[17:57:03.637]',0.255,0.400,0.475,0.219,1.065,112.293
'[17:57:03.645]',0.255,0.410,0.490,0.223,1.074,111.218
'[17:57:03.653]',0.265,0.425,0.490,0.227,1.105,109.948
'[17:57:03.661]',0.280,0.435,0.490,0.233,1.170,108.483
'[17:57:03.669]',0.280,0.440,0.495,0.240,1.280,106.871
'[17:57:03.677]',0.280,0.430,0.500,0.248,1.406,105.064
'[17:57:03.685]',0.280,0.435,0.495,0.257,1.556,103.110
'[17:57:03.693]',0.285,0.440,0.495,0.267,1.755,101.107
'[17:57:03.701]',0.290,0.440,0.495,0.276,1.978,99.056
'[17:57:03.709]',0.285,0.430,0.495,0.285,2.203,96.907
'[17:57:03.717]',0.280,0.425,0.490,0.294,2.409,94.806
'[17:57:03.725]',0.285,0.410,0.480,0.303,2.583,92.657
'[17:57:03.733]',0.290,0.405,0.475,0.313,2.719,90.801
'[17:57:03.741]',0.285,0.400,0.475,0.324,2.820,89.092
'[17:57:03.749]',0.280,0.400,0.475,0.335,2.889,87.626
'[17:57:03.757]',0.275,0.400,0.470,0.346,2.933,86.356
'[17:57:03.765]',0.270,0.395,0.465,0.356,2.958,85.282
'[17:57:03.773]',0.265,0.385,0.465,0.366,2.969,84.500
'[17:57:03.781]',0.265,0.385,0.460,0.376,2.966,83.865
'[17:57:03.789]',0.265,0.385,0.455,0.386,2.954,83.377
'[17:57:03.797]',0.265,0.385,0.455,0.396,2.939,82.986
'[17:57:03.805]',0.260,0.385,0.455,0.406,2.922,82.742
'[17:57:03.813]',0.260,0.395,0.465,0.416,2.901,82.547
'[17:57:03.821]',0.255,0.400,0.465,0.427,2.878,82.449
'[17:57:03.829]',0.255,0.395,0.465,0.437,2.853,82.302
'[17:57:03.837]',0.255,0.395,0.460,0.447,2.827,82.156
'[17:57:03.845]',0.255,0.395,0.460,0.457,2.800,82.058
'[17:57:03.853]',0.255,0.390,0.455,0.467,2.771,81.863
'[17:57:03.861]',0.255,0.385,0.455,0.475,2.742,81.667
'[17:57:03.869]',0.255,0.385,0.455,0.484,2.710,81.472
'[17:57:03.877]',0.255,0.385,0.455,0.492,2.676,81.277
'[17:57:03.885]',0.260,0.395,0.455,0.499,2.641,81.130
'[17:57:03.893]',0.260,0.395,0.450,0.506,2.604,80.935
'[17:57:03.901]',0.260,0.395,0.450,0.513,2.564,80.739
'[17:57:03.909]',0.255,0.395,0.450,0.519,2.522,80.495
'[17:57:03.917]',0.250,0.385,0.450,0.526,2.476,80.153
'[17:57:03.925]',0.245,0.385,0.450,0.531,2.425,79.860
'[17:57:03.933]',0.250,0.385,0.450,0.536,2.370,79.567
'[17:57:03.941]',0.250,0.385,0.450,0.541,2.311,79.176
'[17:57:03.949]',0.255,0.395,0.450,0.545,2.248,78.786
'[17:57:03.957]',0.255,0.395,0.450,0.550,2.182,78.444
'[17:57:03.965]',0.250,0.390,0.455,0.555,2.111,78.053
'[17:57:03.973]',0.250,0.390,0.455,0.561,2.038,77.613
'[17:57:03.981]',0.255,0.390,0.450,0.566,1.973,77.174
'[17:57:03.989]',0.270,0.395,0.455,0.572,1.912,76.734
'[17:57:03.997]',0.290,0.405,0.470,0.579,1.847,76.294
'[17:57:04.005]',0.315,0.425,0.490,0.585,1.782,75.904
'[17:57:04.013]',0.330,0.430,0.500,0.592,1.721,75.562
'[17:57:04.021]',0.335,0.430,0.495,0.598,1.666,75.220
'[17:57:04.029]',0.325,0.425,0.480,0.603,1.617,74.878
'[17:57:04.037]',0.320,0.415,0.470,0.608,1.576,74.536
'[17:57:04.045]',0.300,0.400,0.455,0.613,1.542,74.243
'[17:57:04.053]',0.270,0.385,0.430,0.618,1.515,73.852
'[17:57:04.061]',0.255,0.375,0.420,0.624,1.496,73.559
'[17:57:04.069]',0.255,0.375,0.415,0.629,1.482,73.315
'[17:57:04.077]',0.245,0.380,0.420,0.634,1.473,73.071
'[17:57:04.085]',0.230,0.375,0.425,0.639,1.469,72.680
'[17:57:04.093]',0.210,0.360,0.415,0.644,1.467,72.240
'[17:57:04.101]',0.210,0.360,0.405,0.648,1.466,71.801
'[17:57:04.109]',0.210,0.360,0.405,0.652,1.465,71.361
'[17:57:04.117]',0.215,0.360,0.410,0.657,1.464,71.117
'[17:57:04.125]',0.215,0.365,0.415,0.662,1.462,70.873
'[17:57:04.133]',0.225,0.375,0.420,0.668,1.458,70.726
'[17:57:04.141]',0.230,0.395,0.445,0.674,1.455,70.531
'[17:57:04.149]',0.245,0.435,0.545,0.680,1.449,70.287
'[17:57:04.157]',0.280,0.500,0.725,0.686,1.442,69.847
'[17:57:04.165]',0.365,0.515,0.805,0.692,1.433,69.261
'[17:57:04.173]',0.580,0.450,0.580,0.699,1.422,68.528
'[17:57:04.181]',0.891,0.365,0.135,0.704,1.413,67.942
'[17:57:04.189]',1.010,0.240,-0.216,0.710,1.404,67.405
'[17:57:04.197]',0.730,0.070,-0.336,0.715,1.390,67.161
'[17:57:04.205]',0.325,0.020,-0.251,0.721,1.373,67.112
'[17:57:04.213]',0.135,0.145,-0.041,0.726,1.355,67.112
'[17:57:04.221]',0.120,0.270,0.195,0.732,1.334,67.112
'[17:57:04.229]',0.165,0.330,0.350,0.737,1.314,67.112
'[17:57:04.237]',0.185,0.355,0.425,0.743,1.293,66.965
'[17:57:04.245]',0.190,0.370,0.460,0.747,1.273,66.868
'[17:57:04.253]',0.195,0.385,0.470,0.752,1.251,66.721
'[17:57:04.261]',0.195,0.385,0.480,0.756,1.231,66.623
'[17:57:04.269]',0.195,0.385,0.485,0.760,1.210,66.526
'[17:57:04.277]',0.200,0.390,0.490,0.764,1.195,66.477
'[17:57:04.285]',0.205,0.390,0.490,0.769,1.181,66.379
'[17:57:04.293]',0.205,0.395,0.490,0.774,1.165,66.281
'[17:57:04.301]',0.205,0.385,0.490,0.779,1.149,66.184
'[17:57:04.309]',0.205,0.375,0.485,0.785,1.131,66.037
'[17:57:04.317]',0.205,0.370,0.480,0.790,1.114,65.988
'[17:57:04.325]',0.205,0.370,0.475,0.796,1.099,65.842
'[17:57:04.333]',0.210,0.375,0.475,0.803,1.084,65.744
'[17:57:04.341]',0.215,0.375,0.470,0.808,1.070,65.549
'[17:57:04.349]',0.215,0.380,0.475,0.813,1.058,65.402
'[17:57:04.357]',0.215,0.375,0.475,0.818,1.046,65.305
'[17:57:04.365]',0.210,0.370,0.470,0.822,1.035,65.109
'[17:57:04.373]',0.210,0.370,0.465,0.828,1.026,64.865
'[17:57:04.381]',0.220,0.370,0.465,0.833,1.022,64.621
'[17:57:04.389]',0.225,0.375,0.460,0.839,1.019,64.377
'[17:57:04.397]',0.225,0.375,0.460,0.845,1.015,64.035
'[17:57:04.405]',0.230,0.380,0.455,0.850,1.010,63.790
'[17:57:04.413]',0.235,0.375,0.455,0.856,1.005,63.595
'[17:57:04.421]',0.235,0.365,0.450,0.861,1.000,63.497
'[17:57:04.429]',0.240,0.360,0.445,0.866,0.996,63.595
'[17:57:04.437]',0.250,0.355,0.435,0.871,0.992,64.230
'[17:57:04.445]',0.250,0.340,0.435,0.876,0.989,65.940
'[17:57:04.453]',0.250,0.330,0.430,0.880,0.987,69.114
'[17:57:04.461]',0.255,0.315,0.415,0.884,0.986,74.292
'[17:57:04.469]',0.260,0.300,0.410,0.888,0.986,81.228
'[17:57:04.477]',0.260,0.290,0.410,0.891,0.989,89.385
'[17:57:04.485]',0.260,0.275,0.405,0.892,0.993,97.542
'[17:57:04.493]',0.255,0.270,0.400,0.894,0.995,104.624
'[17:57:04.501]',0.245,0.265,0.395,0.894,0.997,109.606
'[17:57:04.509]',0.235,0.255,0.395,0.895,0.999,112.244
'[17:57:04.517]',0.225,0.250,0.400,0.893,1.002,113.221
'[17:57:04.525]',0.225,0.260,0.410,0.892,1.006,113.514
'[17:57:04.533]',0.230,0.290,0.425,0.889,1.010,113.758
'[17:57:04.541]',0.235,0.310,0.440,0.886,1.014,114.051
'[17:57:04.549]',0.235,0.330,0.450,0.882,1.019,114.344
'[17:57:04.557]',0.235,0.350,0.465,0.877,1.023,114.735
'[17:57:04.565]',0.235,0.365,0.480,0.872,1.028,115.077
'[17:57:04.573]',0.240,0.380,0.490,0.868,1.034,115.223
'[17:57:04.581]',0.245,0.395,0.490,0.863,1.042,115.321
'[17:57:04.589]',0.250,0.400,0.495,0.858,1.050,115.126
'[17:57:04.597]',0.240,0.400,0.495,0.852,1.057,114.881
'[17:57:04.605]',0.245,0.405,0.495,0.847,1.063,114.491
'[17:57:04.613]',0.250,0.405,0.490,0.842,1.067,114.100
'[17:57:04.621]',0.255,0.405,0.485,0.837,1.072,113.660
'[17:57:04.629]',0.255,0.405,0.485,0.832,1.076,113.123
'[17:57:04.637]',0.250,0.410,0.490,0.828,1.078,112.488
'[17:57:04.645]',0.250,0.410,0.490,0.824,1.077,111.804
'[17:57:04.653]',0.255,0.420,0.490,0.820,1.074,111.071
'[17:57:04.661]',0.260,0.425,0.495,0.817,1.069,110.192
'[17:57:04.669]',0.270,0.425,0.495,0.815,1.067,109.167
'[17:57:04.677]',0.275,0.425,0.490,0.814,1.072,107.994
'[17:57:04.685]',0.275,0.425,0.490,0.812,1.091,106.724
'[17:57:04.693]',0.280,0.425,0.490,0.812,1.136,105.308
'[17:57:04.701]',0.285,0.425,0.490,0.811,1.219,103.598
'[17:57:04.709]',0.295,0.430,0.490,0.812,1.349,101.791
'[17:57:04.717]',0.300,0.430,0.490,0.812,1.525,99.789
'[17:57:04.725]',0.295,0.425,0.485,0.812,1.737,97.737
'[17:57:04.733]',0.295,0.425,0.485,0.813,1.970,95.539
'[17:57:04.741]',0.290,0.420,0.485,0.813,2.202,93.341
'[17:57:04.749]',0.280,0.415,0.485,0.813,2.415,91.387
'[17:57:04.757]',0.280,0.415,0.485,0.814,2.595,89.678
'[17:57:04.765]',0.280,0.420,0.480,0.816,2.736,88.310
'[17:57:04.773]',0.280,0.405,0.475,0.818,2.828,87.382
'[17:57:04.781]',0.280,0.400,0.470,0.820,2.884,86.796
'[17:57:04.789]',0.280,0.400,0.470,0.822,2.924,86.503
'[17:57:04.797]',0.270,0.395,0.470,0.825,2.947,86.308
'[17:57:04.805]',0.265,0.395,0.470,0.827,2.957,86.161
'[17:57:04.813]',0.260,0.390,0.470,0.828,2.956,86.063
'[17:57:04.821]',0.260,0.390,0.470,0.830,2.946,85.917
