'Time','II','III','AVR','V','RESP','PLETH','ABP'
'[20:23:45.600]',0.775,-,0.535,0.725,-0.093,0.311,101.304
'[20:23:45.608]',0.740,-,0.535,0.740,-0.090,0.309,104.824
'[20:23:45.616]',0.705,-,0.539,0.754,-0.088,0.307,107.758
'[20:23:45.624]',0.660,-,0.551,0.766,-0.088,0.304,110.104
'[20:23:45.632]',0.619,-,0.561,0.760,-0.086,0.301,111.278
'[20:23:45.640]',0.574,-,0.564,0.754,-0.083,0.297,111.669
'[20:23:45.648]',0.539,-,0.580,0.750,-0.081,0.293,111.864
'[20:23:45.656]',0.506,-,0.584,0.744,-0.078,0.289,111.864
'[20:23:45.664]',0.480,-,0.590,0.740,-0.076,0.286,111.473
'[20:23:45.672]',0.461,-,0.605,0.740,-0.073,0.283,110.691
'[20:23:45.680]',0.449,-,0.609,0.740,-0.068,0.281,109.322
'[20:23:45.688]',0.445,-,0.615,0.740,-0.064,0.278,107.366
'[20:23:45.696]',0.449,-,0.609,0.740,-0.059,0.276,105.411
'[20:23:45.704]',0.461,-,0.600,0.754,-0.054,0.275,103.260
'[20:23:45.712]',0.475,-,0.600,0.779,-0.049,0.274,100.717
'[20:23:45.720]',0.471,-,0.605,0.785,-0.044,0.274,97.979
'[20:23:45.728]',0.465,-,0.609,0.730,-0.042,0.274,94.850
'[20:23:45.736]',0.475,-,0.609,0.670,-0.037,0.274,91.721
'[20:23:45.744]',0.484,-,0.609,0.625,-0.032,0.274,88.983
'[20:23:45.752]',0.490,-,0.605,0.609,-0.027,0.277,86.441
'[20:23:45.760]',0.510,-,0.584,0.619,-0.022,0.282,84.681
'[20:23:45.768]',0.535,-,0.551,0.629,-0.017,0.290,83.703
'[20:23:45.776]',0.545,-,0.535,0.641,-0.012,0.304,83.116
'[20:23:45.784]',0.529,-,0.539,0.670,-0.007,0.323,82.529
'[20:23:45.792]',0.484,-,0.580,0.695,0.000,0.347,81.356
'[20:23:45.800]',0.426,-,0.629,0.715,0.005,0.377,80.183
'[20:23:45.808]',0.385,-,0.654,0.721,0.010,0.413,79.205
'[20:23:45.816]',0.371,-,0.664,0.721,0.015,0.445,78.618
'[20:23:45.824]',0.365,-,0.664,0.721,0.020,0.478,78.227
'[20:23:45.832]',0.365,-,0.664,0.721,0.024,0.517,77.640
'[20:23:45.840]',0.371,-,0.664,0.725,0.029,0.559,76.858
'[20:23:45.848]',0.365,-,0.664,0.725,0.034,0.600,76.076
'[20:23:45.856]',0.365,-,0.664,0.725,0.037,0.640,75.293
'[20:23:45.864]',0.359,-,0.660,0.725,0.042,0.676,74.707
'[20:23:45.872]',0.371,-,0.689,0.859,0.044,0.710,74.120
'[20:23:45.880]',0.359,-,0.664,0.734,0.049,0.738,73.533
'[20:23:45.888]',0.350,-,0.676,0.744,0.051,0.761,72.751
'[20:23:45.896]',0.314,-,0.680,0.779,0.054,0.778,72.164
'[20:23:45.904]',0.234,-,0.689,0.830,0.056,0.790,71.382
'[20:23:45.912]',0.111,-,0.709,0.920,0.061,0.797,70.795
'[20:23:45.920]',-0.064,-,0.740,1.049,0.064,0.798,70.404
'[20:23:45.928]',-0.244,-,0.770,1.164,0.066,0.794,70.013
'[20:23:45.936]',-0.404,-,0.805,1.193,0.068,0.787,69.426
'[20:23:45.944]',-0.498,-,0.830,1.000,0.071,0.775,69.035
'[20:23:45.952]',-0.498,-,0.840,0.555,0.073,0.760,68.449
'[20:23:45.960]',-0.479,-,0.785,0.090,0.076,0.740,68.057
'[20:23:45.968]',-0.314,-,0.721,-0.029,0.076,0.718,67.666
'[20:23:45.976]',-0.139,-,0.689,0.180,0.078,0.695,67.275
'[20:23:45.984]',-0.020,-,0.709,0.420,0.081,0.669,66.688
'[20:23:45.992]',0.035,-,0.766,0.555,0.081,0.642,66.297
'[20:23:46.000]',0.070,-,0.805,0.605,0.081,0.616,65.906
'[20:23:46.008]',0.166,-,0.811,0.615,0.081,0.591,65.515
'[20:23:46.016]',0.311,-,0.766,0.645,0.081,0.567,65.124
'[20:23:46.024]',0.449,-,0.699,0.695,0.081,0.545,64.928
'[20:23:46.032]',0.545,-,0.654,0.725,0.081,0.527,64.537
'[20:23:46.040]',0.590,-,0.619,0.730,0.081,0.511,64.342
'[20:23:46.048]',0.609,-,0.609,0.730,0.083,0.496,63.950
'[20:23:46.056]',0.625,-,0.600,0.721,0.086,0.482,63.559
'[20:23:46.064]',0.629,-,0.600,0.715,0.086,0.470,63.364
'[20:23:46.072]',0.635,-,0.596,0.705,0.088,0.459,63.168
'[20:23:46.080]',0.635,-,0.596,0.676,0.090,0.451,62.973
'[20:23:46.088]',0.641,-,0.590,0.654,0.095,0.443,62.973
'[20:23:46.096]',0.645,-,0.590,0.650,0.098,0.437,62.777
'[20:23:46.104]',0.654,-,0.590,0.650,0.103,0.432,62.777
'[20:23:46.112]',0.670,-,0.584,0.650,0.108,0.427,62.777
'[20:23:46.120]',0.686,-,0.580,0.641,0.112,0.423,63.168
'[20:23:46.128]',0.699,-,0.570,0.625,0.117,0.419,64.342
'[20:23:46.136]',0.721,-,0.564,0.609,0.125,0.416,66.493
'[20:23:46.144]',0.734,-,0.564,0.596,0.130,0.414,70.209
'[20:23:46.152]',0.754,-,0.561,0.600,0.134,0.412,75.489
'[20:23:46.160]',0.775,-,0.555,0.615,0.137,0.409,81.552
'[20:23:46.168]',0.789,-,0.545,0.635,0.142,0.404,87.223
'[20:23:46.176]',0.805,-,0.539,0.641,0.144,0.400,91.721
'[20:23:46.184]',0.805,-,0.535,0.645,0.147,0.395,95.046
'[20:23:46.192]',0.789,-,0.535,0.650,0.147,0.390,97.979
'[20:23:46.200]',0.766,-,0.535,0.664,0.147,0.385,101.108
'[20:23:46.208]',0.734,-,0.539,0.676,0.147,0.381,104.433
'[20:23:46.216]',0.695,-,0.545,0.680,0.144,0.376,107.366
'[20:23:46.224]',0.654,-,0.545,0.686,0.142,0.372,109.713
'[20:23:46.232]',0.615,-,0.555,0.680,0.137,0.368,110.887
'[20:23:46.240]',0.574,-,0.564,0.676,0.130,0.365,111.278
'[20:23:46.248]',0.535,-,0.574,0.670,0.125,0.362,111.278
'[20:23:46.256]',0.506,-,0.584,0.664,0.117,0.358,111.278
'[20:23:46.264]',0.475,-,0.596,0.664,0.112,0.353,110.887
'[20:23:46.272]',0.455,-,0.605,0.660,0.108,0.349,110.104
'[20:23:46.280]',0.439,-,0.615,0.654,0.103,0.344,108.735
'[20:23:46.288]',0.436,-,0.619,0.645,0.098,0.340,106.780
'[20:23:46.296]',0.439,-,0.615,0.645,0.095,0.336,104.824
'[20:23:46.304]',0.449,-,0.609,0.670,0.093,0.332,102.477
'[20:23:46.312]',0.455,-,0.609,0.689,0.090,0.328,99.739
'[20:23:46.320]',0.461,-,0.609,0.695,0.090,0.326,97.001
'[20:23:46.328]',0.449,-,0.615,0.645,0.088,0.323,94.068
'[20:23:46.336]',0.461,-,0.615,0.590,0.088,0.320,90.939
'[20:23:46.344]',0.475,-,0.615,0.545,0.088,0.319,88.201
'[20:23:46.352]',0.475,-,0.615,0.525,0.086,0.320,85.854
'[20:23:46.360]',0.480,-,0.596,0.529,0.086,0.324,84.094
'[20:23:46.368]',0.510,-,0.564,0.545,0.083,0.332,82.921
'[20:23:46.376]',0.520,-,0.545,0.555,0.083,0.345,82.529
'[20:23:46.384]',0.506,-,0.555,0.570,0.081,0.364,81.747
'[20:23:46.392]',0.461,-,0.590,0.600,0.078,0.387,80.769
'[20:23:46.400]',0.400,-,0.641,0.619,0.076,0.415,79.400
'[20:23:46.408]',0.359,-,0.664,0.629,0.071,0.450,78.227
'[20:23:46.416]',0.346,-,0.676,0.635,0.068,0.488,77.640
'[20:23:46.424]',0.346,-,0.676,0.635,0.064,0.528,77.249
'[20:23:46.432]',0.346,-,0.676,0.641,0.061,0.569,76.662
'[20:23:46.440]',0.346,-,0.676,0.645,0.056,0.610,75.880
'[20:23:46.448]',0.346,-,0.676,0.650,0.051,0.645,75.098
'[20:23:46.456]',0.346,-,0.676,0.654,0.046,0.674,74.316
'[20:23:46.464]',0.346,-,0.676,0.654,0.044,0.706,73.729
'[20:23:46.472]',0.211,-,0.850,0.869,0.039,0.735,73.142
'[20:23:46.480]',0.350,-,0.676,0.660,0.034,0.761,72.555
'[20:23:46.488]',0.336,-,0.686,0.676,0.029,0.783,71.969
'[20:23:46.496]',0.305,-,0.695,0.705,0.027,0.800,71.186
'[20:23:46.504]',0.230,-,0.709,0.744,0.022,0.810,70.404
'[20:23:46.512]',0.115,-,0.725,0.820,0.020,0.815,69.818
'[20:23:46.520]',-0.055,-,0.754,0.949,0.017,0.815,69.231
'[20:23:46.528]',-0.234,-,0.785,1.080,0.015,0.809,68.840
'[20:23:46.536]',-0.398,-,0.814,1.125,0.012,0.800,68.253
'[20:23:46.544]',-0.498,-,0.844,0.975,0.010,0.785,67.862
'[20:23:46.552]',-0.498,-,0.850,0.574,0.005,0.769,67.471
'[20:23:46.560]',-0.498,-,0.805,0.086,0.002,0.751,66.884
'[20:23:46.568]',-0.385,-,0.744,-0.119,-0.002,0.729,66.493
'[20:23:46.576]',-0.205,-,0.705,0.035,-0.005,0.705,66.102
'[20:23:46.584]',-0.064,-,0.699,0.295,-0.010,0.678,65.515
'[20:23:46.592]',0.000,-,0.766,0.461,-0.012,0.651,65.124
'[20:23:46.600]',0.035,-,0.814,0.529,-0.017,0.625,64.733
'[20:23:46.608]',0.121,-,0.820,0.545,-0.022,0.599,64.342
'[20:23:46.616]',0.260,-,0.785,0.574,-0.027,0.575,63.950
'[20:23:46.624]',0.400,-,0.730,0.625,-0.032,0.552,63.559
'[20:23:46.632]',0.506,-,0.680,0.660,-0.039,0.531,63.168
'[20:23:46.640]',0.555,-,0.650,0.664,-0.044,0.511,62.973
'[20:23:46.648]',0.580,-,0.635,0.664,-0.046,0.494,62.582
'[20:23:46.656]',0.596,-,0.625,0.660,-0.051,0.479,62.386
'[20:23:46.664]',0.605,-,0.619,0.654,-0.054,0.468,61.995
'[20:23:46.672]',0.609,-,0.615,0.645,-0.056,0.457,61.799
'[20:23:46.680]',0.615,-,0.615,0.641,-0.061,0.449,61.604
'[20:23:46.688]',0.619,-,0.609,0.645,-0.064,0.441,61.408
'[20:23:46.696]',0.629,-,0.605,0.645,-0.066,0.435,61.408
'[20:23:46.704]',0.641,-,0.605,0.645,-0.066,0.429,61.213
'[20:23:46.712]',0.650,-,0.600,0.641,-0.068,0.424,61.213
'[20:23:46.720]',0.660,-,0.596,0.625,-0.068,0.419,61.408
'[20:23:46.728]',0.676,-,0.590,0.619,-0.068,0.415,61.995
'[20:23:46.736]',0.695,-,0.580,0.615,-0.068,0.411,63.364
'[20:23:46.744]',0.721,-,0.574,0.605,-0.066,0.407,65.906
'[20:23:46.752]',0.740,-,0.570,0.600,-0.066,0.402,70.209
'[20:23:46.760]',0.760,-,0.564,0.596,-0.066,0.399,75.685
'[20:23:46.768]',0.779,-,0.561,0.596,-0.066,0.395,81.552
'[20:23:46.776]',0.789,-,0.555,0.596,-0.066,0.391,87.027
'[20:23:46.784]',0.789,-,0.551,0.600,-0.068,0.386,91.134
'[20:23:46.792]',0.785,-,0.551,0.615,-0.068,0.382,94.263
'[20:23:46.800]',0.760,-,0.551,0.625,-0.071,0.377,97.393
'[20:23:46.808]',0.730,-,0.555,0.641,-0.073,0.372,100.326
'[20:23:46.816]',0.689,-,0.561,0.660,-0.078,0.368,103.651
'[20:23:46.824]',0.650,-,0.564,0.676,-0.083,0.362,106.193
'[20:23:46.832]',0.609,-,0.570,0.676,-0.088,0.357,108.149
'[20:23:46.840]',0.564,-,0.580,0.676,-0.093,0.352,109.127
'[20:23:46.848]',0.529,-,0.590,0.676,-0.098,0.347,109.322
'[20:23:46.856]',0.494,-,0.600,0.676,-0.103,0.341,109.322
'[20:23:46.864]',0.471,-,0.605,0.670,-0.108,0.337,109.127
'[20:23:46.872]',0.445,-,0.615,0.660,-0.110,0.333,108.735
'[20:23:46.880]',0.430,-,0.619,0.654,-0.115,0.328,107.562
'[20:23:46.888]',0.426,-,0.625,0.650,-0.117,0.324,105.802
'[20:23:46.896]',0.426,-,0.625,0.654,-0.120,0.319,103.651
'[20:23:46.904]',0.436,-,0.615,0.664,-0.122,0.314,101.108
'[20:23:46.912]',0.439,-,0.615,0.686,-0.127,0.310,98.761
'[20:23:46.920]',0.436,-,0.625,0.689,-0.130,0.305,96.024
'[20:23:46.928]',0.430,-,0.629,0.635,-0.132,0.301,93.286
'[20:23:46.936]',0.436,-,0.635,0.574,-0.132,0.297,90.352
'[20:23:46.944]',0.449,-,0.629,0.525,-0.134,0.294,87.419
'[20:23:46.952]',0.449,-,0.629,0.506,-0.134,0.293,84.876
'[20:23:46.960]',0.461,-,0.609,0.510,-0.137,0.294,83.116
'[20:23:46.968]',0.490,-,0.574,0.516,-0.137,0.298,82.334
'[20:23:46.976]',0.500,-,0.555,0.525,-0.139,0.305,81.747
'[20:23:46.984]',0.490,-,0.561,0.539,-0.139,0.316,80.965
'[20:23:46.992]',0.445,-,0.596,0.570,-0.139,0.332,79.791
'[20:23:47.000]',0.381,-,0.650,0.590,-0.139,0.355,78.618
'[20:23:47.008]',0.340,-,0.676,0.596,-0.139,0.383,77.640
'[20:23:47.016]',0.330,-,0.689,0.600,-0.137,0.415,76.858
'[20:23:47.024]',0.324,-,0.689,0.596,-0.137,0.453,76.467
'[20:23:47.032]',0.324,-,0.689,0.596,-0.137,0.493,76.076
'[20:23:47.040]',0.320,-,0.689,0.596,-0.137,0.533,75.293
'[20:23:47.048]',0.320,-,0.689,0.600,-0.134,0.573,74.511
'[20:23:47.056]',0.320,-,0.689,0.609,-0.134,0.612,73.729
'[20:23:47.064]',0.320,-,0.686,0.609,-0.134,0.647,73.142
'[20:23:47.072]',0.324,-,0.686,0.609,-0.134,0.677,72.555
'[20:23:47.080]',0.211,-,0.770,0.779,-0.134,0.701,71.969
'[20:23:47.088]',0.320,-,0.689,0.629,-0.134,0.717,71.186
'[20:23:47.096]',0.291,-,0.709,0.660,-0.134,0.732,70.600
'[20:23:47.104]',0.225,-,0.721,0.699,-0.134,0.744,69.818
'[20:23:47.112]',0.115,-,0.740,0.766,-0.137,0.750,69.231
'[20:23:47.120]',-0.049,-,0.770,0.885,-0.137,0.751,68.840
'[20:23:47.128]',-0.234,-,0.795,1.014,-0.137,0.747,68.253
'[20:23:47.136]',-0.395,-,0.820,1.074,-0.137,0.738,67.666
'[20:23:47.144]',-0.498,-,0.850,0.984,-0.137,0.724,67.275
'[20:23:47.152]',-0.498,-,0.859,0.645,-0.139,0.707,66.884
'[20:23:47.160]',-0.498,-,0.824,0.160,-0.139,0.685,66.297
'[20:23:47.168]',-0.439,-,0.766,-0.129,-0.139,0.662,65.906
'[20:23:47.176]',-0.260,-,0.709,-0.039,-0.142,0.636,65.515
'[20:23:47.184]',-0.104,-,0.699,0.215,-0.142,0.612,65.124
'[20:23:47.192]',-0.025,-,0.754,0.404,-0.142,0.588,64.733
'[20:23:47.200]',0.016,-,0.811,0.484,-0.142,0.552,64.342
'[20:23:47.208]',0.096,-,0.824,0.510,-0.142,0.509,63.950
'[20:23:47.216]',0.234,-,0.795,0.539,-0.142,0.477,63.559
'[20:23:47.224]',0.381,-,0.744,0.596,-0.142,0.450,63.168
'[20:23:47.232]',0.490,-,0.689,0.629,-0.144,0.425,62.777
'[20:23:47.240]',0.555,-,0.650,0.645,-0.144,0.405,62.582
'[20:23:47.248]',0.580,-,0.629,0.641,-0.147,0.386,62.190
'[20:23:47.256]',0.596,-,0.625,0.635,-0.149,0.370,61.799
'[20:23:47.264]',0.605,-,0.625,0.635,-0.152,0.357,61.604
'[20:23:47.272]',0.609,-,0.615,0.635,-0.152,0.346,61.408
'[20:23:47.280]',0.615,-,0.615,0.641,-0.152,0.336,61.213
'[20:23:47.288]',0.619,-,0.609,0.641,-0.154,0.328,61.017
'[20:23:47.296]',0.629,-,0.609,0.635,-0.154,0.323,61.017
'[20:23:47.304]',0.635,-,0.605,0.629,-0.152,0.318,61.017
'[20:23:47.312]',0.645,-,0.605,0.625,-0.152,0.313,60.821
'[20:23:47.320]',0.660,-,0.600,0.619,-0.149,0.308,61.017
'[20:23:47.328]',0.676,-,0.596,0.609,-0.147,0.303,61.408
'[20:23:47.336]',0.689,-,0.590,0.600,-0.144,0.298,62.386
'[20:23:47.344]',0.709,-,0.580,0.596,-0.144,0.295,64.342
'[20:23:47.352]',0.730,-,0.574,0.590,-0.142,0.291,67.471
'[20:23:47.360]',0.754,-,0.570,0.590,-0.139,0.288,72.360
'[20:23:47.368]',0.770,-,0.564,0.584,-0.139,0.285,78.031
'[20:23:47.376]',0.785,-,0.561,0.584,-0.139,0.282,83.507
'[20:23:47.384]',0.785,-,0.561,0.596,-0.139,0.279,88.201
'[20:23:47.392]',0.779,-,0.561,0.605,-0.139,0.276,91.917
'[20:23:47.400]',0.760,-,0.561,0.619,-0.139,0.273,94.850
'[20:23:47.408]',0.730,-,0.561,0.641,-0.142,0.270,97.588
'[20:23:47.416]',0.689,-,0.561,0.654,-0.144,0.266,100.717
'[20:23:47.424]',0.650,-,0.564,0.676,-0.147,0.263,103.455
'[20:23:47.432]',0.605,-,0.574,0.680,-0.149,0.259,105.802
'[20:23:47.440]',0.564,-,0.584,0.680,-0.152,0.257,107.171
'[20:23:47.448]',0.520,-,0.600,0.676,-0.154,0.254,107.758
'[20:23:47.456]',0.490,-,0.605,0.670,-0.156,0.252,107.758
'[20:23:47.464]',0.455,-,0.609,0.670,-0.156,0.249,107.562
'[20:23:47.472]',0.436,-,0.619,0.670,-0.159,0.246,107.171
'[20:23:47.480]',0.420,-,0.629,0.676,-0.161,0.243,105.997
'[20:23:47.488]',0.410,-,0.635,0.670,-0.161,0.240,104.433
'[20:23:47.496]',0.416,-,0.629,0.676,-0.161,0.238,102.477
'[20:23:47.504]',0.426,-,0.625,0.689,-0.164,0.236,100.130
'[20:23:47.512]',0.430,-,0.625,0.705,-0.164,0.235,97.588
'[20:23:47.520]',0.426,-,0.629,0.686,-0.164,0.233,94.850
'[20:23:47.528]',0.420,-,0.635,0.641,-0.164,0.231,92.112
'[20:23:47.536]',0.430,-,0.635,0.580,-0.164,0.230,89.374
'[20:23:47.544]',0.439,-,0.635,0.539,-0.164,0.229,86.636
'[20:23:47.552]',0.439,-,0.635,0.529,-0.164,0.229,84.094
'[20:23:47.560]',0.465,-,0.605,0.539,-0.164,0.230,82.334
'[20:23:47.568]',0.490,-,0.564,0.551,-0.161,0.233,81.356
'[20:23:47.576]',0.500,-,0.551,0.561,-0.161,0.239,80.965
'[20:23:47.584]',0.480,-,0.564,0.584,-0.159,0.249,80.183
'[20:23:47.592]',0.430,-,0.609,0.615,-0.156,0.265,79.205
'[20:23:47.600]',0.371,-,0.654,0.635,-0.154,0.282,77.836
'[20:23:47.608]',0.336,-,0.680,0.645,-0.152,0.302,76.858
'[20:23:47.616]',0.324,-,0.689,0.650,-0.149,0.328,76.271
'[20:23:47.624]',0.324,-,0.689,0.650,-0.147,0.361,75.880
'[20:23:47.632]',0.324,-,0.689,0.650,-0.144,0.396,75.489
'[20:23:47.640]',0.324,-,0.686,0.654,-0.142,0.433,74.707
'[20:23:47.648]',0.330,-,0.686,0.654,-0.142,0.471,73.924
'[20:23:47.656]',0.330,-,0.686,0.654,-0.139,0.508,73.142
'[20:23:47.664]',0.330,-,0.686,0.670,-0.139,0.543,72.555
'[20:23:47.672]',0.051,-,0.930,0.789,-0.137,0.576,71.969
'[20:23:47.680]',0.324,-,0.689,0.686,-0.137,0.604,71.382
'[20:23:47.688]',0.295,-,0.705,0.699,-0.137,0.628,70.795
'[20:23:47.696]',0.240,-,0.715,0.740,-0.134,0.646,70.013
'[20:23:47.704]',0.141,-,0.734,0.799,-0.134,0.657,69.426
'[20:23:47.712]',-0.020,-,0.766,0.910,-0.134,0.663,68.840
'[20:23:47.720]',-0.199,-,0.789,1.029,-0.134,0.665,68.253
'[20:23:47.728]',-0.359,-,0.811,1.100,-0.132,0.663,67.862
'[20:23:47.736]',-0.494,-,0.840,1.045,-0.132,0.657,67.275
'[20:23:47.744]',-0.498,-,0.855,0.750,-0.132,0.647,66.884
'[20:23:47.752]',-0.498,-,0.830,0.270,-0.132,0.632,66.297
'[20:23:47.760]',-0.459,-,0.766,-0.074,-0.132,0.616,65.906
'[20:23:47.768]',-0.285,-,0.715,-0.104,-0.132,0.596,65.515
'[20:23:47.776]',-0.119,-,0.699,0.211,-0.132,0.575,65.124
'[20:23:47.784]',-0.029,-,0.740,0.420,-0.130,0.551,64.537
'[20:23:47.792]',0.016,-,0.795,0.525,-0.132,0.528,64.146
'[20:23:47.800]',0.086,-,0.820,0.555,-0.132,0.503,63.755
'[20:23:47.808]',0.211,-,0.799,0.580,-0.132,0.482,63.364
'[20:23:47.816]',0.355,-,0.750,0.625,-0.132,0.462,62.973
'[20:23:47.824]',0.480,-,0.695,0.664,-0.132,0.443,62.777
'[20:23:47.832]',0.551,-,0.654,0.680,-0.134,0.423,62.386
'[20:23:47.840]',0.580,-,0.629,0.676,-0.134,0.405,62.190
'[20:23:47.848]',0.596,-,0.625,0.664,-0.134,0.388,61.799
'[20:23:47.856]',0.605,-,0.619,0.660,-0.134,0.372,61.604
'[20:23:47.864]',0.609,-,0.615,0.660,-0.134,0.360,61.408
'[20:23:47.872]',0.615,-,0.615,0.664,-0.134,0.348,61.213
'[20:23:47.880]',0.619,-,0.609,0.660,-0.134,0.338,61.017
'[20:23:47.888]',0.625,-,0.609,0.654,-0.134,0.329,61.017
'[20:23:47.896]',0.635,-,0.605,0.650,-0.134,0.323,60.821
'[20:23:47.904]',0.645,-,0.600,0.645,-0.134,0.317,60.821
'[20:23:47.912]',0.664,-,0.596,0.641,-0.132,0.311,61.017
'[20:23:47.920]',0.686,-,0.590,0.629,-0.132,0.307,61.408
'[20:23:47.928]',0.705,-,0.584,0.619,-0.132,0.305,62.386
'[20:23:47.936]',0.721,-,0.580,0.615,-0.132,0.302,64.342
'[20:23:47.944]',0.740,-,0.570,0.609,-0.132,0.299,67.471
'[20:23:47.952]',0.766,-,0.561,0.605,-0.132,0.296,72.360
'[20:23:47.960]',0.785,-,0.555,0.605,-0.132,0.293,78.031
'[20:23:47.968]',0.799,-,0.551,0.609,-0.132,0.290,83.703
'[20:23:47.976]',0.805,-,0.551,0.615,-0.132,0.288,88.396
'[20:23:47.984]',0.795,-,0.551,0.629,-0.134,0.286,92.112
'[20:23:47.992]',0.775,-,0.551,0.650,-0.137,0.284,95.046
'[20:23:48.000]',0.744,-,0.551,0.670,-0.139,0.282,97.979
'[20:23:48.008]',0.709,-,0.555,0.686,-0.139,0.279,101.108
'[20:23:48.016]',0.670,-,0.561,0.699,-0.142,0.276,104.042
'[20:23:48.024]',0.625,-,0.564,0.705,-0.144,0.274,106.389
'[20:23:48.032]',0.580,-,0.580,0.705,-0.147,0.272,107.758
'[20:23:48.040]',0.539,-,0.584,0.699,-0.149,0.270,108.344
'[20:23:48.048]',0.500,-,0.596,0.699,-0.149,0.267,108.344
'[20:23:48.056]',0.471,-,0.600,0.695,-0.152,0.264,108.149
'[20:23:48.064]',0.449,-,0.609,0.695,-0.152,0.261,107.758
'[20:23:48.072]',0.430,-,0.619,0.695,-0.154,0.258,107.171
'[20:23:48.080]',0.420,-,0.625,0.689,-0.154,0.256,105.606
'[20:23:48.088]',0.416,-,0.629,0.689,-0.154,0.254,103.846
'[20:23:48.096]',0.430,-,0.625,0.705,-0.154,0.252,101.499
'[20:23:48.104]',0.439,-,0.619,0.725,-0.154,0.251,98.957
'[20:23:48.112]',0.439,-,0.619,0.730,-0.154,0.250,96.415
'[20:23:48.120]',0.436,-,0.625,0.699,-0.154,0.248,93.677
'[20:23:48.128]',0.439,-,0.625,0.645,-0.154,0.247,90.743
'[20:23:48.136]',0.449,-,0.625,0.590,-0.152,0.247,87.810
'[20:23:48.144]',0.455,-,0.625,0.561,-0.152,0.247,85.267
'[20:23:48.152]',0.461,-,0.609,0.561,-0.152,0.247,83.116
'[20:23:48.160]',0.490,-,0.574,0.574,-0.152,0.250,81.943
'[20:23:48.168]',0.506,-,0.545,0.580,-0.149,0.256,81.356
'[20:23:48.176]',0.500,-,0.551,0.596,-0.149,0.266,80.769
'[20:23:48.184]',0.465,-,0.574,0.629,-0.147,0.281,79.791
'[20:23:48.192]',0.404,-,0.625,0.654,-0.147,0.301,78.618
'[20:23:48.200]',0.355,-,0.664,0.676,-0.144,0.326,77.445
'[20:23:48.208]',0.340,-,0.680,0.680,-0.142,0.356,76.662
'[20:23:48.216]',0.336,-,0.686,0.680,-0.142,0.390,76.271
'[20:23:48.224]',0.336,-,0.680,0.680,-0.139,0.426,75.880
'[20:23:48.232]',0.336,-,0.680,0.680,-0.137,0.459,75.293
'[20:23:48.240]',0.340,-,0.680,0.676,-0.137,0.491,74.511
'[20:23:48.248]',0.340,-,0.680,0.676,-0.134,0.525,73.533
'[20:23:48.256]',0.340,-,0.680,0.676,-0.134,0.559,72.947
'[20:23:48.264]',0.340,-,0.680,0.686,-0.134,0.590,72.555
'[20:23:48.272]',0.131,-,0.850,0.740,-0.134,0.620,71.969
'[20:23:48.280]',0.336,-,0.676,0.699,-0.134,0.643,71.186
'[20:23:48.288]',0.311,-,0.695,0.725,-0.132,0.664,70.600
'[20:23:48.296]',0.260,-,0.709,0.754,-0.132,0.678,69.818
'[20:23:48.304]',0.170,-,0.721,0.811,-0.132,0.688,69.231
'[20:23:48.312]',0.020,-,0.754,0.910,-0.130,0.692,68.644
'[20:23:48.320]',-0.164,-,0.785,1.035,-0.130,0.691,68.253
'[20:23:48.328]',-0.334,-,0.805,1.119,-0.130,0.685,67.666
'[20:23:48.336]',-0.475,-,0.830,1.125,-0.130,0.676,67.275
'[20:23:48.344]',-0.498,-,0.850,0.834,-0.132,0.664,66.688
'[20:23:48.352]',-0.498,-,0.824,0.371,-0.132,0.648,66.297
'[20:23:48.360]',-0.484,-,0.770,-0.025,-0.134,0.629,65.906
'[20:23:48.368]',-0.309,-,0.715,-0.090,-0.134,0.607,65.515
'[20:23:48.376]',-0.135,-,0.689,0.186,-0.134,0.583,65.124
'[20:23:48.384]',-0.029,-,0.725,0.410,-0.134,0.558,64.733
'[20:23:48.392]',0.016,-,0.779,0.529,-0.134,0.533,64.146
'[20:23:48.400]',0.076,-,0.811,0.564,-0.137,0.508,63.755
'[20:23:48.408]',0.195,-,0.795,0.584,-0.137,0.485,63.364
'[20:23:48.416]',0.350,-,0.744,0.625,-0.137,0.462,62.973
'[20:23:48.424]',0.480,-,0.695,0.676,-0.137,0.442,62.777
'[20:23:48.432]',0.555,-,0.650,0.689,-0.137,0.422,62.386
'[20:23:48.440]',0.590,-,0.625,0.695,-0.139,0.407,62.190
'[20:23:48.448]',0.605,-,0.615,0.686,-0.139,0.394,61.799
'[20:23:48.456]',0.615,-,0.605,0.680,-0.139,0.380,61.604
'[20:23:48.464]',0.625,-,0.600,0.680,-0.139,0.369,61.408
'[20:23:48.472]',0.629,-,0.600,0.680,-0.139,0.358,61.213
'[20:23:48.480]',0.635,-,0.600,0.676,-0.137,0.348,61.017
'[20:23:48.488]',0.645,-,0.600,0.670,-0.137,0.340,61.017
'[20:23:48.496]',0.654,-,0.590,0.664,-0.137,0.332,60.821
'[20:23:48.504]',0.664,-,0.584,0.660,-0.134,0.326,60.821
'[20:23:48.512]',0.680,-,0.584,0.654,-0.134,0.322,61.017
'[20:23:48.520]',0.695,-,0.580,0.645,-0.132,0.319,61.408
'[20:23:48.528]',0.709,-,0.570,0.635,-0.132,0.315,62.582
'[20:23:48.536]',0.730,-,0.570,0.619,-0.130,0.312,64.537
