"'Time','II','III','V','RESP','PLETH','ABP'"
"'[21:13:06.064]',-,-,-,-0.369,2.918,-"
"'[21:13:06.072]',-,-,-,-0.369,2.936,-"
"'[21:13:06.080]',-,-,-,-0.368,2.942,-"
"'[21:13:06.088]',-,-,-,-0.366,2.945,-"
"'[21:13:06.096]',-,-,-,-0.364,2.942,-"
"'[21:13:06.104]',-,-,-,-0.362,2.934,-"
"'[21:13:06.112]',-,-,-,-0.359,2.930,-"
"'[21:13:06.120]',-,-,-,-0.356,2.928,-"
"'[21:13:06.128]',-,-,-,-0.353,2.919,-"
"'[21:13:06.136]',-,-,-,-0.350,2.907,-"
"'[21:13:06.144]',-,-,-,-0.346,2.893,-"
"'[21:13:06.152]',-,-,-,-0.342,2.875,-"
"'[21:13:06.160]',-,-,-,-0.339,2.847,-"
"'[21:13:06.168]',-,-,-,-0.334,2.813,-"
"'[21:13:06.176]',-,-,-,-0.329,2.774,-"
"'[21:13:06.184]',-,-,-,-0.324,2.724,-"
"'[21:13:06.192]',-,-,-,-0.319,2.673,-"
"'[21:13:06.200]',-,-,-,-0.315,2.625,-"
"'[21:13:06.208]',-,-,-,-0.311,2.574,-"
"'[21:13:06.216]',-,-,-,-0.306,2.526,-"
"'[21:13:06.224]',-,-,-,-0.302,2.483,-"
"'[21:13:06.232]',-,-,-,-0.297,2.442,-"
"'[21:13:06.240]',-,-,-,-0.293,2.407,-"
"'[21:13:06.248]',-,-,-,-0.288,2.377,-"
"'[21:13:06.256]',-,-,-,-0.284,2.360,-"
"'[21:13:06.264]',-,-,-,-0.279,2.351,-"
"'[21:13:06.272]',-,-,-,-0.275,2.346,-"
"'[21:13:06.280]',-,-,-,-0.270,2.344,-"
"'[21:13:06.288]',-,-,-,-0.266,2.346,-"
"'[21:13:06.296]',-,-,-,-0.261,2.351,-"
"'[21:13:06.304]',-,-,-,-0.257,2.354,-"
"'[21:13:06.312]',-,-,-,-0.252,2.355,-"
"'[21:13:06.320]',-,-,-,-0.248,2.348,-"
"'[21:13:06.328]',-,-,-,-0.243,2.329,-"
"'[21:13:06.336]',-,-,-,-0.239,2.305,-"
"'[21:13:06.344]',-,-,-,-0.234,2.278,-"
"'[21:13:06.352]',-,-,-,-0.230,2.248,-"
"'[21:13:06.360]',-,-,-,-0.226,2.223,-"
"'[21:13:06.368]',-,-,-,-0.223,2.206,-"
"'[21:13:06.376]',-,-,-,-0.220,2.198,-"
"'[21:13:06.384]',-,-,-,-0.218,2.195,-"
"'[21:13:06.392]',-,-,-,-0.216,2.193,-"
"'[21:13:06.400]',-,-,-,-0.215,2.188,-"
"'[21:13:06.408]',-,-,-,-0.214,2.182,-"
"'[21:13:06.416]',-,-,-,-0.214,2.179,-"
"'[21:13:06.424]',-,-,-,-0.214,2.181,-"
"'[21:13:06.432]',-,-,-,-0.216,2.182,-"
"'[21:13:06.440]',-,-,-,-0.217,2.182,-"
"'[21:13:06.448]',-,-,-,-0.219,2.186,-"
"'[21:13:06.456]',-,-,-,-0.220,2.184,-"
"'[21:13:06.464]',-,-,-,-0.223,2.176,-"
"'[21:13:06.472]',-,-,-,-0.225,2.168,-"
"'[21:13:06.480]',-,-,-,-0.228,2.160,-"
"'[21:13:06.488]',-,-,-,-0.230,2.149,-"
"'[21:13:06.496]',-,-,-,-0.233,2.135,-"
"'[21:13:06.504]',-,-,-,-0.236,2.128,-"
"'[21:13:06.512]',-,-,-,-0.239,2.125,-"
"'[21:13:06.520]',-,-,-,-0.242,2.123,-"
"'[21:13:06.528]',-,-,-,-0.244,2.130,-"
"'[21:13:06.536]',-,-,-,-0.245,2.141,-"
"'[21:13:06.544]',-,-,-,-0.247,2.157,-"
"'[21:13:06.552]',-,-,-,-0.248,2.181,-"
"'[21:13:06.560]',-,-,-,-0.250,2.212,-"
"'[21:13:06.568]',-,-,-,-0.251,2.246,-"
"'[21:13:06.576]',-,-,-,-0.250,2.293,-"
"'[21:13:06.584]',-,-,-,-0.248,2.363,-"
"'[21:13:06.592]',-,-,-,-0.245,2.451,-"
"'[21:13:06.600]',-,-,-,-0.242,2.551,-"
"'[21:13:06.608]',-,-,-,-0.238,2.655,-"
"'[21:13:06.616]',-,-,-,-0.234,2.760,-"
"'[21:13:06.624]',-,-,-,-0.230,2.861,-"
"'[21:13:06.632]',-,-,-,-0.226,2.954,-"
"'[21:13:06.640]',-,-,-,-0.220,3.030,-"
"'[21:13:06.648]',-,-,-,-0.214,3.087,-"
"'[21:13:06.656]',-,-,-,-0.208,3.123,-"
"'[21:13:06.664]',-,-,-,-0.200,3.138,-"
"'[21:13:06.672]',-,-,-,-0.193,3.138,-"
"'[21:13:06.680]',-,-,-,-0.186,3.130,-"
"'[21:13:06.688]',-,-,-,-0.179,3.118,-"
"'[21:13:06.696]',-,-,-,-0.172,3.105,-"
"'[21:13:06.704]',-,-,-,-0.164,3.087,-"
"'[21:13:06.712]',-,-,-,-0.156,3.066,-"
"'[21:13:06.720]',-,-,-,-0.147,3.041,-"
"'[21:13:06.728]',-,-,-,-0.138,3.010,-"
"'[21:13:06.736]',-,-,-,-0.129,2.975,-"
"'[21:13:06.744]',-,-,-,-0.120,2.935,-"
"'[21:13:06.752]',-,-,-,-0.111,2.891,-"
"'[21:13:06.760]',-,-,-,-0.102,2.848,-"
"'[21:13:06.768]',-,-,-,-0.093,2.806,-"
"'[21:13:06.776]',-,-,-,-0.085,2.767,-"
"'[21:13:06.784]',-,-,-,-0.078,2.724,-"
"'[21:13:06.792]',-,-,-,-0.070,2.684,-"
"'[21:13:06.800]',-,-,-,-0.062,2.645,-"
"'[21:13:06.808]',-,-,-,-0.055,2.603,-"
"'[21:13:06.816]',-,-,-,-0.047,2.559,-"
"'[21:13:06.824]',-,-,-,-0.038,2.514,-"
"'[21:13:06.832]',-,-,-,-0.031,2.473,-"
"'[21:13:06.840]',-,-,-,-0.023,2.437,-"
"'[21:13:06.848]',-,-,-,-0.016,2.404,-"
"'[21:13:06.856]',-,-,-,-0.008,2.372,-"
"'[21:13:06.864]',-,-,-,0.002,2.349,-"
"'[21:13:06.872]',-,-,-,0.013,2.337,-"
"'[21:13:06.880]',-,-,-,0.025,2.327,-"
"'[21:13:06.888]',-,-,-,0.038,2.316,-"
"'[21:13:06.896]',-,-,-,0.050,2.298,-"
"'[21:13:06.904]',-,-,-,0.064,2.278,-"
"'[21:13:06.912]',-,-,-,0.078,2.065,-"
"'[21:13:06.920]',-,-,-,0.091,1.752,-"
"'[21:13:06.928]',-,-,-,0.103,1.579,-"
"'[21:13:06.936]',-,-,-,0.116,1.488,-"
"'[21:13:06.944]',-,-,-,0.126,1.437,-"
"'[21:13:06.952]',-,-,-,0.138,1.407,-"
"'[21:13:06.960]',-,-,-,0.147,1.391,-"
"'[21:13:06.968]',-,-,-,0.157,1.383,-"
"'[21:13:06.976]',-,-,-,0.165,1.374,-"
"'[21:13:06.984]',-,-,-,0.174,1.360,-"
"'[21:13:06.992]',-,-,-,0.181,1.341,-"
"'[21:13:07.000]',-,-,-,0.190,1.322,-"
"'[21:13:07.008]',-,-,-,0.196,1.302,-"
"'[21:13:07.016]',-,-,-,0.203,1.282,-"
"'[21:13:07.024]',-,-,-,0.209,1.261,-"
"'[21:13:07.032]',-,-,-,0.215,1.235,-"
"'[21:13:07.040]',-,-,-,0.220,1.206,-"
"'[21:13:07.048]',-,-,-,0.226,1.182,-"
"'[21:13:07.056]',-,-,-,0.232,1.158,-"
"'[21:13:07.064]',-,-,-,0.238,1.142,-"
"'[21:13:07.072]',-,-,-,0.244,1.128,-"
"'[21:13:07.080]',-,-,-,0.250,1.111,-"
"'[21:13:07.088]',-,-,-,0.256,1.092,-"
"'[21:13:07.096]',-,-,-,0.262,1.066,-"
"'[21:13:07.104]',-,-,-,0.268,1.038,-"
"'[21:13:07.112]',-,-,-,0.274,1.004,-"
"'[21:13:07.120]',-,-,-,0.281,0.960,-"
"'[21:13:07.128]',-,-,-,0.290,0.923,-"
"'[21:13:07.136]',-,-,-,0.298,0.893,-"
"'[21:13:07.144]',-,-,-,0.307,0.879,-"
"'[21:13:07.152]',-,-,-,0.315,0.892,-"
"'[21:13:07.160]',-,-,-,0.324,0.935,-"
"'[21:13:07.168]',-,-,-,0.331,0.999,-"
"'[21:13:07.176]',-,-,-,0.339,1.094,-"
"'[21:13:07.184]',-,-,-,0.350,1.224,-"
"'[21:13:07.192]',-,-,-,0.360,1.377,-"
"'[21:13:07.200]',-,-,-,0.373,1.553,-"
"'[21:13:07.208]',-,-,-,0.387,1.735,-"
"'[21:13:07.216]',-,-,-,0.400,1.904,-"
"'[21:13:07.224]',-,-,-,0.413,2.057,-"
"'[21:13:07.232]',-,-,-,0.426,2.190,-"
"'[21:13:07.240]',-,-,-,0.439,2.298,-"
"'[21:13:07.248]',-,-,-,0.451,2.373,-"
"'[21:13:07.256]',-,-,-,0.463,2.411,-"
"'[21:13:07.264]',-,-,-,0.473,2.413,-"
"'[21:13:07.272]',-,-,-,0.483,2.389,-"
"'[21:13:07.280]',-,-,-,0.491,2.340,-"
"'[21:13:07.288]',-,-,-,0.500,2.269,-"
"'[21:13:07.296]',-,-,-,0.507,2.187,-"
"'[21:13:07.304]',-,-,-,0.515,2.104,-"
"'[21:13:07.312]',-,-,-,0.520,2.031,-"
"'[21:13:07.320]',-,-,-,0.526,1.974,-"
"'[21:13:07.328]',-,-,-,0.530,1.935,-"
"'[21:13:07.336]',-,-,-,0.534,1.910,-"
"'[21:13:07.344]',-,-,-,0.537,1.882,-"
"'[21:13:07.352]',-,-,-,0.541,1.847,-"
"'[21:13:07.360]',-,-,-,0.543,1.808,-"
"'[21:13:07.368]',-,-,-,0.545,1.768,-"
"'[21:13:07.376]',-,-,-,0.546,1.717,-"
"'[21:13:07.384]',-,-,-,0.547,1.650,-"
"'[21:13:07.392]',-,-,-,0.547,1.575,-"
"'[21:13:07.400]',-,-,-,0.548,1.500,-"
"'[21:13:07.408]',-,-,-,0.548,1.438,-"
"'[21:13:07.416]',-,-,-,0.548,1.391,-"
"'[21:13:07.424]',-,-,-,0.547,1.357,-"
"'[21:13:07.432]',-,-,-,0.546,1.340,-"
"'[21:13:07.440]',-,-,-,0.545,1.342,-"
"'[21:13:07.448]',-,-,-,0.544,1.354,-"
"'[21:13:07.456]',-,-,-,0.542,1.370,-"
"'[21:13:07.464]',-,-,-,0.540,1.383,-"
"'[21:13:07.472]',-,-,-,0.537,1.384,-"
"'[21:13:07.480]',-,-,-,0.535,1.374,-"
"'[21:13:07.488]',-,-,-,0.532,1.360,-"
"'[21:13:07.496]',-,-,-,0.529,1.341,-"
"'[21:13:07.504]',-,-,-,0.525,1.322,-"
"'[21:13:07.512]',-,-,-,0.521,1.307,-"
"'[21:13:07.520]',-,-,-,0.517,1.300,-"
"'[21:13:07.528]',-,-,-,0.512,1.296,-"
"'[21:13:07.536]',-,-,-,0.507,1.299,-"
"'[21:13:07.544]',-,-,-,0.502,1.301,-"
"'[21:13:07.552]',-,-,-,0.496,1.297,-"
"'[21:13:07.560]',-,-,-,0.490,1.289,-"
"'[21:13:07.568]',-,-,-,0.484,1.281,-"
"'[21:13:07.576]',-,-,-,0.479,1.271,-"
"'[21:13:07.584]',-,-,-,0.473,1.255,-"
"'[21:13:07.592]',-,-,-,0.468,1.238,-"
"'[21:13:07.600]',-,-,-,0.463,1.218,-"
"'[21:13:07.608]',-,-,-,0.458,1.197,-"
"'[21:13:07.616]',-,-,-,0.454,1.177,-"
"'[21:13:07.624]',-,-,-,0.449,1.156,-"
"'[21:13:07.632]',-,-,-,0.445,1.136,-"
"'[21:13:07.640]',-,-,-,0.441,1.115,-"
"'[21:13:07.648]',-,-,-,0.437,1.094,-"
"'[21:13:07.656]',-,-,-,0.434,1.073,-"
"'[21:13:07.664]',-,-,-,0.431,1.058,-"
"'[21:13:07.672]',-,-,-,0.429,1.045,-"
"'[21:13:07.680]',-,-,-,0.427,1.027,-"
"'[21:13:07.688]',-,-,-,0.426,1.009,-"
"'[21:13:07.696]',-,-,-,0.426,0.989,-"
"'[21:13:07.704]',-,-,-,0.427,0.974,-"
"'[21:13:07.712]',0.270,0.300,0.415,0.428,0.972,-"
"'[21:13:07.720]',0.305,0.355,0.485,0.430,0.980,-"
"'[21:13:07.728]',0.245,0.375,0.495,0.431,1.001,-"
"'[21:13:07.736]',0.175,0.360,0.460,0.433,1.037,-"
"'[21:13:07.744]',0.195,0.350,0.465,0.436,1.097,-"
"'[21:13:07.752]',0.250,0.360,0.500,0.438,1.184,-"
"'[21:13:07.760]',0.305,0.400,0.540,0.440,1.289,-"
"'[21:13:07.768]',0.335,0.470,0.545,0.442,1.389,-"
"'[21:13:07.776]',0.295,0.545,0.535,0.445,1.486,-"
"'[21:13:07.784]',0.240,0.595,0.560,0.448,1.597,-"
"'[21:13:07.792]',0.365,0.605,0.620,0.449,1.716,-"
"'[21:13:07.800]',0.690,0.600,0.675,0.451,1.837,-"
"'[21:13:07.808]',1.025,0.625,0.680,0.452,1.949,-"
"'[21:13:07.816]',1.120,0.675,0.670,0.454,2.042,-"
"'[21:13:07.824]',0.956,0.680,0.630,0.454,2.120,-"
"'[21:13:07.832]',0.690,0.600,0.535,0.455,2.191,-"
"'[21:13:07.840]',0.475,0.555,0.450,0.456,2.246,-"
"'[21:13:07.848]',0.360,0.475,0.435,0.457,2.284,-"
"'[21:13:07.856]',0.335,0.360,0.460,0.457,2.309,-"
"'[21:13:07.864]',0.285,0.305,0.480,0.457,2.316,-"
"'[21:13:07.872]',0.255,0.340,0.485,0.457,2.304,-"
"'[21:13:07.880]',0.300,0.410,0.510,0.457,2.272,-"
"'[21:13:07.888]',0.340,0.495,0.560,0.457,2.225,-"
"'[21:13:07.896]',0.290,0.510,0.570,0.457,2.170,-"
"'[21:13:07.904]',0.250,0.445,0.545,0.456,2.116,-"
"'[21:13:07.912]',0.240,0.395,0.525,0.456,2.068,-"
"'[21:13:07.920]',0.230,0.415,0.530,0.456,2.023,-"
"'[21:13:07.928]',0.250,0.505,0.565,0.457,1.980,-"
"'[21:13:07.936]',0.305,0.530,0.585,0.457,1.938,-"
"'[21:13:07.944]',0.345,0.360,0.550,0.459,1.891,-"
"'[21:13:07.952]',0.325,0.285,0.500,0.460,1.837,-"
"'[21:13:07.960]',0.285,0.335,0.485,0.462,1.772,-"
"'[21:13:07.968]',0.325,0.375,0.505,0.464,1.709,-"
"'[21:13:07.976]',0.440,0.405,0.560,0.467,1.646,-"
"'[21:13:07.984]',0.500,0.460,0.610,0.469,1.573,-"
"'[21:13:07.992]',0.505,0.475,0.615,0.471,1.505,-"
"'[21:13:08.000]',0.455,0.415,0.610,0.473,1.456,-"
"'[21:13:08.008]',0.440,0.435,0.605,0.476,1.420,-"
"'[21:13:08.016]',0.465,0.510,0.620,0.477,1.393,-"
"'[21:13:08.024]',0.475,0.565,0.650,0.479,1.374,-"
"'[21:13:08.032]',0.460,0.530,0.655,0.479,1.370,-"
"'[21:13:08.040]',0.460,0.475,0.625,0.480,1.377,-"
"'[21:13:08.048]',0.450,0.480,0.620,0.480,1.392,-"
"'[21:13:08.056]',0.420,0.440,0.605,0.481,1.405,-"
"'[21:13:08.064]',0.385,0.390,0.565,0.481,1.411,-"
"'[21:13:08.072]',0.415,0.400,0.540,0.481,1.413,-"
"'[21:13:08.080]',0.435,0.405,0.535,0.480,1.415,-"
"'[21:13:08.088]',0.370,0.435,0.535,0.479,1.416,-"
"'[21:13:08.096]',0.335,0.460,0.535,0.479,1.416,-"
"'[21:13:08.104]',0.380,0.465,0.540,0.478,1.412,-"
"'[21:13:08.112]',0.415,0.485,0.560,0.476,1.409,-"
"'[21:13:08.120]',0.425,0.500,0.580,0.475,1.408,-"
"'[21:13:08.128]',0.400,0.465,0.555,0.473,1.402,-"
"'[21:13:08.136]',0.330,0.405,0.500,0.470,1.394,-"
"'[21:13:08.144]',0.290,0.390,0.495,0.467,1.379,-"
"'[21:13:08.152]',0.280,0.460,0.550,0.464,1.362,-"
"'[21:13:08.160]',0.295,0.485,0.565,0.460,1.342,-"
"'[21:13:08.168]',0.360,0.475,0.580,0.456,1.327,-"
"'[21:13:08.176]',0.415,0.555,0.610,0.450,1.315,-"
"'[21:13:08.184]',0.360,0.580,0.560,0.445,1.298,-"
"'[21:13:08.192]',0.260,0.490,0.490,0.438,1.269,-"
"'[21:13:08.200]',0.235,0.355,0.465,0.431,1.223,-"
"'[21:13:08.208]',0.330,0.315,0.485,0.424,1.169,-"
"'[21:13:08.216]',0.435,0.390,0.530,0.417,1.116,-"
"'[21:13:08.224]',0.505,0.435,0.590,0.409,1.074,-"
"'[21:13:08.232]',0.520,0.430,0.605,0.401,1.048,-"
"'[21:13:08.240]',0.470,0.445,0.560,0.391,1.040,-"
"'[21:13:08.248]',0.440,0.475,0.545,0.382,1.046,-"
"'[21:13:08.256]',0.425,0.465,0.550,0.372,1.060,-"
"'[21:13:08.264]',0.320,0.430,0.510,0.361,1.071,-"
"'[21:13:08.272]',0.245,0.410,0.465,0.351,1.072,-"
"'[21:13:08.280]',0.250,0.465,0.500,0.341,1.063,-"
"'[21:13:08.288]',0.235,0.485,0.525,0.332,1.053,-"
"'[21:13:08.296]',0.230,0.480,0.520,0.323,1.053,-"
"'[21:13:08.304]',0.285,0.580,0.560,0.312,1.063,-"
"'[21:13:08.312]',0.310,0.500,0.525,0.302,1.089,-"
"'[21:13:08.320]',0.265,0.300,0.435,0.291,1.144,-"
"'[21:13:08.328]',0.220,0.250,0.410,0.281,1.234,-"
"'[21:13:08.336]',0.235,0.265,0.435,0.269,1.357,-"
"'[21:13:08.344]',0.260,0.290,0.470,0.258,1.506,-"
"'[21:13:08.352]',0.315,0.380,0.535,0.247,1.680,-"
"'[21:13:08.360]',0.385,0.490,0.590,0.236,1.866,-"
"'[21:13:08.368]',0.485,0.570,0.605,0.226,2.022,-"
"'[21:13:08.376]',0.755,0.635,0.640,0.216,2.152,-"
"'[21:13:08.384]',1.086,0.660,0.685,0.206,2.284,-"
"'[21:13:08.392]',1.160,0.630,0.695,0.197,2.408,-"
"'[21:13:08.400]',0.915,0.610,0.640,0.188,2.511,-"
"'[21:13:08.408]',0.600,0.565,0.525,0.179,2.589,-"
"'[21:13:08.416]',0.355,0.505,0.455,0.170,2.644,-"
"'[21:13:08.424]',0.290,0.485,0.490,0.161,2.676,-"
"'[21:13:08.432]',0.315,0.465,0.520,0.153,2.687,-"
"'[21:13:08.440]',0.290,0.405,0.485,0.144,2.682,-"
"'[21:13:08.448]',0.235,0.340,0.460,0.136,2.670,-"
"'[21:13:08.456]',0.170,0.335,0.475,0.128,2.647,-"
"'[21:13:08.464]',0.145,0.355,0.490,0.120,2.621,-"
"'[21:13:08.472]',0.220,0.325,0.480,0.111,2.587,-"
"'[21:13:08.480]',0.330,0.305,0.480,0.103,2.543,-"
"'[21:13:08.488]',0.390,0.325,0.515,0.095,2.501,-"
"'[21:13:08.496]',0.395,0.390,0.550,0.086,2.464,-"
"'[21:13:08.504]',0.345,0.475,0.565,0.077,2.435,-"
"'[21:13:08.512]',0.325,0.540,0.580,0.068,2.411,-"
"'[21:13:08.520]',0.350,0.555,0.585,0.059,2.382,-"
"'[21:13:08.528]',0.305,0.515,0.555,0.050,2.342,-"
"'[21:13:08.536]',0.280,0.475,0.540,0.041,2.291,-"
"'[21:13:08.544]',0.335,0.430,0.560,0.033,2.235,-"
"'[21:13:08.552]',0.370,0.395,0.575,0.025,2.169,-"
"'[21:13:08.560]',0.375,0.395,0.570,0.016,2.106,-"
"'[21:13:08.568]',0.410,0.380,0.555,0.008,2.042,-"
"'[21:13:08.576]',0.430,0.370,0.545,-0.002,1.975,-"
"'[21:13:08.584]',0.400,0.405,0.545,-0.011,1.914,-"
"'[21:13:08.592]',0.395,0.420,0.560,-0.019,1.863,-"
"'[21:13:08.600]',0.395,0.445,0.580,-0.027,1.817,-"
"'[21:13:08.608]',0.420,0.455,0.585,-0.035,1.778,-"
"'[21:13:08.616]',0.490,0.405,0.605,-0.044,1.754,-"
"'[21:13:08.624]',0.500,0.400,0.615,-0.053,1.741,-"
"'[21:13:08.632]',0.455,0.470,0.610,-0.062,1.735,-"
"'[21:13:08.640]',0.440,0.440,0.585,-0.072,1.732,-"
"'[21:13:08.648]',0.455,0.410,0.560,-0.082,1.725,-"
"'[21:13:08.656]',0.480,0.465,0.580,-0.093,1.712,-"
"'[21:13:08.664]',0.425,0.485,0.590,-0.104,1.700,-"
"'[21:13:08.672]',0.270,0.460,0.535,-0.116,1.688,-"
"'[21:13:08.680]',0.190,0.460,0.490,-0.128,1.672,-"
"'[21:13:08.688]',0.240,0.455,0.495,-0.140,1.648,-"
"'[21:13:08.696]',0.275,0.430,0.505,-0.152,1.626,-"
"'[21:13:08.704]',0.280,0.415,0.520,-0.165,1.604,-"
"'[21:13:08.712]',0.285,0.400,0.510,-0.177,1.578,-"
"'[21:13:08.720]',0.305,0.420,0.515,-0.192,1.549,-"
"'[21:13:08.728]',0.355,0.450,0.540,-0.207,1.514,-"
"'[21:13:08.736]',0.400,0.465,0.565,-0.224,1.476,-"
"'[21:13:08.744]',0.360,0.455,0.570,-0.242,1.441,-"
"'[21:13:08.752]',0.305,0.435,0.545,-0.258,1.413,-"
"'[21:13:08.760]',0.300,0.405,0.530,-0.274,1.395,-"
"'[21:13:08.768]',0.315,0.415,0.525,-0.290,1.380,-"
"'[21:13:08.776]',0.345,0.450,0.555,-0.306,1.363,-"
"'[21:13:08.784]',0.395,0.455,0.585,-0.324,1.348,-"
"'[21:13:08.792]',0.430,0.430,0.590,-0.342,1.341,-"
"'[21:13:08.800]',0.435,0.485,0.565,-0.363,1.332,-"
"'[21:13:08.808]',0.395,0.490,0.545,-0.384,1.318,-"
"'[21:13:08.816]',0.390,0.465,0.545,-0.406,1.300,-"
"'[21:13:08.824]',0.395,0.485,0.530,-0.427,1.281,-"
"'[21:13:08.832]',0.360,0.475,0.515,-0.448,1.260,-"
"'[21:13:08.840]',0.355,0.465,0.535,-0.470,1.239,-"
"'[21:13:08.848]',0.385,0.460,0.540,-0.488,1.219,-"
"'[21:13:08.856]',0.350,0.440,0.510,-0.507,1.198,-"
"'[21:13:08.864]',0.300,0.435,0.485,-0.524,1.188,-"
"'[21:13:08.872]',0.275,0.440,0.485,-0.541,1.193,-"
"'[21:13:08.880]',0.230,0.385,0.455,-0.558,1.206,-"
"'[21:13:08.888]',0.210,0.350,0.425,-0.576,1.229,-"
"'[21:13:08.896]',0.245,0.400,0.470,-0.594,1.276,-"
"'[21:13:08.904]',0.285,0.470,0.530,-0.611,1.351,-"
"'[21:13:08.912]',0.290,0.505,0.545,-0.626,1.446,-"
"'[21:13:08.920]',0.335,0.480,0.520,-0.640,1.566,-"
"'[21:13:08.928]',0.370,0.420,0.510,-0.653,1.710,-"
"'[21:13:08.936]',0.305,0.405,0.505,-0.665,1.855,-"
"'[21:13:08.944]',0.270,0.515,0.530,-0.678,1.985,-"
"'[21:13:08.952]',0.420,0.580,0.560,-0.691,2.102,-"
"'[21:13:08.960]',0.695,0.585,0.565,-0.704,2.213,-"
"'[21:13:08.968]',0.960,0.425,0.545,-0.716,2.308,-"
"'[21:13:08.976]',0.996,0.250,0.520,-0.728,2.374,-"
"'[21:13:08.984]',0.785,0.245,0.510,-0.740,2.419,-"
"'[21:13:08.992]',0.615,0.530,0.525,-0.750,2.446,-"
"'[21:13:09.000]',0.455,0.590,0.495,-0.761,2.456,-"
"'[21:13:09.008]',0.325,0.480,0.465,-0.769,2.453,-"
"'[21:13:09.016]',0.260,0.435,0.485,-0.777,2.443,-"
"'[21:13:09.024]',0.230,0.480,0.515,-0.783,2.426,-"
"'[21:13:09.032]',0.220,0.510,0.525,-0.788,2.399,-"
"'[21:13:09.040]',0.265,0.455,0.535,-0.792,2.362,-"
"'[21:13:09.048]',0.305,0.355,0.525,-0.796,2.321,-"
"'[21:13:09.056]',0.290,0.335,0.500,-0.798,2.277,-"
"'[21:13:09.064]',0.285,0.430,0.510,-0.801,2.239,-"
"'[21:13:09.072]',0.310,0.440,0.520,-0.801,2.201,-"
"'[21:13:09.080]',0.325,0.425,0.510,-0.801,2.159,-"
"'[21:13:09.088]',0.320,0.410,0.505,-0.801,2.118,-"
"'[21:13:09.096]',0.310,0.400,0.505,-0.799,2.079,-"
"'[21:13:09.104]',0.280,0.430,0.500,-0.795,2.040,-"
"'[21:13:09.112]',0.275,0.455,0.510,-0.792,2.001,-"
"'[21:13:09.120]',0.330,0.435,0.525,-0.786,1.962,-"
"'[21:13:09.128]',0.340,0.425,0.540,-0.780,1.920,-"
"'[21:13:09.136]',0.330,0.470,0.560,-0.770,1.879,-"
"'[21:13:09.144]',0.385,0.455,0.570,-0.760,1.835,-"
"'[21:13:09.152]',0.445,0.435,0.590,-0.748,1.790,-"
"'[21:13:09.160]',0.510,0.515,0.615,-0.735,1.761,-"
"'[21:13:09.168]',0.525,0.555,0.620,-0.722,1.738,-"
"'[21:13:09.176]',0.495,0.500,0.580,-0.710,1.716,-"
"'[21:13:09.184]',0.500,0.450,0.570,-0.695,1.696,-"
"'[21:13:09.192]',0.500,0.445,0.570,-0.681,1.678,-"
"'[21:13:09.200]',0.470,0.460,0.575,-0.663,1.666,-"
"'[21:13:09.208]',0.420,0.455,0.570,-0.645,1.664,-"
"'[21:13:09.216]',0.365,0.445,0.555,-0.624,1.671,-"
"'[21:13:09.224]',0.355,0.440,0.545,-0.603,1.681,-"
"'[21:13:09.232]',0.355,0.490,0.550,-0.582,1.695,-"
"'[21:13:09.240]',0.355,0.525,0.540,-0.561,1.706,-"
"'[21:13:09.248]',0.370,0.450,0.515,-0.542,1.707,-"
"'[21:13:09.256]',0.375,0.375,0.500,-0.522,1.700,-"
"'[21:13:09.264]',0.335,0.365,0.520,-0.503,1.692,-"
"'[21:13:09.272]',0.325,0.405,0.535,-0.485,1.684,-"
"'[21:13:09.280]',0.360,0.460,0.540,-0.467,1.673,-"
"'[21:13:09.288]',0.325,0.505,0.530,-0.450,1.659,-"
"'[21:13:09.296]',0.275,0.520,0.500,-0.438,1.641,-"
"'[21:13:09.304]',0.265,0.525,0.480,-0.425,1.617,-"
"'[21:13:09.312]',0.305,0.480,0.480,-0.417,1.588,-"
"'[21:13:09.320]',0.360,0.465,0.505,-0.409,1.559,-"
"'[21:13:09.328]',0.395,0.485,0.550,-0.404,1.533,-"
"'[21:13:09.336]',0.375,0.495,0.565,-0.400,1.508,-"
"'[21:13:09.344]',0.385,0.455,0.545,-0.399,1.485,-"
"'[21:13:09.352]',0.400,0.450,0.540,-0.397,1.465,-"
"'[21:13:09.360]',0.420,0.460,0.550,-0.401,1.452,-"
"'[21:13:09.368]',0.460,0.470,0.525,-0.404,1.441,-"
"'[21:13:09.376]',0.425,0.500,0.500,-0.411,1.427,-"
"'[21:13:09.384]',0.355,0.540,0.495,-0.417,1.413,-"
"'[21:13:09.392]',0.345,0.545,0.505,-0.423,1.402,-"
"'[21:13:09.400]',0.355,0.520,0.520,-0.428,1.396,-"
"'[21:13:09.408]',0.340,0.455,0.500,-0.433,1.389,-"
"'[21:13:09.416]',0.325,0.415,0.495,-0.438,1.378,-"
"'[21:13:09.424]',0.350,0.470,0.535,-0.440,1.366,-"
"'[21:13:09.432]',0.355,0.495,0.545,-0.442,1.351,-"
"'[21:13:09.440]',0.265,0.435,0.505,-0.442,1.336,-"
"'[21:13:09.448]',0.250,0.420,0.500,-0.442,1.321,-"
"'[21:13:09.456]',0.305,0.460,0.510,-0.439,1.313,-"
"'[21:13:09.464]',0.325,0.400,0.480,-0.434,1.317,-"
"'[21:13:09.472]',0.330,0.375,0.465,-0.427,1.334,-"
"'[21:13:09.480]',0.380,0.450,0.490,-0.420,1.374,-"
