'Time','II','III','AVR','V','RESP','PLETH','ABP'
'[09:22:31.836]',0.215,0.235,-,0.815,0.354,1.350,87.871
'[09:22:31.844]',0.220,0.240,-,0.810,0.352,1.336,85.721
'[09:22:31.852]',0.220,0.240,-,0.815,0.352,1.325,83.572
'[09:22:31.860]',0.240,0.245,-,0.830,0.352,1.314,81.618
'[09:22:31.868]',0.275,0.260,-,0.861,0.353,1.302,80.153
'[09:22:31.876]',0.300,0.280,-,0.881,0.355,1.287,79.421
'[09:22:31.884]',0.310,0.285,-,0.890,0.357,1.270,79.372
'[09:22:31.892]',0.325,0.290,-,0.890,0.360,1.252,79.860
'[09:22:31.900]',0.365,0.310,-,0.895,0.363,1.238,80.739
'[09:22:31.908]',0.375,0.315,-,0.890,0.366,1.228,81.912
'[09:22:31.916]',0.330,0.275,-,0.866,0.372,1.220,83.426
'[09:22:31.924]',0.270,0.245,-,0.830,0.377,1.214,85.184
'[09:22:31.932]',0.220,0.230,-,0.810,0.385,1.215,87.138
'[09:22:31.940]',0.185,0.215,-,0.800,0.392,1.228,88.994
'[09:22:31.948]',0.175,0.210,-,0.791,0.400,1.259,90.557
'[09:22:31.956]',0.170,0.210,-,0.791,0.408,1.314,91.632
'[09:22:31.964]',0.165,0.205,-,0.791,0.415,1.392,92.120
'[09:22:31.972]',0.170,0.205,-,0.796,0.423,1.494,91.973
'[09:22:31.980]',0.185,0.215,-,0.800,0.430,1.616,91.387
'[09:22:31.988]',0.190,0.220,-,0.805,0.439,1.753,90.215
'[09:22:31.996]',0.125,0.165,-,0.805,0.447,1.896,88.799
'[09:22:32.004]',0.040,0.080,-,0.850,0.455,2.021,87.138
'[09:22:32.012]',0.015,0.004,-,0.935,0.462,2.129,85.282
'[09:22:32.020]',0.505,0.225,-,1.046,0.469,2.238,83.475
'[09:22:32.028]',1.151,0.800,-,1.090,0.476,2.331,81.667
'[09:22:32.036]',1.265,1.075,-,0.631,0.482,2.405,80.007
'[09:22:32.044]',0.605,0.790,-,0.134,0.487,2.456,78.492
'[09:22:32.052]',0.170,0.410,-,0.095,0.492,2.483,77.223
'[09:22:32.060]',0.024,0.215,-,0.510,0.496,2.490,76.099
'[09:22:32.068]',0.085,0.185,-,0.770,0.500,2.478,75.220
'[09:22:32.076]',0.180,0.205,-,0.910,0.502,2.455,74.536
'[09:22:32.084]',0.230,0.210,-,0.980,0.505,2.422,74.048
'[09:22:32.092]',0.255,0.215,-,1.010,0.507,2.382,73.657
'[09:22:32.100]',0.275,0.225,-,1.036,0.509,2.336,73.364
'[09:22:32.108]',0.285,0.235,-,1.050,0.510,2.292,73.168
'[09:22:32.116]',0.300,0.235,-,1.070,0.512,2.249,72.973
'[09:22:32.124]',0.315,0.245,-,1.090,0.512,2.198,72.778
'[09:22:32.132]',0.325,0.250,-,1.116,0.513,2.146,72.533
'[09:22:32.140]',0.340,0.260,-,1.135,0.514,2.096,72.436
'[09:22:32.148]',0.365,0.275,-,1.155,0.515,2.048,72.289
'[09:22:32.156]',0.385,0.285,-,1.181,0.515,2.004,72.094
'[09:22:32.164]',0.410,0.295,-,1.206,0.515,1.967,71.850
'[09:22:32.172]',0.440,0.305,-,1.235,0.515,1.937,71.508
'[09:22:32.180]',0.470,0.315,-,1.266,0.515,1.915,71.068
'[09:22:32.188]',0.500,0.325,-,1.291,0.515,1.900,70.531
'[09:22:32.196]',0.530,0.335,-,1.325,0.515,1.891,70.042
'[09:22:32.204]',0.565,0.345,-,1.346,0.515,1.888,69.554
'[09:22:32.212]',0.595,0.360,-,1.361,0.515,1.888,69.066
'[09:22:32.220]',0.615,0.365,-,1.361,0.515,1.892,68.528
'[09:22:32.228]',0.625,0.375,-,1.335,0.514,1.898,68.040
'[09:22:32.236]',0.630,0.375,-,1.305,0.514,1.904,67.600
'[09:22:32.244]',0.625,0.385,-,1.261,0.514,1.908,67.356
'[09:22:32.252]',0.600,0.380,-,1.211,0.513,1.909,67.942
'[09:22:32.260]',0.550,0.360,-,1.145,0.513,1.906,70.189
'[09:22:32.268]',0.490,0.335,-,1.070,0.513,1.898,75.318
'[09:22:32.276]',0.425,0.315,-,1.005,0.513,1.886,84.110
'[09:22:32.284]',0.365,0.285,-,0.951,0.514,1.868,96.418
'[09:22:32.292]',0.310,0.260,-,0.905,0.514,1.846,110.534
'[09:22:32.300]',0.280,0.250,-,0.871,0.514,1.820,124.113
'[09:22:32.308]',0.260,0.250,-,0.845,0.514,1.800,134.810
'[09:22:32.316]',0.245,0.245,-,0.835,0.513,1.778,141.453
'[09:22:32.324]',0.230,0.235,-,0.835,0.512,1.750,143.846
'[09:22:32.332]',0.220,0.230,-,0.835,0.510,1.717,142.722
'[09:22:32.340]',0.220,0.225,-,0.835,0.508,1.685,139.010
'[09:22:32.348]',0.220,0.225,-,0.835,0.505,1.656,133.735
'[09:22:32.356]',0.220,0.225,-,0.835,0.502,1.629,127.727
'[09:22:32.364]',0.220,0.225,-,0.830,0.499,1.602,121.622
'[09:22:32.372]',0.215,0.220,-,0.830,0.495,1.578,115.614
'[09:22:32.380]',0.210,0.215,-,0.825,0.492,1.555,109.850
'[09:22:32.388]',0.210,0.215,-,0.820,0.488,1.533,104.429
'[09:22:32.396]',0.205,0.210,-,0.815,0.484,1.511,99.251
'[09:22:32.404]',0.200,0.205,-,0.810,0.479,1.498,94.562
'[09:22:32.412]',0.200,0.210,-,0.810,0.475,1.487,90.606
'[09:22:32.420]',0.200,0.210,-,0.805,0.471,1.472,87.529
'[09:22:32.428]',0.200,0.210,-,0.805,0.467,1.457,84.989
'[09:22:32.436]',0.195,0.210,-,0.805,0.464,1.440,82.693
'[09:22:32.444]',0.205,0.210,-,0.810,0.461,1.422,80.349
'[09:22:32.452]',0.235,0.225,-,0.835,0.458,1.406,78.102
'[09:22:32.460]',0.260,0.240,-,0.855,0.457,1.387,76.294
'[09:22:32.468]',0.275,0.250,-,0.866,0.455,1.369,75.171
'[09:22:32.476]',0.290,0.250,-,0.871,0.454,1.351,74.878
'[09:22:32.484]',0.320,0.265,-,0.885,0.454,1.334,75.122
'[09:22:32.492]',0.345,0.275,-,0.895,0.455,1.319,75.806
'[09:22:32.500]',0.325,0.255,-,0.876,0.456,1.303,76.783
'[09:22:32.508]',0.265,0.225,-,0.845,0.458,1.294,78.053
'[09:22:32.516]',0.210,0.200,-,0.820,0.460,1.289,79.567
'[09:22:32.524]',0.170,0.190,-,0.805,0.462,1.287,81.228
'[09:22:32.532]',0.155,0.190,-,0.791,0.464,1.296,82.937
'[09:22:32.540]',0.145,0.185,-,0.791,0.467,1.322,84.403
'[09:22:32.548]',0.145,0.185,-,0.791,0.469,1.368,85.673
'[09:22:32.556]',0.145,0.185,-,0.791,0.472,1.437,86.405
'[09:22:32.564]',0.150,0.185,-,0.796,0.476,1.530,86.601
'[09:22:32.572]',0.150,0.185,-,0.805,0.480,1.642,86.259
'[09:22:32.580]',0.115,0.160,-,0.805,0.484,1.768,85.379
'[09:22:32.588]',0.044,0.100,-,0.845,0.487,1.903,84.061
'[09:22:32.596]',0.015,0.024,-,0.956,0.491,2.039,82.449
'[09:22:32.604]',0.290,0.015,-,1.070,0.494,2.153,80.690
'[09:22:32.612]',0.905,0.500,-,1.126,0.498,2.247,78.883
'[09:22:32.620]',1.146,0.895,-,0.830,0.502,2.334,77.027
'[09:22:32.628]',0.735,0.920,-,0.289,0.506,2.404,75.318
'[09:22:32.636]',0.245,0.485,-,0.134,0.511,2.453,73.755
'[09:22:32.644]',-0.021,0.220,-,0.365,0.516,2.479,72.289
'[09:22:32.652]',-0.055,0.130,-,0.640,0.521,2.486,71.117
'[09:22:32.660]',0.075,0.150,-,0.840,0.527,2.476,70.091
'[09:22:32.668]',0.165,0.175,-,0.951,0.534,2.519,69.310
'[09:22:32.676]',0.205,0.185,-,1.000,0.540,2.581,68.675
'[09:22:32.684]',0.225,0.185,-,1.026,0.546,2.577,68.235
'[09:22:32.692]',0.245,0.195,-,1.046,0.552,2.538,67.844
'[09:22:32.700]',0.260,0.200,-,1.065,0.558,2.489,67.600
'[09:22:32.708]',0.280,0.210,-,1.085,0.563,2.435,67.356
'[09:22:32.716]',0.295,0.220,-,1.111,0.570,2.369,67.161
'[09:22:32.724]',0.315,0.230,-,1.131,0.576,2.295,66.965
'[09:22:32.732]',0.330,0.235,-,1.150,0.583,2.222,66.868
'[09:22:32.740]',0.350,0.245,-,1.170,0.590,2.152,66.672
'[09:22:32.748]',0.380,0.255,-,1.196,0.596,2.087,66.477
'[09:22:32.756]',0.405,0.265,-,1.216,0.603,2.024,66.184
'[09:22:32.764]',0.430,0.275,-,1.240,0.609,1.969,65.793
'[09:22:32.772]',0.465,0.290,-,1.261,0.615,1.925,65.402
'[09:22:32.780]',0.495,0.300,-,1.286,0.620,1.891,65.060
'[09:22:32.788]',0.530,0.315,-,1.310,0.626,1.867,64.670
'[09:22:32.796]',0.570,0.325,-,1.330,0.631,1.850,64.377
'[09:22:32.804]',0.605,0.340,-,1.335,0.636,1.843,64.035
'[09:22:32.812]',0.620,0.350,-,1.320,0.641,1.842,63.595
'[09:22:32.820]',0.625,0.360,-,1.296,0.647,1.844,63.107
'[09:22:32.828]',0.615,0.365,-,1.255,0.652,1.848,62.716
'[09:22:32.836]',0.600,0.370,-,1.206,0.658,1.850,62.716
'[09:22:32.844]',0.565,0.360,-,1.145,0.663,1.848,63.595
'[09:22:32.852]',0.510,0.340,-,1.080,0.667,1.845,66.428
'[09:22:32.860]',0.445,0.320,-,1.021,0.672,1.836,72.485
'[09:22:32.868]',0.385,0.305,-,0.970,0.676,1.822,82.449
'[09:22:32.876]',0.325,0.285,-,0.930,0.680,1.804,95.490
'[09:22:32.884]',0.275,0.260,-,0.900,0.685,1.782,109.753
'[09:22:32.892]',0.235,0.250,-,0.876,0.690,1.754,122.550
'[09:22:32.900]',0.220,0.250,-,0.861,0.695,1.727,131.928
'[09:22:32.908]',0.215,0.250,-,0.850,0.699,1.702,137.203
'[09:22:32.916]',0.215,0.250,-,0.850,0.703,1.669,138.620
'[09:22:32.924]',0.215,0.250,-,0.850,0.706,1.622,137.008
'[09:22:32.932]',0.215,0.250,-,0.845,0.710,1.578,133.100
'[09:22:32.940]',0.225,0.255,-,0.840,0.712,1.548,127.825
'[09:22:32.948]',0.240,0.275,-,0.835,0.715,1.515,121.720
'[09:22:32.956]',0.255,0.285,-,0.830,0.716,1.480,115.565
'[09:22:32.964]',0.260,0.290,-,0.825,0.718,1.447,109.655
'[09:22:32.972]',0.265,0.295,-,0.815,0.720,1.414,104.184
'[09:22:32.980]',0.265,0.300,-,0.810,0.722,1.384,99.007
'[09:22:32.988]',0.265,0.300,-,0.805,0.723,1.357,94.123
'[09:22:32.996]',0.265,0.300,-,0.800,0.725,1.330,89.629
'[09:22:33.004]',0.275,0.305,-,0.791,0.726,1.312,85.721
'[09:22:33.012]',0.285,0.315,-,0.791,0.728,1.296,82.595
'[09:22:33.020]',0.300,0.315,-,0.796,0.730,1.278,80.007
'[09:22:33.028]',0.325,0.325,-,0.820,0.731,1.257,77.662
'[09:22:33.036]',0.360,0.345,-,0.845,0.734,1.237,75.611
'[09:22:33.044]',0.375,0.350,-,0.861,0.738,1.217,73.901
'[09:22:33.052]',0.385,0.350,-,0.876,0.742,1.196,72.973
'[09:22:33.060]',0.420,0.380,-,0.890,0.747,1.178,72.875
'[09:22:33.068]',0.480,0.420,-,0.900,0.751,1.162,73.413
'[09:22:33.076]',0.495,0.425,-,0.905,0.755,1.146,74.536
'[09:22:33.084]',0.445,0.370,-,0.871,0.760,1.128,76.050
'[09:22:33.092]',0.375,0.330,-,0.835,0.764,1.111,77.858
'[09:22:33.100]',0.335,0.320,-,0.815,0.769,1.103,80.055
'[09:22:33.108]',0.315,0.320,-,0.810,0.774,1.102,82.449
'[09:22:33.116]',0.325,0.340,-,0.805,0.779,1.106,84.940
'[09:22:33.124]',0.345,0.355,-,0.800,0.784,1.123,87.236
'[09:22:33.132]',0.330,0.340,-,0.805,0.788,1.160,89.189
'[09:22:33.140]',0.315,0.320,-,0.805,0.792,1.222,90.410
'[09:22:33.148]',0.305,0.315,-,0.800,0.796,1.313,90.948
'[09:22:33.156]',0.290,0.295,-,0.820,0.799,1.434,90.801
'[09:22:33.164]',0.240,0.255,-,0.835,0.801,1.580,90.215
'[09:22:33.172]',0.170,0.180,-,0.890,0.804,1.742,89.385
'[09:22:33.180]',0.150,0.115,-,0.975,0.805,1.914,88.164
'[09:22:33.188]',0.615,0.320,-,1.090,0.806,2.087,86.601
'[09:22:33.196]',1.216,0.850,-,1.140,0.803,2.250,84.940
'[09:22:33.204]',1.326,1.120,-,0.706,0.800,2.378,83.230
'[09:22:33.212]',0.730,0.875,-,0.204,0.793,2.475,81.618
'[09:22:33.220]',0.295,0.500,-,0.155,0.786,2.559,80.153
'[09:22:33.228]',0.109,0.275,-,0.555,0.778,2.620,78.932
'[09:22:33.236]',0.105,0.225,-,0.810,0.769,2.655,77.858
'[09:22:33.244]',0.255,0.255,-,0.970,0.757,2.666,77.027
'[09:22:33.252]',0.315,0.265,-,1.041,0.746,2.656,76.490
'[09:22:33.260]',0.325,0.255,-,1.070,0.728,2.628,76.197
'[09:22:33.268]',0.325,0.240,-,1.080,0.709,2.585,76.050
'[09:22:33.276]',0.355,0.255,-,1.095,0.684,2.532,76.001
'[09:22:33.284]',0.380,0.275,-,1.135,0.659,2.473,76.050
'[09:22:33.292]',0.385,0.270,-,1.181,0.626,2.409,76.197
'[09:22:33.300]',0.400,0.275,-,1.201,0.594,2.348,76.441
'[09:22:33.308]',0.410,0.280,-,1.216,0.556,2.291,76.685
'[09:22:33.316]',0.410,0.275,-,1.230,0.518,2.229,76.929
'[09:22:33.324]',0.435,0.285,-,1.240,0.481,2.168,77.125
'[09:22:33.332]',0.465,0.305,-,1.240,0.444,2.113,77.223
'[09:22:33.340]',0.475,0.310,-,1.281,0.408,2.063,77.223
'[09:22:33.348]',0.490,0.305,-,1.325,0.371,2.018,77.174
'[09:22:33.356]',0.510,0.305,-,1.351,0.332,1.979,77.125
'[09:22:33.364]',0.525,0.300,-,1.385,0.292,1.953,76.978
'[09:22:33.372]',0.560,0.310,-,1.415,0.250,1.938,76.929
'[09:22:33.380]',0.610,0.340,-,1.421,0.209,1.934,76.783
'[09:22:33.388]',0.650,0.370,-,1.395,0.172,1.937,76.539
'[09:22:33.396]',0.655,0.375,-,1.381,0.135,1.948,76.246
'[09:22:33.404]',0.610,0.335,-,1.341,0.102,1.962,76.050
'[09:22:33.412]',0.565,0.305,-,1.310,0.069,1.975,76.343
'[09:22:33.420]',0.540,0.305,-,1.281,0.039,1.988,77.906
'[09:22:33.428]',0.480,0.280,-,1.230,0.008,2.002,81.814
'[09:22:33.436]',0.380,0.220,-,1.175,0.004,2.012,89.092
'[09:22:33.444]',0.320,0.195,-,1.121,-0.000,2.017,100.179
'[09:22:33.452]',0.305,0.225,-,1.070,-0.000,2.016,114.100
'[09:22:33.460]',0.295,0.250,-,1.031,-0.000,2.009,128.509
'[09:22:33.468]',0.255,0.235,-,1.021,-0.000,1.998,140.720
'[09:22:33.476]',0.205,0.205,-,1.041,-0.000,1.981,149.121
'[09:22:33.484]',0.185,0.200,-,1.010,-0.000,1.961,153.175
'[09:22:33.492]',0.185,0.200,-,0.990,-0.000,1.937,153.566
'[09:22:33.500]',0.195,0.205,-,0.970,-0.000,1.915,151.075
'[09:22:33.508]',0.230,0.240,-,0.961,-0.000,1.893,146.679
'[09:22:33.516]',0.260,0.275,-,0.980,-0.000,1.867,141.111
'[09:22:33.524]',0.265,0.280,-,0.985,-0.000,1.838,135.200
'[09:22:33.532]',0.180,0.195,-,0.980,-0.000,1.809,129.290
'[09:22:33.540]',0.120,0.130,-,0.985,-0.000,1.783,123.869
'[09:22:33.548]',0.165,0.180,-,0.946,-0.000,1.759,118.887
'[09:22:33.556]',0.225,0.240,-,0.900,-0.000,1.737,114.295
'[09:22:33.564]',0.230,0.245,-,0.895,-0.000,1.718,110.241
'[09:22:33.572]',0.225,0.240,-,0.900,-0.000,1.704,106.724
'[09:22:33.580]',0.210,0.225,-,0.890,-0.000,1.690,103.989
'[09:22:33.588]',0.180,0.195,-,0.871,-0.000,1.676,101.791
'[09:22:33.596]',0.185,0.195,-,0.876,-0.000,1.664,99.935
'[09:22:33.604]',0.200,0.190,-,0.900,-0.000,1.656,98.177
'[09:22:33.612]',0.215,0.190,-,0.930,-0.000,1.652,96.369
'[09:22:33.620]',0.235,0.205,-,0.935,-0.000,1.647,94.758
'[09:22:33.628]',0.250,0.215,-,0.935,-0.000,1.641,93.683
'[09:22:33.636]',0.285,0.225,-,0.935,-0.000,1.635,93.341
'[09:22:33.644]',0.315,0.240,-,0.925,-0.000,1.628,93.781
'[09:22:33.652]',0.295,0.245,-,0.895,-0.000,1.618,94.806
'[09:22:33.660]',0.250,0.225,-,0.866,-0.000,1.604,96.321
'[09:22:33.668]',0.215,0.230,-,0.830,-0.000,1.590,98.225
'[09:22:33.676]',0.185,0.215,-,0.805,-0.000,1.583,100.619
'[09:22:33.684]',0.130,0.175,-,0.805,-0.000,1.580,103.305
'[09:22:33.692]',0.090,0.140,-,0.810,-0.000,1.592,105.845
'[09:22:33.700]',0.115,0.165,-,0.825,-0.000,1.619,108.043
'[09:22:33.708]',0.170,0.215,-,0.815,-0.000,1.663,109.655
'[09:22:33.716]',0.185,0.230,-,0.805,-0.000,1.736,110.437
'[09:22:33.724]',0.155,0.195,-,0.815,-0.000,1.838,110.437
'[09:22:33.732]',0.109,0.160,-,0.815,-0.000,1.964,109.655
'[09:22:33.740]',0.040,0.090,-,0.840,-0.000,2.111,108.385
'[09:22:33.748]',0.004,-0.025,-,0.905,-0.000,2.276,106.627
'[09:22:33.756]',0.365,0.090,-,1.010,-0.000,2.444,104.478
'[09:22:33.764]',1.045,0.640,-,1.131,-0.000,2.608,102.182
'[09:22:33.772]',1.245,1.070,-,0.910,-0.000,2.763,99.691
'[09:22:33.780]',0.755,0.925,-,0.435,-0.000,2.898,97.102
'[09:22:33.788]',0.290,0.550,-,0.310,-0.000,3.017,94.611
'[09:22:33.796]',0.085,0.295,-,0.530,-0.000,3.104,92.218
'[09:22:33.804]',0.060,0.200,-,0.765,-0.000,3.146,90.069
'[09:22:33.812]',0.145,0.185,-,0.895,-0.000,3.166,88.261
'[09:22:33.820]',0.205,0.205,-,0.951,-0.000,3.173,86.698
'[09:22:33.828]',0.245,0.225,-,0.970,-0.000,3.164,85.428
'[09:22:33.836]',0.260,0.220,-,1.000,-0.000,3.142,84.354
'[09:22:33.844]',0.265,0.215,-,1.021,-0.000,3.108,83.572
'[09:22:33.852]',0.290,0.235,-,1.036,-0.000,3.064,82.937
'[09:22:33.860]',0.305,0.240,-,1.050,-0.000,3.014,82.302
'[09:22:33.868]',0.305,0.230,-,1.070,-0.000,2.961,81.814
'[09:22:33.876]',0.325,0.230,-,1.101,-0.000,2.909,81.277
'[09:22:33.884]',0.360,0.250,-,1.121,-0.000,2.858,80.788
'[09:22:33.892]',0.380,0.260,-,1.126,-0.000,2.807,80.300
'[09:22:33.900]',0.385,0.245,-,1.140,-0.000,2.761,79.665
'[09:22:33.908]',0.400,0.235,-,1.160,-0.000,2.717,78.981
'[09:22:33.916]',0.445,0.260,-,1.196,-0.000,2.668,78.102
'[09:22:33.924]',0.495,0.285,-,1.225,-0.000,2.626,77.223
'[09:22:33.932]',0.525,0.290,-,1.245,-0.000,2.600,76.294
'[09:22:33.940]',0.560,0.295,-,1.271,-0.000,2.582,75.464
'[09:22:33.948]',0.585,0.300,-,1.291,-0.000,2.575,74.731
'[09:22:33.956]',0.610,0.305,-,1.286,-0.000,2.577,74.097
'[09:22:33.964]',0.630,0.320,-,1.261,-0.000,2.582,73.510
'[09:22:33.972]',0.645,0.345,-,1.230,-0.000,2.597,73.071
'[09:22:33.980]',0.650,0.360,-,1.216,-0.000,2.620,72.973
'[09:22:33.988]',0.630,0.365,-,1.191,-0.000,2.643,73.901
'[09:22:33.996]',0.585,0.350,-,1.131,-0.000,2.663,76.783
'[09:22:34.004]',0.520,0.335,-,1.070,-0.000,2.676,82.693
'[09:22:34.012]',0.435,0.295,-,1.015,-0.000,2.683,92.364
'[09:22:34.020]',0.370,0.275,-,0.966,-0.000,2.685,105.308
'[09:22:34.028]',0.350,0.290,-,0.910,-0.000,2.681,119.619
'[09:22:34.036]',0.315,0.295,-,0.881,-0.000,2.669,132.661
'[09:22:34.044]',0.280,0.275,-,0.881,-0.000,2.634,142.381
'[09:22:34.052]',0.280,0.280,-,0.876,-0.000,2.597,147.558
'[09:22:34.060]',0.285,0.290,-,0.871,-0.000,2.564,148.535
'[09:22:34.068]',0.250,0.265,-,0.876,-0.000,2.522,146.386
'[09:22:34.076]',0.230,0.245,-,0.881,-0.000,2.476,141.990
'[09:22:34.084]',0.230,0.250,-,0.861,-0.000,2.426,136.422
'[09:22:34.092]',0.240,0.260,-,0.840,-0.000,2.375,130.316
'[09:22:34.100]',0.245,0.265,-,0.835,-0.000,2.329,124.162
'[09:22:34.108]',0.250,0.265,-,0.830,-0.000,2.288,118.447
'[09:22:34.116]',0.245,0.270,-,0.815,-0.000,2.243,113.074
'[09:22:34.124]',0.225,0.250,-,0.810,-0.000,2.193,108.043
'[09:22:34.132]',0.220,0.245,-,0.815,-0.000,2.141,103.501
'[09:22:34.140]',0.225,0.255,-,0.800,-0.000,2.090,99.544
'[09:22:34.148]',0.225,0.255,-,0.800,-0.000,2.038,96.418
'[09:22:34.156]',0.230,0.255,-,0.805,-0.000,1.988,94.074
'[09:22:34.164]',0.255,0.270,-,0.820,-0.000,1.942,92.071
'[09:22:34.172]',0.300,0.300,-,0.845,-0.000,1.887,90.117
'[09:22:34.180]',0.330,0.320,-,0.850,-0.000,1.837,88.164
'[09:22:34.188]',0.325,0.300,-,0.855,-0.000,1.802,86.308
'[09:22:34.196]',0.335,0.295,-,0.855,-0.000,1.762,84.940
'[09:22:34.204]',0.375,0.320,-,0.861,-0.000,1.717,84.256
'[09:22:34.212]',0.380,0.325,-,0.866,-0.000,1.681,84.158
'[09:22:34.220]',0.320,0.285,-,0.820,-0.000,1.651,84.549
'[09:22:34.228]',0.260,0.260,-,0.786,-0.000,1.614,85.282
'[09:22:34.236]',0.215,0.250,-,0.765,-0.000,1.579,86.405
'[09:22:34.244]',0.200,0.255,-,0.760,-0.000,1.545,87.724
'[09:22:34.252]',0.195,0.260,-,0.755,-0.000,1.515,89.287
'[09:22:34.260]',0.195,0.255,-,0.755,-0.000,1.494,90.948
'[09:22:34.268]',0.180,0.245,-,0.760,-0.000,1.506,92.413
'[09:22:34.276]',0.165,0.230,-,0.765,-0.000,1.536,93.634
'[09:22:34.284]',0.175,0.230,-,0.770,-0.000,1.575,94.318
'[09:22:34.292]',0.185,0.235,-,0.765,-0.000,1.652,94.513
'[09:22:34.300]',0.120,0.185,-,0.775,-0.000,1.783,94.171
'[09:22:34.308]',0.065,0.115,-,0.840,-0.000,1.908,93.341
'[09:22:34.316]',0.195,0.075,-,0.910,0.003,2.015,92.218
'[09:22:34.324]',0.735,0.335,-,1.021,0.007,2.152,90.801
'[09:22:34.332]',1.256,0.850,-,1.055,0.014,2.334,89.238
'[09:22:34.340]',1.271,1.070,-,0.670,0.021,2.497,87.480
'[09:22:34.348]',0.590,0.825,-,0.325,0.027,2.600,85.721
'[09:22:34.356]',0.200,0.465,-,0.294,0.034,2.693,84.061
'[09:22:34.364]',0.065,0.265,-,0.560,0.041,2.767,82.498
'[09:22:34.372]',0.130,0.230,-,0.745,0.047,2.815,81.032
'[09:22:34.380]',0.225,0.250,-,0.845,0.054,2.834,79.762
'[09:22:34.388]',0.270,0.255,-,0.890,0.060,2.831,78.688
'[09:22:34.396]',0.280,0.245,-,0.920,0.066,2.801,77.662
'[09:22:34.404]',0.290,0.240,-,0.941,0.073,2.763,76.929
'[09:22:34.412]',0.315,0.260,-,0.956,0.079,2.731,76.294
'[09:22:34.420]',0.330,0.275,-,0.966,0.084,2.687,75.757
'[09:22:34.428]',0.350,0.280,-,0.985,0.089,2.622,75.318
'[09:22:34.436]',0.375,0.295,-,1.005,0.094,2.544,74.878
'[09:22:34.444]',0.390,0.300,-,1.031,0.097,2.491,74.487
'[09:22:34.452]',0.400,0.290,-,1.050,0.101,2.448,74.097
'[09:22:34.460]',0.420,0.295,-,1.065,0.104,2.380,73.755
'[09:22:34.468]',0.450,0.305,-,1.075,0.106,2.316,73.217
'[09:22:34.476]',0.470,0.305,-,1.095,0.108,2.269,72.729
'[09:22:34.484]',0.485,0.305,-,1.121,0.109,2.218,72.192
'[09:22:34.492]',0.520,0.310,-,1.140,0.110,2.169,71.654
'[09:22:34.500]',0.565,0.325,-,1.160,0.110,2.132,71.117
'[09:22:34.508]',0.610,0.345,-,1.181,0.111,2.105,70.629
'[09:22:34.516]',0.645,0.355,-,1.191,0.112,2.081,70.091
'[09:22:34.524]',0.675,0.375,-,1.191,0.113,2.064,69.652
'[09:22:34.532]',0.695,0.395,-,1.175,0.114,2.052,69.261
'[09:22:34.540]',0.700,0.405,-,1.150,0.114,2.046,68.968
'[09:22:34.548]',0.685,0.410,-,1.121,0.115,2.045,68.968
'[09:22:34.556]',0.650,0.405,-,1.080,0.114,2.046,69.847
'[09:22:34.564]',0.590,0.390,-,1.036,0.114,2.046,72.436
'[09:22:34.572]',0.520,0.370,-,0.995,0.114,2.046,77.662
'[09:22:34.580]',0.450,0.345,-,0.951,0.113,2.043,86.259
'[09:22:34.588]',0.390,0.325,-,0.910,0.113,2.030,97.786
'[09:22:34.596]',0.345,0.320,-,0.876,0.113,2.017,110.681
'[09:22:34.604]',0.315,0.315,-,0.855,0.113,2.002,122.501
'[09:22:34.612]',0.285,0.300,-,0.840,0.112,1.971,131.293
'[09:22:34.620]',0.255,0.285,-,0.835,0.112,1.938,136.324
'[09:22:34.628]',0.255,0.285,-,0.830,0.112,1.914,137.740
'[09:22:34.636]',0.260,0.290,-,0.820,0.112,1.884,136.324
'[09:22:34.644]',0.240,0.275,-,0.820,0.111,1.847,132.807
'[09:22:34.652]',0.235,0.265,-,0.820,0.111,1.797,127.874
'[09:22:34.660]',0.240,0.275,-,0.820,0.111,1.752,122.159
'[09:22:34.668]',0.245,0.280,-,0.815,0.111,1.720,116.298
'[09:22:34.676]',0.250,0.285,-,0.805,0.110,1.676,110.534
'[09:22:34.684]',0.240,0.275,-,0.805,0.110,1.627,105.161
'[09:22:34.692]',0.230,0.265,-,0.805,0.110,1.592,99.984
'[09:22:34.700]',0.230,0.265,-,0.796,0.112,1.566,95.051
'[09:22:34.708]',0.235,0.275,-,0.791,0.114,1.540,90.508
'[09:22:34.716]',0.240,0.285,-,0.791,0.117,1.518,86.601
'[09:22:34.724]',0.270,0.295,-,0.810,0.119,1.498,83.377
'[09:22:34.732]',0.295,0.305,-,0.835,0.125,1.475,80.593
'[09:22:34.740]',0.305,0.315,-,0.850,0.130,1.453,78.199
'[09:22:34.748]',0.305,0.310,-,0.855,0.137,1.435,76.050
'[09:22:34.756]',0.330,0.320,-,0.861,0.144,1.417,74.438
'[09:22:34.764]',0.370,0.335,-,0.871,0.152,1.396,73.559
'[09:22:34.772]',0.360,0.320,-,0.876,0.160,1.375,73.364
'[09:22:34.780]',0.290,0.275,-,0.830,0.169,1.356,73.852
'[09:22:34.788]',0.220,0.240,-,0.800,0.177,1.341,74.731
'[09:22:34.796]',0.180,0.235,-,0.781,0.189,1.327,75.904
'[09:22:34.804]',0.170,0.240,-,0.770,0.201,1.310,77.369
'[09:22:34.812]',0.170,0.250,-,0.760,0.216,1.293,78.981
'[09:22:34.820]',0.170,0.255,-,0.760,0.230,1.280,80.788
